orthogroup	D_carinulata	D_sublineata	A_obtectus	B_siliquastri	C_maculatus	C_chinensis
N0.HOG0009651	1	0	0	0	0	0
N0.HOG0009652	0	0	0	0	0	0
N0.HOG0009653	0	0	0	0	0	0
N0.HOG0009654	0	0	0	0	0	0
N0.HOG0009657	0	0	0	0	0	0
N0.HOG0009658	0	0	0	0	0	0
N0.HOG0009659	0	0	0	0	0	0
N0.HOG0009660	0	0	0	0	0	0
N0.HOG0009661	0	1	0	0	0	0
N0.HOG0009662	0	0	0	0	0	0
N0.HOG0009663	0	0	0	0	0	0
N0.HOG0009664	0	0	0	0	0	0
N0.HOG0009665	0	0	0	0	0	0
N0.HOG0009666	0	0	0	0	0	0
N0.HOG0009667	0	0	0	0	0	0
N0.HOG0009668	0	0	0	0	0	0
N0.HOG0009669	0	0	0	0	0	0
N0.HOG0009671	0	0	0	0	0	0
N0.HOG0009672	0	0	0	0	0	0
N0.HOG0009673	0	0	0	0	0	0
N0.HOG0009674	0	0	0	0	0	0
N0.HOG0009675	0	0	0	0	0	0
N0.HOG0009676	0	0	0	0	0	0
N0.HOG0009677	0	0	0	0	0	0
N0.HOG0009678	0	0	0	0	0	0
N0.HOG0009679	0	0	0	0	0	0
N0.HOG0009680	0	0	0	0	0	0
N0.HOG0009684	0	0	0	0	0	0
N0.HOG0009685	1	0	0	0	0	0
N0.HOG0009686	1	0	0	0	0	0
N0.HOG0009688	0	0	0	0	0	0
N0.HOG0009689	0	0	0	0	0	0
N0.HOG0009690	0	0	0	0	0	0
N0.HOG0009691	1	0	0	0	0	0
N0.HOG0009692	0	0	0	0	0	0
N0.HOG0009693	0	0	0	0	0	0
N0.HOG0009694	0	0	0	0	0	0
N0.HOG0009695	0	0	0	0	0	0
N0.HOG0009696	0	0	0	0	0	0
N0.HOG0009697	0	0	0	0	0	0
N0.HOG0009699	1	0	0	0	0	0
N0.HOG0009700	1	0	0	0	0	0
N0.HOG0009701	1	0	0	0	0	0
N0.HOG0009702	0	0	0	0	0	0
N0.HOG0009704	0	0	0	0	0	0
N0.HOG0009705	0	0	0	0	0	0
N0.HOG0009706	0	0	0	0	0	0
N0.HOG0009707	0	0	0	0	0	0
N0.HOG0009708	0	0	0	0	0	0
N0.HOG0009709	0	0	0	0	0	0
N0.HOG0009710	0	0	0	0	0	0
N0.HOG0009711	0	0	0	0	0	0
N0.HOG0009713	0	0	0	0	0	0
N0.HOG0009714	0	0	0	0	0	0
N0.HOG0009715	0	0	0	0	0	0
N0.HOG0009717	0	0	0	0	0	0
N0.HOG0009718	1	0	0	0	0	0
N0.HOG0009720	0	0	0	0	0	0
N0.HOG0009721	0	0	0	0	0	0
N0.HOG0009722	0	0	0	0	0	0
N0.HOG0009723	0	0	0	0	0	0
N0.HOG0009724	0	0	0	0	0	0
N0.HOG0009725	0	0	0	0	0	0
N0.HOG0009726	0	0	0	0	0	0
N0.HOG0009727	0	0	0	0	0	0
N0.HOG0009728	0	0	0	0	0	0
N0.HOG0009729	0	0	0	0	0	0
N0.HOG0009730	1	0	0	0	0	0
N0.HOG0009731	0	0	0	0	0	0
N0.HOG0009732	0	0	0	0	0	0
N0.HOG0009733	0	0	0	0	0	0
N0.HOG0009734	0	0	0	0	0	0
N0.HOG0009735	0	0	0	0	0	0
N0.HOG0009736	0	1	0	0	0	0
N0.HOG0009737	0	0	0	0	0	0
N0.HOG0009738	0	0	0	0	0	0
N0.HOG0009740	0	0	0	0	0	0
N0.HOG0009741	0	0	0	0	0	0
N0.HOG0009742	0	0	0	0	0	0
N0.HOG0009743	0	0	0	0	0	0
N0.HOG0009744	0	0	0	0	0	0
N0.HOG0009745	0	0	0	0	0	0
N0.HOG0009746	0	0	0	0	0	0
N0.HOG0009747	0	0	0	0	0	0
N0.HOG0009748	0	0	0	0	0	0
N0.HOG0009750	0	0	0	0	0	0
N0.HOG0009751	0	0	0	0	0	0
N0.HOG0009754	0	0	0	0	0	0
N0.HOG0009755	0	0	0	0	0	0
N0.HOG0009756	0	0	0	0	0	0
N0.HOG0009757	0	0	0	0	0	0
N0.HOG0009758	0	0	0	0	0	0
N0.HOG0009759	0	0	0	0	0	0
N0.HOG0009760	0	0	0	0	0	0
N0.HOG0009761	0	0	0	0	0	0
N0.HOG0009762	0	0	0	0	0	0
N0.HOG0009763	0	0	0	0	0	0
N0.HOG0009764	0	0	0	0	0	0
N0.HOG0009765	0	0	0	0	0	0
N0.HOG0009766	0	0	0	0	0	0
N0.HOG0009767	0	0	0	0	0	0
N0.HOG0009768	0	0	0	0	0	0
N0.HOG0009769	0	0	0	0	0	0
N0.HOG0009770	0	0	0	0	0	0
N0.HOG0009771	0	0	0	0	0	0
N0.HOG0009772	0	0	0	0	0	0
N0.HOG0009774	0	0	0	0	0	0
N0.HOG0009775	0	0	0	0	0	0
N0.HOG0009776	0	0	0	0	0	0
N0.HOG0009777	0	0	0	0	0	0
N0.HOG0009778	0	0	0	0	0	0
N0.HOG0009779	0	0	0	0	0	0
N0.HOG0009780	0	0	0	0	0	0
N0.HOG0009781	0	0	0	0	0	0
N0.HOG0009782	0	0	0	0	0	0
N0.HOG0009783	0	0	0	0	0	0
N0.HOG0009784	0	0	0	0	0	0
N0.HOG0009785	0	0	0	0	0	0
N0.HOG0009786	0	0	0	0	0	0
N0.HOG0009787	0	0	0	0	0	0
N0.HOG0009788	0	0	0	0	0	0
N0.HOG0009789	0	0	0	0	0	0
N0.HOG0009790	0	0	0	0	0	0
N0.HOG0009791	0	0	0	0	0	0
N0.HOG0009795	1	0	0	0	0	0
N0.HOG0009796	0	0	0	0	0	0
N0.HOG0009797	0	0	0	0	0	0
N0.HOG0009798	0	0	0	0	0	0
N0.HOG0009799	0	0	0	0	0	0
N0.HOG0009800	1	0	0	0	0	0
N0.HOG0009801	1	0	0	0	0	0
N0.HOG0009802	1	0	0	0	0	0
N0.HOG0009803	1	0	0	0	0	0
N0.HOG0009804	0	1	0	0	0	0
N0.HOG0009805	1	0	0	0	0	0
N0.HOG0009806	1	0	0	0	0	0
N0.HOG0009807	1	0	0	0	0	0
N0.HOG0009808	0	0	0	0	0	0
N0.HOG0009811	1	0	0	0	0	0
N0.HOG0009812	1	0	0	0	0	0
N0.HOG0009814	0	0	0	0	0	0
N0.HOG0009815	1	0	0	0	0	0
N0.HOG0009816	1	0	0	0	0	0
N0.HOG0009817	0	0	0	0	0	0
N0.HOG0009818	1	0	0	0	0	0
N0.HOG0009819	0	1	0	0	0	0
N0.HOG0009820	0	0	0	0	0	0
N0.HOG0009821	0	0	0	0	0	0
N0.HOG0009823	0	0	0	0	0	0
N0.HOG0009824	0	0	0	0	0	0
N0.HOG0009825	0	0	0	0	0	0
N0.HOG0009826	0	0	0	0	0	0
N0.HOG0009827	1	0	0	0	0	0
N0.HOG0009828	0	0	0	0	0	0
N0.HOG0009829	1	0	0	0	0	0
N0.HOG0009830	0	0	0	0	0	0
N0.HOG0009831	0	0	0	0	0	0
N0.HOG0009832	0	0	0	0	0	0
N0.HOG0009833	0	0	0	0	0	0
N0.HOG0009834	0	0	0	0	0	0
N0.HOG0009835	0	0	0	0	0	0
N0.HOG0009836	0	0	0	0	0	0
N0.HOG0009837	0	0	0	0	0	0
N0.HOG0009839	0	0	0	0	0	0
N0.HOG0009840	0	1	0	0	0	0
N0.HOG0009841	0	0	0	0	0	0
N0.HOG0009842	1	0	0	0	0	0
N0.HOG0009843	0	0	0	0	0	0
N0.HOG0009844	0	0	0	0	0	0
N0.HOG0009845	0	0	0	0	0	0
N0.HOG0009846	0	0	0	0	0	0
N0.HOG0009847	0	0	0	0	0	0
N0.HOG0009848	0	0	0	0	0	0
N0.HOG0009849	0	0	0	0	0	0
N0.HOG0009850	1	0	0	0	0	0
N0.HOG0009851	1	0	0	0	0	0
N0.HOG0009852	0	0	0	0	0	0
N0.HOG0009853	0	0	0	0	0	0
N0.HOG0009854	0	0	0	0	0	0
N0.HOG0009855	0	0	0	0	0	0
N0.HOG0009856	0	0	0	0	0	0
N0.HOG0009857	0	0	0	0	0	0
N0.HOG0009858	0	0	0	0	0	0
N0.HOG0009859	1	0	0	0	0	0
N0.HOG0009860	1	0	0	0	0	0
N0.HOG0009861	0	0	0	0	0	0
N0.HOG0009862	0	0	0	0	0	0
N0.HOG0009863	0	0	0	0	0	0
N0.HOG0009864	0	0	0	0	0	0
N0.HOG0009865	0	0	0	0	0	0
N0.HOG0009866	0	0	0	0	0	0
N0.HOG0009867	0	0	0	0	0	0
N0.HOG0009868	0	0	0	0	0	0
N0.HOG0009869	0	0	0	0	0	0
N0.HOG0009870	0	0	0	0	0	0
N0.HOG0009871	0	0	0	0	0	0
N0.HOG0009872	0	0	0	0	0	0
N0.HOG0009873	0	0	0	0	0	0
N0.HOG0009875	0	0	0	0	0	0
N0.HOG0009876	0	0	0	0	0	0
N0.HOG0009877	0	0	0	0	0	0
N0.HOG0009879	0	0	0	0	0	0
N0.HOG0009880	0	0	0	0	0	0
N0.HOG0009882	1	0	0	0	0	0
N0.HOG0009883	1	0	0	0	0	0
N0.HOG0009884	0	0	0	0	0	0
N0.HOG0009885	1	0	0	0	0	0
N0.HOG0009886	0	0	0	0	0	0
N0.HOG0009887	1	0	0	0	0	0
N0.HOG0009888	1	0	0	0	0	0
N0.HOG0009889	0	0	0	0	0	0
N0.HOG0009890	0	0	0	0	0	0
N0.HOG0009892	0	0	0	0	0	0
N0.HOG0009893	0	0	0	0	0	0
N0.HOG0009894	0	0	0	0	0	0
N0.HOG0009895	0	0	0	0	0	0
N0.HOG0009897	0	0	0	0	0	0
N0.HOG0009898	0	0	0	0	0	0
N0.HOG0009899	0	0	0	0	0	0
N0.HOG0009900	0	1	0	0	0	0
N0.HOG0009901	1	0	0	0	0	0
N0.HOG0009902	0	0	0	0	0	0
N0.HOG0009903	0	0	0	0	0	0
N0.HOG0009904	1	0	0	0	0	0
N0.HOG0009905	0	0	0	0	0	0
N0.HOG0009906	0	0	0	0	0	0
N0.HOG0009912	0	0	0	0	0	0
N0.HOG0009913	0	0	0	0	0	0
N0.HOG0009914	0	0	0	0	0	0
N0.HOG0009915	0	0	0	0	0	0
N0.HOG0009916	0	0	0	0	0	0
N0.HOG0009917	0	0	0	0	0	0
N0.HOG0009918	0	0	0	0	0	0
N0.HOG0009922	0	0	0	0	0	0
N0.HOG0009923	0	0	0	0	0	0
N0.HOG0009924	0	0	0	0	0	0
N0.HOG0009925	0	0	0	0	0	0
N0.HOG0009926	0	0	0	0	0	0
N0.HOG0009927	0	0	0	0	0	0
N0.HOG0009929	0	0	0	0	0	0
N0.HOG0009932	0	0	0	0	0	0
N0.HOG0009933	0	0	0	0	0	0
N0.HOG0009934	0	0	0	0	0	0
N0.HOG0009935	0	0	0	0	0	0
N0.HOG0009936	0	0	0	0	0	0
N0.HOG0009937	0	0	0	0	0	0
N0.HOG0009938	0	0	0	0	0	0
N0.HOG0009939	0	0	0	0	0	0
N0.HOG0009940	0	0	0	0	0	0
N0.HOG0009941	1	0	0	0	0	0
N0.HOG0009942	0	0	0	0	0	0
N0.HOG0009943	0	0	0	0	0	0
N0.HOG0009944	0	0	0	0	0	0
N0.HOG0009945	0	0	0	0	0	0
N0.HOG0009946	0	0	0	0	0	0
N0.HOG0009947	0	0	0	0	0	0
N0.HOG0009948	0	0	0	0	0	0
N0.HOG0009949	0	0	0	0	0	0
N0.HOG0009950	0	0	0	0	0	0
N0.HOG0009952	0	0	0	0	0	0
N0.HOG0009953	0	0	0	0	0	0
N0.HOG0009954	0	0	0	0	0	0
N0.HOG0009955	0	0	0	0	0	0
N0.HOG0009956	0	0	0	0	0	0
N0.HOG0009957	0	0	0	0	0	0
N0.HOG0009958	0	0	0	0	0	0
N0.HOG0009959	0	0	0	0	0	0
N0.HOG0009961	0	0	0	0	0	0
N0.HOG0009962	0	0	0	0	0	0
N0.HOG0009963	0	0	0	0	0	0
N0.HOG0009964	1	0	0	0	0	0
N0.HOG0009965	0	0	0	0	0	0
N0.HOG0009966	0	0	0	0	0	0
N0.HOG0009967	1	0	0	0	0	0
N0.HOG0009968	1	0	0	0	0	0
N0.HOG0009969	1	0	0	0	0	0
N0.HOG0009970	1	0	0	0	0	0
N0.HOG0009971	1	0	0	0	0	0
N0.HOG0009972	1	0	0	0	0	0
N0.HOG0009973	1	0	0	0	0	0
N0.HOG0009974	1	0	0	0	0	0
N0.HOG0009975	0	0	0	0	0	0
N0.HOG0009976	0	0	0	0	0	0
N0.HOG0009977	0	0	0	0	0	0
N0.HOG0009978	0	0	0	0	0	0
N0.HOG0009979	0	0	0	0	0	0
N0.HOG0009980	0	0	0	0	0	0
N0.HOG0009981	0	0	0	0	0	0
N0.HOG0009982	0	0	0	0	0	0
N0.HOG0009983	0	0	0	0	0	0
N0.HOG0009984	0	0	0	0	0	0
N0.HOG0009985	0	0	0	0	0	0
N0.HOG0009986	1	0	0	0	0	0
N0.HOG0009987	1	0	0	0	0	0
N0.HOG0009988	1	0	0	0	0	0
N0.HOG0009989	1	0	0	0	0	0
N0.HOG0009990	1	0	0	0	0	0
N0.HOG0009991	1	0	0	0	0	0
N0.HOG0009992	0	0	0	0	0	0
N0.HOG0009993	0	0	0	0	0	0
N0.HOG0009994	0	0	0	0	0	0
N0.HOG0009995	0	0	0	0	0	0
N0.HOG0009996	0	0	0	0	0	0
N0.HOG0009997	0	0	0	0	0	0
N0.HOG0009998	0	0	0	0	0	0
N0.HOG0009999	0	0	0	0	0	0
N0.HOG0010000	0	0	0	0	0	0
N0.HOG0010001	0	0	0	0	0	0
N0.HOG0010002	0	1	0	0	0	0
N0.HOG0010003	0	1	0	0	0	0
N0.HOG0010004	0	0	0	0	0	0
N0.HOG0010005	0	0	0	0	0	0
N0.HOG0010006	0	0	0	0	0	0
N0.HOG0010007	0	0	0	0	0	0
N0.HOG0010008	0	0	0	0	0	0
N0.HOG0010009	0	0	0	0	0	0
N0.HOG0010010	0	0	0	0	0	0
N0.HOG0010011	0	0	0	0	0	0
N0.HOG0010012	0	0	0	0	0	0
N0.HOG0010013	0	1	0	0	0	0
N0.HOG0010014	0	1	0	0	0	0
N0.HOG0010015	0	0	0	0	0	0
N0.HOG0010016	0	0	0	0	0	0
N0.HOG0010017	0	0	0	0	0	0
N0.HOG0010018	0	0	0	0	0	0
N0.HOG0010019	0	0	0	0	0	0
N0.HOG0010020	0	1	0	0	0	0
N0.HOG0010021	0	1	0	0	0	0
N0.HOG0010022	0	1	0	0	0	0
N0.HOG0010023	0	1	0	0	0	0
N0.HOG0010024	0	0	0	0	0	0
N0.HOG0010026	0	0	0	0	0	0
N0.HOG0010027	0	0	0	0	0	0
N0.HOG0010028	0	0	0	0	0	0
N0.HOG0010029	1	0	0	0	0	0
N0.HOG0010030	0	0	0	0	0	0
N0.HOG0010031	0	0	0	0	0	0
N0.HOG0010032	0	0	0	0	0	0
N0.HOG0010033	0	0	0	0	0	0
N0.HOG0010034	0	0	0	0	0	0
N0.HOG0010035	0	0	0	0	0	0
N0.HOG0010036	0	0	0	0	0	0
N0.HOG0010037	1	0	0	0	0	0
N0.HOG0010038	1	0	0	0	0	0
N0.HOG0010039	0	1	0	0	0	0
N0.HOG0010040	0	0	0	0	0	0
N0.HOG0010041	0	0	0	0	0	0
N0.HOG0010042	0	0	0	0	0	0
N0.HOG0010043	1	0	0	0	0	0
N0.HOG0010044	1	0	0	0	0	0
N0.HOG0010045	0	0	0	0	0	0
N0.HOG0010046	1	0	0	0	0	0
N0.HOG0010047	1	0	0	0	0	0
N0.HOG0010048	1	0	0	0	0	0
N0.HOG0010049	1	0	0	0	0	0
N0.HOG0010050	0	0	0	0	0	0
N0.HOG0010051	1	0	0	0	0	0
N0.HOG0010052	0	0	0	0	0	0
N0.HOG0010053	0	0	0	0	0	0
N0.HOG0010054	0	0	0	0	0	0
N0.HOG0010055	1	0	0	0	0	0
N0.HOG0010056	0	0	0	0	0	0
N0.HOG0010057	0	0	0	0	0	0
N0.HOG0010058	0	0	0	0	0	0
N0.HOG0010059	0	1	0	0	0	0
N0.HOG0010060	0	0	0	0	0	0
N0.HOG0010061	0	0	0	0	0	0
N0.HOG0010062	0	0	0	0	0	0
N0.HOG0010068	0	0	0	0	0	0
N0.HOG0010070	0	0	0	0	0	0
N0.HOG0010071	0	0	0	0	0	0
N0.HOG0010072	0	0	0	0	0	0
N0.HOG0010073	0	0	0	0	0	0
N0.HOG0010074	0	0	0	0	0	0
N0.HOG0010075	0	0	0	0	0	0
N0.HOG0010076	0	0	0	0	0	0
N0.HOG0010077	0	0	0	0	0	0
N0.HOG0010078	0	0	0	0	0	0
N0.HOG0010079	0	0	0	0	0	0
N0.HOG0010080	0	0	0	0	0	0
N0.HOG0010081	1	0	0	0	0	0
N0.HOG0010082	0	0	0	0	0	0
N0.HOG0010083	1	0	0	0	0	0
N0.HOG0010084	0	0	0	0	0	0
N0.HOG0010085	0	0	0	0	0	0
N0.HOG0010086	0	0	0	0	0	0
N0.HOG0010087	0	0	0	0	0	0
N0.HOG0010089	0	0	0	0	0	0
N0.HOG0010090	0	0	0	0	0	0
N0.HOG0010091	0	0	0	0	0	0
N0.HOG0010092	0	0	0	0	0	0
N0.HOG0010093	0	0	0	0	0	0
N0.HOG0010095	0	0	0	0	0	0
N0.HOG0010096	1	0	0	0	0	0
N0.HOG0010097	1	0	0	0	0	0
N0.HOG0010098	1	0	0	0	0	0
N0.HOG0010099	0	0	0	0	0	0
N0.HOG0010100	1	0	0	0	0	0
N0.HOG0010101	1	0	0	0	0	0
N0.HOG0010102	1	0	0	0	0	0
N0.HOG0010103	0	0	0	0	0	0
N0.HOG0010104	0	0	0	0	0	0
N0.HOG0010105	0	0	0	0	0	0
N0.HOG0010106	0	0	0	0	0	0
N0.HOG0010107	0	0	0	0	0	0
N0.HOG0010109	0	0	0	0	0	0
N0.HOG0010115	0	0	0	0	0	0
N0.HOG0010116	0	0	0	0	0	0
N0.HOG0010117	0	0	0	0	0	0
N0.HOG0010121	0	0	0	0	0	0
N0.HOG0010122	0	0	0	0	0	0
N0.HOG0010123	0	0	0	0	0	0
N0.HOG0010125	0	0	0	0	0	0
N0.HOG0010126	0	0	0	0	0	0
N0.HOG0010127	0	0	0	0	0	0
N0.HOG0010128	0	0	0	0	0	0
N0.HOG0010129	0	0	0	0	0	0
N0.HOG0010130	0	0	0	0	0	0
N0.HOG0010131	0	0	0	0	0	0
N0.HOG0010132	0	0	0	0	0	0
N0.HOG0010133	0	0	0	0	0	0
N0.HOG0010134	1	0	0	0	0	0
N0.HOG0010136	1	0	0	0	0	0
N0.HOG0010137	1	0	0	0	0	0
N0.HOG0010138	1	0	0	0	0	0
N0.HOG0010139	1	0	0	0	0	0
N0.HOG0010140	0	1	0	0	0	0
N0.HOG0010141	0	1	0	0	0	0
N0.HOG0010142	0	0	0	0	0	0
N0.HOG0010143	0	0	0	0	0	0
N0.HOG0010145	0	0	0	0	0	0
N0.HOG0010146	0	0	0	0	0	0
N0.HOG0010147	0	0	0	0	0	0
N0.HOG0010148	0	0	0	0	0	0
N0.HOG0010150	0	0	0	0	0	0
N0.HOG0010151	0	0	0	0	0	0
N0.HOG0010152	0	0	0	0	0	0
N0.HOG0010153	1	0	0	0	0	0
N0.HOG0010154	0	0	0	0	0	0
N0.HOG0010156	0	0	0	0	0	0
N0.HOG0010157	0	0	0	0	0	0
N0.HOG0010158	1	0	0	0	0	0
N0.HOG0010159	0	0	0	0	0	0
