g6.t1_1	rna-XM_044901007.1_1
g12617.t1_1	rna-XM_044893096.1_1
g12618.t1_1	rna-XM_044892688.1_1
g12619.t3_1	rna-XM_044896215.1_1
g12620.t1_1	rna-XM_044895520.1_1
g12621.t1_1	rna-XM_044892928.1_1
g12622.t1_1	rna-XM_044892128.1_1
g12623.t1_1	rna-XM_044894365.1_1
g12624.t2_1	rna-XM_044900648.1_1
g12625.t1_1	rna-XM_044901153.1_1
g12626.t1_1	rna-XM_044888334.1_1
g12627.t1_1	rna-XM_044888335.1_1
g12628.t2_1	rna-XM_044888331.1_1
g12630.t1_1	rna-XM_044890837.1_1
g12631.t1_1	rna-XM_044910010.1_1
g12632.t1_1	rna-XM_044901133.1_1
g12633.t1_1	rna-XM_044905286.1_1
g12634.t1_1	rna-XM_044900680.1_1
g12635.t1_1	rna-XM_044907102.1_1
g12636.t1_1	rna-XM_044903012.1_1
g12637.t1_1	rna-XM_044903010.1_1
g12639.t1_1	rna-XM_044890385.1_1
g12640.t2_1	rna-XM_044891722.1_1
g12641.t1_1	rna-XM_044891719.1_1
g12642.t1_1	rna-XM_044892917.1_1
g12643.t1_1	rna-XM_044892462.1_1
g12644.t1_1	rna-XM_044889504.1_1
g12645.t1_1	rna-XM_044901894.1_1
g12646.t1_1	rna-XM_044907745.1_1
g12647.t1_1	rna-XM_044893419.1_1
g12648.t1_1	rna-XM_044893192.1_1
g12649.t1_1	rna-XM_044905895.1_1
g12650.t1_1	rna-XM_044896864.1_1
g12651.t2_1	rna-XM_044895827.1_1
g12652.t1_1	rna-XM_044897013.1_1
g12653.t1_1	rna-XM_044905363.1_1
g12654.t1_1	rna-XM_044897464.1_1
g12655.t1_1	rna-XM_044895602.1_1
g12656.t1_1	rna-XM_044894061.1_1
g12657.t1_1	rna-XM_044888553.1_1
g12658.t1_1	rna-XM_044893657.1_1
g12659.t1_1	rna-XM_044893710.1_1
g12660.t1_1	rna-XM_044890158.1_1
g12661.t1_1	rna-XM_044893543.1_1
g12664.t1_1	rna-XM_044888474.1_1
g12665.t1_1	rna-XM_044891312.1_1
g12666.t1_1	rna-XM_044890148.1_1
g12667.t1_1	rna-XM_044888492.1_1
g12670.t1_1	rna-XM_044889630.1_1
g12673.t1_1	rna-XM_044894218.1_1
g12674.t1_1	rna-XM_044895949.1_1
g12675.t1_1	rna-XM_044895553.1_1
g12676.t1_1	rna-XM_044895127.1_1
g12678.t1_1	rna-XM_044895982.1_1
g12679.t1_1	rna-XM_044895174.1_1
g12680.t1_1	rna-XM_044895499.1_1
g12681.t1_1	rna-XM_044896422.1_1
g12682.t2_1	rna-XM_044894580.1_1
g12683.t1_1	rna-XM_044894578.1_1
g12685.t1_1	rna-XM_044894579.1_1
g12686.t1_1	rna-XM_044894479.1_1
g12688.t1_1	rna-XM_044891996.1_1
g12689.t1_1	rna-XM_044896042.1_1
g12690.t2_1	rna-XM_044896040.1_1
g12691.t1_1	rna-XM_044892591.1_1
g12693.t1_1	rna-XM_044894585.1_1
g12694.t1_1	rna-XM_044895033.1_1
g12695.t1_1	rna-XM_044898792.1_1
g12697.t1_1	rna-XM_044894677.1_1
g12698.t1_1	rna-XM_044896442.1_1
g12699.t1_1	rna-XM_044895198.1_1
g12700.t2_1	rna-XM_044892691.1_1
g12701.t1_1	rna-XM_044895535.1_1
g12702.t2_1	rna-XM_044891000.1_1
g12703.t1_1	rna-XM_044906506.1_1
g12705.t2_1	rna-XM_044901015.1_1
g12706.t1_1	rna-XM_044901499.1_1
g12708.t1_1	rna-XM_044902864.1_1
g12709.t1_1	rna-XM_044890211.1_1
g12718.t1_1	rna-XM_044890965.1_1
g12719.t2_1	rna-XM_044888223.1_1
g12721.t1_1	rna-XM_044888916.1_1
g12725.t1_1	rna-XM_044907524.1_1
g12726.t2_1	rna-XM_044888493.1_1
g12729.t1_1	rna-XM_044891512.1_1
g12730.t1_1	rna-XM_044894535.1_1
g12731.t1_1	rna-XM_044894532.1_1
g12733.t1_1	rna-XM_044888386.1_1
g12734.t2_1	rna-XM_044894033.1_1
g12735.t1_1	rna-XM_044891848.1_1
g12736.t1_1	rna-XM_044893338.1_1
g12737.t3_1	rna-XM_044894056.1_1
g12738.t1_1	rna-XM_044888422.1_1
g12739.t2_1	rna-XM_044888416.1_1
g12740.t1_1	rna-XM_044888425.1_1
g12741.t1_1	rna-XM_044890672.1_1
g12744.t1_1	rna-XM_044895865.1_1
g12746.t1_1	rna-XM_044896747.1_1
g12747.t1_1	rna-XM_044896439.1_1
g12748.t1_1	rna-XM_044898529.1_1
g12749.t1_1	rna-XM_044892524.1_1
g12750.t1_1	rna-XM_044893290.1_1
g12751.t1_1	rna-XM_044891831.1_1
g12752.t1_1	rna-XM_044893985.1_1
g12753.t1_1	rna-XM_044894938.1_1
g12755.t1_1	rna-XM_044896397.1_1
g12756.t1_1	rna-XM_044894810.1_1
g12759.t1_1	rna-XM_044897082.1_1
g12760.t1_1	rna-XM_044892110.1_1
g12761.t1_1	rna-XM_044893499.1_1
g12762.t1_1	rna-XM_044893667.1_1
g12764.t1_1	rna-XM_044899021.1_1
g12765.t1_1	rna-XM_044893202.1_1
g12766.t1_1	rna-XM_044896891.1_1
g12767.t1_1	rna-XM_044896301.1_1
g12768.t1_1	rna-XM_044895495.1_1
g12769.t1_1	rna-XM_044904808.1_1
g12770.t1_1	rna-XM_044909085.1_1
g12771.t1_1	rna-XM_044892563.1_1
g12772.t1_1	rna-XM_044894060.1_1
g12773.t1_1	rna-XM_044891844.1_1
g12774.t2_1	rna-XM_044892047.1_1
g12775.t2_1	rna-XM_044893984.1_1
g12778.t2_1	rna-XM_044893930.1_1
g12779.t1_1	rna-XM_044893138.1_1
g12780.t1_1	rna-XM_044892370.1_1
g12787.t2_1	rna-XM_044892587.1_1
g12799.t2_1	rna-XM_044892670.1_1
g12805.t2_1	rna-XM_044893427.1_1
g12808.t1_1	rna-XM_044891898.1_1
g12809.t1_1	rna-XM_044891897.1_1
g12811.t2_1	rna-XM_044893963.1_1
g12812.t1_1	rna-XM_044894587.1_1
g12814.t1_1	rna-XM_044899656.1_1
g12815.t2_1	rna-XM_044902476.1_1
g12817.t1_1	rna-XM_044889679.1_1
g12818.t1_1	rna-XM_044888476.1_1
g12819.t1_1	rna-XM_044889696.1_1
g12820.t1_1	rna-XM_044903245.1_1
g12821.t1_1	rna-XM_044891356.1_1
g12822.t1_1	rna-XM_044889533.1_1
g12823.t1_1	rna-XM_044895601.1_1
g12825.t2_1	rna-XM_044896120.1_1
g12828.t1_1	rna-XM_044895597.1_1
g12829.t1_1	rna-XM_044894786.1_1
g12830.t1_1	rna-XM_044893542.1_1
g12831.t1_1	rna-XM_044888662.1_1
g12832.t1_1	rna-XM_044889916.1_1
g12836.t1_1	rna-XM_044906485.1_1
g12838.t1_1	rna-XM_044896402.1_1
g12839.t1_1	rna-XM_044894533.1_1
g12840.t1_1	rna-XM_044896144.1_1
g12841.t1_1	rna-XM_044896143.1_1
g12843.t2_1	rna-XM_044891840.1_1
g12844.t1_1	rna-XM_044891842.1_1
g12845.t2_1	rna-XM_044891839.1_1
g12846.t1_1	rna-XM_044893940.1_1
g12847.t1_1	rna-XM_044893942.1_1
g12848.t1_1	rna-XM_044891916.1_1
g12850.t1_1	rna-XM_044892573.1_1
g12851.t1_1	rna-XM_044892376.1_1
g12852.t1_1	rna-XM_044892298.1_1
g12854.t1_1	rna-XM_044907494.1_1
g12855.t1_1	rna-XM_044892458.1_1
g12856.t1_1	rna-XM_044892457.1_1
g12857.t1_1	rna-XM_044902703.1_1
g12858.t1_1	rna-XM_044892709.1_1
g12859.t1_1	rna-XM_044893968.1_1
g12861.t1_1	rna-XM_044893433.1_1
g12863.t1_1	rna-XM_044892628.1_1
g12864.t1_1	rna-XM_044896555.1_1
g12865.t1_1	rna-XM_044895052.1_1
g12868.t1_1	rna-XM_044892004.1_1
g12869.t1_1	rna-XM_044892005.1_1
g12871.t2_1	rna-XM_044892300.1_1
g12872.t1_1	rna-XM_044890254.1_1
g12873.t1_1	rna-XM_044894144.1_1
g12875.t1_1	rna-XM_044891475.1_1
g12876.t1_1	rna-XM_044888504.1_1
g12877.t1_1	rna-XM_044888962.1_1
g12878.t2_1	rna-XM_044888464.1_1
g12879.t1_1	rna-XM_044900946.1_1
g12881.t1_1	rna-XM_044907161.1_1
g12882.t1_1	rna-XM_044888923.1_1
g12884.t1_1	rna-XM_044896681.1_1
g12885.t1_1	rna-XM_044896678.1_1
g12886.t1_1	rna-XM_044888498.1_1
g12887.t1_1	rna-XM_044894638.1_1
g12888.t1_1	rna-XM_044899116.1_1
g12889.t1_1	rna-XM_044904588.1_1
g12890.t1_1	rna-XM_044890074.1_1
g12891.t1_1	rna-XM_044890107.1_1
g12892.t1_1	rna-XM_044890109.1_1
g12895.t1_1	rna-XM_044889434.1_1
g12897.t1_1	rna-XM_044890011.1_1
g12900.t1_1	rna-XM_044889711.1_1
g12902.t2_1	rna-XM_044888569.1_1
g12904.t1_1	rna-XM_044888571.1_1
g12906.t1_1	rna-XM_044891148.1_1
g12908.t1_1	rna-XM_044907707.1_1
g12910.t1_1	rna-XM_044896944.1_1
g12911.t1_1	rna-XM_044896956.1_1
g12912.t1_1	rna-XM_044888932.1_1
g12913.t1_1	rna-XM_044891375.1_1
g12917.t1_1	rna-XM_044895039.1_1
g12919.t2_1	rna-XM_044894916.1_1
g12920.t1_1	rna-XM_044889798.1_1
g12924.t1_1	rna-XM_044894919.1_1
g12925.t1_1	rna-XM_044890490.1_1
g12926.t1_1	rna-XM_044890573.1_1
g12927.t1_1	rna-XM_044891025.1_1
g12930.t1_1	rna-XM_044890571.1_1
g12934.t1_1	rna-XM_044889103.1_1
g12938.t2_1	rna-XM_044888568.1_1
g12939.t1_1	rna-XM_044889186.1_1
g12956.t1_1	rna-XM_044893886.1_1
g12961.t1_1	rna-XM_044893790.1_1
g12963.t1_1	rna-XM_044891234.1_1
g12969.t1_1	rna-XM_044907384.1_1
g12970.t1_1	rna-XM_044908585.1_1
g12981.t1_1	rna-XM_044890714.1_1
g12982.t1_1	rna-XM_044910585.1_1
g12984.t2_1	rna-XM_044895543.1_1
g12985.t1_1	rna-XM_044892375.1_1
g12986.t1_1	rna-XM_044893804.1_1
g12988.t1_1	rna-XM_044893809.1_1
g12990.t1_1	rna-XM_044897418.1_1
g12992.t1_1	rna-XM_044889837.1_1
g12993.t1_1	rna-XM_044891247.1_1
g12994.t1_1	rna-XM_044894722.1_1
g12995.t1_1	rna-XM_044889897.1_1
g12997.t1_1	rna-XM_044897213.1_1
g13000.t1_1	rna-XM_044906998.1_1
g13001.t1_1	rna-XM_044904295.1_1
g13005.t2_1	rna-XM_044904780.1_1
g13006.t1_1	rna-XM_044898184.1_1
g13009.t1_1	rna-XM_044898652.1_1
g13010.t2_1	rna-XM_044892230.1_1
g13011.t2_1	rna-XM_044908054.1_1
g13012.t1_1	rna-XM_044891343.1_1
g13013.t1_1	rna-XM_044891067.1_1
g13014.t1_1	rna-XM_044899589.1_1
g13016.t1_1	rna-XM_044899552.1_1
g13017.t3_1	rna-XM_044893837.1_1
g13018.t2_1	rna-XM_044895244.1_1
g13019.t2_1	rna-XM_044899515.1_1
g13020.t1_1	rna-XM_044895456.1_1
g13022.t1_1	rna-XM_044910467.1_1
g13024.t1_1	rna-XM_044909066.1_1
g13025.t2_1	rna-XM_044898462.1_1
g13026.t1_1	rna-XM_044894867.1_1
g13029.t1_1	rna-XM_044900978.1_1
g13030.t1_1	rna-XM_044907328.1_1
g13031.t1_1	rna-XM_044907338.1_1
g13032.t3_1	rna-XM_044900968.1_1
g13033.t1_1	rna-XM_044888924.1_1
g13034.t1_1	rna-XM_044906859.1_1
g13035.t1_1	rna-XM_044891955.1_1
g13036.t1_1	rna-XM_044908776.1_1
g13037.t1_1	rna-XM_044907345.1_1
g13039.t1_1	rna-XM_044906778.1_1
g13041.t1_1	rna-XM_044907339.1_1
g13042.t1_1	rna-XM_044906810.1_1
g13043.t1_1	rna-XM_044908652.1_1
g13044.t1_1	rna-XM_044888231.1_1
g13045.t1_1	rna-XM_044892663.1_1
g13046.t1_1	rna-XM_044902873.1_1
g13047.t1_1	rna-XM_044894943.1_1
g13048.t1_1	rna-XM_044894185.1_1
g13049.t2_1	rna-XM_044890221.1_1
g13050.t1_1	rna-XM_044892931.1_1
g13051.t1_1	rna-XM_044896985.1_1
g13052.t2_1	rna-XM_044899311.1_1
g13053.t2_1	rna-XM_044891259.1_1
g13054.t1_1	rna-XM_044889353.1_1
g13055.t1_1	rna-XM_044893401.1_1
g13057.t1_1	rna-XM_044889513.1_1
g13058.t1_1	rna-XM_044889326.1_1
g13062.t1_1	rna-XM_044901913.1_1
g13063.t3_1	rna-XM_044901715.1_1
g13065.t1_1	rna-XM_044900796.1_1
g13066.t1_1	rna-XM_044905901.1_1
g13067.t1_1	rna-XM_044905302.1_1
g13068.t1_1	rna-XM_044903510.1_1
g13069.t1_1	rna-XM_044903932.1_1
g13070.t3_1	rna-XM_044905665.1_1
g13071.t1_1	rna-XM_044905978.1_1
g13072.t4_1	rna-XM_044904641.1_1
g13073.t1_1	rna-XM_044907972.1_1
g13074.t4_1	rna-XM_044900068.1_1
g13079.t1_1	rna-XM_044893385.1_1
g13085.t2_1	rna-XM_044900539.1_1
g13086.t1_1	rna-XM_044894584.1_1
g13089.t1_1	rna-XM_044900689.1_1
g13092.t1_1	rna-XM_044891096.1_1
g13097.t1_1	rna-XM_044909054.1_1
g13121.t1_1	rna-XM_044895746.1_1
g13122.t1_1	rna-XM_044894669.1_1
g13123.t1_1	rna-XM_044907568.1_1
g13124.t1_1	rna-XM_044906840.1_1
g13126.t1_1	rna-XM_044902416.1_1
g13127.t1_1	rna-XM_044905492.1_1
g13128.t1_1	rna-XM_044907462.1_1
g13129.t1_1	rna-XM_044907359.1_1
g13130.t1_1	rna-XM_044907360.1_1
g13135.t1_1	rna-XM_044907776.1_1
g13136.t1_1	rna-XM_044907785.1_1
g13137.t1_1	rna-XM_044907139.1_1
g13138.t1_1	rna-XM_044890669.1_1
g13139.t4_1	rna-XM_044906828.1_1
g13144.t1_1	rna-XM_044908138.1_1
g13145.t1_1	rna-XM_044907229.1_1
g13146.t1_1	rna-XM_044903849.1_1
g13147.t1_1	rna-XM_044907244.1_1
g13148.t1_1	rna-XM_044907241.1_1
g13150.t2_1	rna-XM_044908270.1_1
g13152.t1_1	rna-XM_044905991.1_1
g13155.t2_1	rna-XM_044908609.1_1
g13158.t1_1	rna-XM_044907726.1_1
g13159.t2_1	rna-XM_044907293.1_1
g13160.t1_1	rna-XM_044900004.1_1
g13161.t1_1	rna-XM_044907712.1_1
g13162.t1_1	rna-XM_044908266.1_1
g13163.t2_1	rna-XM_044890860.1_1
g13164.t1_1	rna-XM_044889688.1_1
g13165.t1_1	rna-XM_044907853.1_1
g13166.t1_1	rna-XM_044908333.1_1
g13167.t1_1	rna-XM_044907074.1_1
g13168.t1_1	rna-XM_044906913.1_1
g13170.t1_1	rna-XM_044905661.1_1
g13171.t2_1	rna-XM_044905389.1_1
g13173.t1_1	rna-XM_044908073.1_1
g13174.t1_1	rna-XM_044907165.1_1
g13176.t1_1	rna-XM_044908017.1_1
g13177.t1_1	rna-XM_044890219.1_1
g13179.t1_1	rna-XM_044890236.1_1
g13181.t1_1	rna-XM_044893111.1_1
g13184.t1_1	rna-XM_044909519.1_1
g13185.t1_1	rna-XM_044892487.1_1
g13186.t1_1	rna-XM_044894828.1_1
g13187.t1_1	rna-XM_044894833.1_1
g13188.t1_1	rna-XM_044890647.1_1
g13189.t1_1	rna-XM_044890656.1_1
g13190.t1_1	rna-XM_044909456.1_1
g13191.t1_1	rna-XM_044907886.1_1
g13193.t1_1	rna-XM_044906723.1_1
g13194.t1_1	rna-XM_044907374.1_1
g13197.t1_1	rna-XM_044907320.1_1
g13198.t1_1	rna-XM_044906862.1_1
g13199.t1_1	rna-XM_044908337.1_1
g13200.t1_1	rna-XM_044898935.1_1
g13201.t1_1	rna-XM_044891294.1_1
g13202.t1_1	rna-XM_044907959.1_1
g13203.t1_1	rna-XM_044908013.1_1
g13204.t1_1	rna-XM_044903515.1_1
g13205.t1_1	rna-XM_044891511.1_1
g13206.t1_1	rna-XM_044902612.1_1
g13207.t1_1	rna-XM_044904482.1_1
g13208.t4_1	rna-XM_044910535.1_1
g13209.t1_1	rna-XM_044903400.1_1
g13210.t1_1	rna-XM_044896982.1_1
g13211.t1_1	rna-XM_044896872.1_1
g13212.t1_1	rna-XM_044890194.1_1
g13213.t1_1	rna-XM_044890186.1_1
g13219.t1_1	rna-XM_044889979.1_1
g13224.t1_1	rna-XM_044889102.1_1
g13225.t1_1	rna-XM_044905227.1_1
g13226.t1_1	rna-XM_044890625.1_1
g13228.t1_1	rna-XM_044892332.1_1
g13229.t1_1	rna-XM_044908379.1_1
g13230.t1_1	rna-XM_044901616.1_1
g13231.t1_1	rna-XM_044897922.1_1
g13232.t1_1	rna-XM_044890165.1_1
g13235.t2_1	rna-XM_044893085.1_1
g13236.t1_1	rna-XM_044893537.1_1
g13237.t1_1	rna-XM_044897352.1_1
g13239.t1_1	rna-XM_044889766.1_1
g13241.t1_1	rna-XM_044901646.1_1
g13245.t1_1	rna-XM_044888908.1_1
g13246.t1_1	rna-XM_044888979.1_1
g13248.t1_1	rna-XM_044894186.1_1
g13249.t2_1	rna-XM_044893450.1_1
g13250.t1_1	rna-XM_044905202.1_1
g13253.t1_1	rna-XM_044901112.1_1
g13256.t2_1	rna-XM_044905093.1_1
g13257.t1_1	rna-XM_044889769.1_1
g13258.t1_1	rna-XM_044905662.1_1
g13259.t2_1	rna-XM_044905091.1_1
g13261.t1_1	rna-XM_044900215.1_1
g13262.t1_1	rna-XM_044906030.1_1
g13263.t1_1	rna-XM_044900679.1_1
g13265.t2_1	rna-XM_044895544.1_1
g13270.t2_1	rna-XM_044901137.1_1
g13271.t1_1	rna-XM_044889417.1_1
g13272.t1_1	rna-XM_044905110.1_1
g13273.t1_1	rna-XM_044905388.1_1
g13280.t1_1	rna-XM_044906269.1_1
g13282.t1_1	rna-XM_044906249.1_1
g13284.t1_1	rna-XM_044894204.1_1
g13290.t1_1	rna-XM_044895534.1_1
g13291.t1_1	rna-XM_044900296.1_1
g13292.t1_1	rna-XM_044895169.1_1
g13293.t1_1	rna-XM_044895172.1_1
g13294.t1_1	rna-XM_044894905.1_1
g13295.t1_1	rna-XM_044894433.1_1
g13296.t1_1	rna-XM_044896162.1_1
g13298.t1_1	rna-XM_044902617.1_1
g13299.t1_1	rna-XM_044911068.1_1
g13300.t1_1	rna-XM_044911058.1_1
g13301.t1_1	rna-XM_044911057.1_1
g13302.t1_1	rna-XM_044897702.1_1
g13303.t1_1	rna-XM_044899780.1_1
g13304.t1_1	rna-XM_044896304.1_1
g13308.t1_1	rna-XM_044895285.1_1
g13311.t1_1	rna-XM_044894494.1_1
g13313.t2_1	rna-XM_044903442.1_1
g13314.t1_1	rna-XM_044903441.1_1
g13315.t1_1	rna-XM_044903443.1_1
g13316.t1_1	rna-XM_044910930.1_1
g13318.t1_1	rna-XM_044903444.1_1
g13320.t1_1	rna-XM_044908980.1_1
g13321.t1_1	rna-XM_044894962.1_1
g13322.t1_1	rna-XM_044909148.1_1
g13323.t2_1	rna-XM_044896493.1_1
g13324.t1_1	rna-XM_044910339.1_1
g13325.t1_1	rna-XM_044895788.1_1
g13326.t1_1	rna-XM_044895099.1_1
g13327.t1_1	rna-XM_044896003.1_1
g13328.t1_1	rna-XM_044896005.1_1
g13329.t1_1	rna-XM_044895100.1_1
g13330.t1_1	rna-XM_044900736.1_1
g13331.t1_1	rna-XM_044903794.1_1
g13332.t1_1	rna-XM_044903802.1_1
g13333.t1_1	rna-XM_044894359.1_1
g13334.t1_1	rna-XM_044903789.1_1
g13337.t1_1	rna-XM_044904795.1_1
g13338.t1_1	rna-XM_044903805.1_1
g13339.t1_1	rna-XM_044903785.1_1
g13341.t1_1	rna-XM_044904610.1_1
g13342.t1_1	rna-XM_044903698.1_1
g13343.t1_1	rna-XM_044904677.1_1
g13344.t1_1	rna-XM_044902356.1_1
g13345.t1_1	rna-XM_044910702.1_1
g13347.t1_1	rna-XM_044894806.1_1
g13349.t2_1	rna-XM_044896136.1_1
g13351.t1_1	rna-XM_044897165.1_1
g13353.t1_1	rna-XM_044894558.1_1
g13354.t1_1	rna-XM_044895204.1_1
g13358.t1_1	rna-XM_044896251.1_1
g13360.t1_1	rna-XM_044894880.1_1
g13361.t1_1	rna-XM_044896046.1_1
g13362.t1_1	rna-XM_044895671.1_1
g13363.t1_1	rna-XM_044888907.1_1
g13364.t1_1	rna-XM_044890939.1_1
g13365.t1_1	rna-XM_044903800.1_1
g13366.t2_1	rna-XM_044903003.1_1
g13367.t1_1	rna-XM_044907889.1_1
g13369.t1_1	rna-XM_044903007.1_1
g13370.t1_1	rna-XM_044903008.1_1
g13371.t1_1	rna-XM_044900247.1_1
g13378.t1_1	rna-XM_044902938.1_1
g13379.t1_1	rna-XM_044898475.1_1
g13380.t1_1	rna-XM_044902948.1_1
g13381.t1_1	rna-XM_044902946.1_1
g13382.t1_1	rna-XM_044910824.1_1
g13383.t1_1	rna-XM_044898632.1_1
g13384.t1_1	rna-XM_044904160.1_1
g13387.t2_1	rna-XM_044903570.1_1
g13388.t2_1	rna-XM_044903572.1_1
g13390.t1_1	rna-XM_044902175.1_1
g13391.t1_1	rna-XM_044904487.1_1
g13392.t1_1	rna-XM_044894696.1_1
g13395.t1_1	rna-XM_044903131.1_1
g13396.t1_1	rna-XM_044910091.1_1
g13397.t1_1	rna-XM_044904180.1_1
g13399.t1_1	rna-XM_044905424.1_1
g13400.t1_1	rna-XM_044904185.1_1
g13402.t1_1	rna-XM_044902888.1_1
g13403.t1_1	rna-XM_044904183.1_1
g13404.t1_1	rna-XM_044904203.1_1
g13405.t1_1	rna-XM_044904202.1_1
g13406.t3_1	rna-XM_044904192.1_1
g13407.t1_1	rna-XM_044902818.1_1
g13408.t1_1	rna-XM_044902619.1_1
g13409.t1_1	rna-XM_044904199.1_1
g13410.t2_1	rna-XM_044902268.1_1
g13411.t2_1	rna-XM_044902326.1_1
g13412.t1_1	rna-XM_044898233.1_1
g13413.t2_1	rna-XM_044902332.1_1
g13414.t1_1	rna-XM_044903815.1_1
g13415.t1_1	rna-XM_044902852.1_1
g13417.t1_1	rna-XM_044908240.1_1
g13418.t2_1	rna-XM_044896564.1_1
g13422.t2_1	rna-XM_044906704.1_1
g13423.t1_1	rna-XM_044895611.1_1
g13424.t1_1	rna-XM_044898879.1_1
g13425.t1_1	rna-XM_044892368.1_1
g13426.t1_1	rna-XM_044895473.1_1
g13427.t1_1	rna-XM_044895320.1_1
g13429.t1_1	rna-XM_044902265.1_1
g13430.t2_1	rna-XM_044903399.1_1
g13431.t1_1	rna-XM_044902330.1_1
g13432.t1_1	rna-XM_044902331.1_1
g13433.t1_1	rna-XM_044905882.1_1
g13434.t1_1	rna-XM_044905883.1_1
g13435.t1_1	rna-XM_044906317.1_1
g13436.t1_1	rna-XM_044903517.1_1
g13437.t1_1	rna-XM_044902608.1_1
g13438.t1_1	rna-XM_044903415.1_1
g13439.t1_1	rna-XM_044903043.1_1
g13442.t1_1	rna-XM_044904797.1_1
g13443.t1_1	rna-XM_044902412.1_1
g13444.t2_1	rna-XM_044906596.1_1
g13445.t1_1	rna-XM_044902444.1_1
g13446.t1_1	rna-XM_044904089.1_1
g13447.t1_1	rna-XM_044904099.1_1
g13448.t4_1	rna-XM_044906157.1_1
g13449.t2_1	rna-XM_044906486.1_1
g13450.t1_1	rna-XM_044907732.1_1
g13451.t1_1	rna-XM_044893954.1_1
g13452.t1_1	rna-XM_044890272.1_1
g13453.t1_1	rna-XM_044906740.1_1
g13455.t1_1	rna-XM_044907088.1_1
g13456.t1_1	rna-XM_044901721.1_1
g13457.t1_1	rna-XM_044891929.1_1
g13458.t1_1	rna-XM_044891352.1_1
g13460.t1_1	rna-XM_044890290.1_1
g13461.t1_1	rna-XM_044888700.1_1
g13462.t1_1	rna-XM_044905169.1_1
g13463.t1_1	rna-XM_044904391.1_1
g13464.t1_1	rna-XM_044904258.1_1
g13465.t1_1	rna-XM_044909958.1_1
g13466.t2_1	rna-XM_044891394.1_1
g13467.t2_1	rna-XM_044902879.1_1
g13468.t1_1	rna-XM_044910840.1_1
g13469.t1_1	rna-XM_044892699.1_1
g13470.t1_1	rna-XM_044890796.1_1
g13471.t1_1	rna-XM_044896122.1_1
g13472.t1_1	rna-XM_044889803.1_1
g13473.t1_1	rna-XM_044889802.1_1
g13475.t1_1	rna-XM_044890529.1_1
g13476.t1_1	rna-XM_044890520.1_1
g13478.t1_1	rna-XM_044890498.1_1
g13479.t1_1	rna-XM_044888602.1_1
g13480.t2_1	rna-XM_044888897.1_1
g13481.t1_1	rna-XM_044889333.1_1
g13482.t1_1	rna-XM_044889427.1_1
g13483.t1_1	rna-XM_044891391.1_1
g13484.t1_1	rna-XM_044891402.1_1
g13485.t1_1	rna-XM_044891397.1_1
g13486.t1_1	rna-XM_044890885.1_1
g13487.t1_1	rna-XM_044890884.1_1
g13488.t1_1	rna-XM_044905402.1_1
g13489.t1_1	rna-XM_044905174.1_1
g13490.t1_1	rna-XM_044905646.1_1
g13491.t2_1	rna-XM_044905564.1_1
g13492.t1_1	rna-XM_044905277.1_1
g13493.t1_1	rna-XM_044909945.1_1
g13494.t1_1	rna-XM_044906034.1_1
g13495.t1_1	rna-XM_044906339.1_1
g13498.t1_1	rna-XM_044892286.1_1
g13499.t1_1	rna-XM_044905507.1_1
g13500.t1_1	rna-XM_044894870.1_1
g13501.t1_1	rna-XM_044894451.1_1
g13503.t1_1	rna-XM_044901422.1_1
g13504.t1_1	rna-XM_044906784.1_1
g13506.t1_1	rna-XM_044907575.1_1
g13507.t1_1	rna-XM_044892562.1_1
g13508.t1_1	rna-XM_044901486.1_1
g13509.t1_1	rna-XM_044908255.1_1
g13512.t1_1	rna-XM_044907648.1_1
g13513.t1_1	rna-XM_044907283.1_1
g13514.t1_1	rna-XM_044902657.1_1
g13516.t1_1	rna-XM_044906665.1_1
g13517.t1_1	rna-XM_044905420.1_1
g13518.t2_1	rna-XM_044898171.1_1
g13520.t1_1	rna-XM_044895264.1_1
g13521.t1_1	rna-XM_044890834.1_1
g13522.t1_1	rna-XM_044896972.1_1
g13523.t1_1	rna-XM_044899272.1_1
g13524.t1_1	rna-XM_044895290.1_1
g13526.t1_1	rna-XM_044888185.1_1
g13527.t1_1	rna-XM_044903101.1_1
g13529.t1_1	rna-XM_044892735.1_1
g13532.t1_1	rna-XM_044909020.1_1
g13533.t1_1	rna-XM_044908202.1_1
g13535.t1_1	rna-XM_044902751.1_1
g13538.t1_1	rna-XM_044910827.1_1
g13539.t1_1	rna-XM_044896808.1_1
g13540.t2_1	rna-XM_044909133.1_1
g13541.t1_1	rna-XM_044907054.1_1
g13542.t2_1	rna-XM_044908830.1_1
g13543.t1_1	rna-XM_044900769.1_1
g13544.t2_1	rna-XM_044891452.1_1
g13545.t1_1	rna-XM_044907664.1_1
g13548.t2_1	rna-XM_044908135.1_1
g13549.t1_1	rna-XM_044907209.1_1
g13550.t2_1	rna-XM_044908434.1_1
g13551.t2_1	rna-XM_044902170.1_1
g13552.t1_1	rna-XM_044907171.1_1
g13553.t1_1	rna-XM_044903460.1_1
g13556.t2_1	rna-XM_044906449.1_1
g13557.t1_1	rna-XM_044911059.1_1
g13559.t1_1	rna-XM_044890921.1_1
g13562.t1_1	rna-XM_044908122.1_1
g13563.t1_1	rna-XM_044895559.1_1
g13564.t1_1	rna-XM_044906726.1_1
g13566.t1_1	rna-XM_044891111.1_1
