g6.t1_1	BRAKERILHT00000001257_1
g11854.t1_1	BRAKERILHT00000002755_1
g11855.t1_1	BRAKERILHT00000002425_1
g11856.t1_1	BRAKERILHT00000003872_1
g11857.t1_1	BRAKERILHT00000003231_1
g11858.t1_1	BRAKERILHT00000002592_1
g11859.t1_1	BRAKERILHT00000004218_1
g11860.t1_1	BRAKERILHT00000003550_1
g11861.t1_1	BRAKERILHT00000002909_1
g11862.t2_1	BRAKERILHT00000002679_1
g11863.t1_1	BRAKERILHT00000003491_1
g11864.t2_1	BRAKERILHT00000004002_1
g11867.t1_1	BRAKERILHT00000002573_1
g11868.t2_1	BRAKERILHT00000003064_1
g11870.t1_1	BRAKERILHT00000004264_1
g11871.t1_1	BRAKERILHT00000003648_1
g11872.t1_1	BRAKERILHT00000004445_1
g11873.t2_1	BRAKERILHT00000003753_1
g11874.t1_1	BRAKERILHT00000004424_1
g11875.t1_1	BRAKERILHT00000002873_1
g11876.t1_1	BRAKERILHT00000004145_1
g11878.t1_1	BRAKERILHT00000003237_1
g11879.t1_1	BRAKERILHT00000002480_1
g11880.t2_1	BRAKERILHT00000004399_1
g11881.t2_1	BRAKERILHT00000003330_1
g11882.t1_1	BRAKERILHT00000003261_1
g11883.t1_1	BRAKERILHT00000004111_1
g11884.t1_1	BRAKERILHT00000003489_1
g11885.t1_1	BRAKERILHT00000003098_1
g11886.t2_1	BRAKERILHT00000003967_1
g11890.t1_1	BRAKERILHT00000003728_1
g11891.t1_1	BRAKERILHT00000003016_1
g11892.t1_1	BRAKERILHT00000002242_1
g11893.t1_1	BRAKERILHT00000002975_1
g11895.t1_1	BRAKERILHT00000011464_1
g11896.t2_1	BRAKERILHT00000002504_1
g11897.t4_1	BRAKERILHT00000003716_1
g11898.t2_1	BRAKERILHT00000003673_1
g11901.t1_1	BRAKERILHT00000003071_1
g11902.t1_1	BRAKERILHT00000003654_1
g11905.t1_1	BRAKERILHT00000004363_1
g11906.t2_1	BRAKERILHT00000003250_1
g11908.t1_1	BRAKERILHT00000002576_1
g11909.t1_1	BRAKERILHT00000003860_1
g11913.t1_1	BRAKERILHT00000003545_1
g11915.t1_1	BRAKERILHT00000004017_1
g11916.t1_1	BRAKERILHT00000003483_1
g11917.t1_1	BRAKERILHT00000002590_1
g11918.t1_1	BRAKERILHT00000004188_1
g11919.t2_1	BRAKERILHT00000003298_1
g11920.t1_1	BRAKERILHT00000004309_1
g11922.t1_1	BRAKERILHT00000002633_1
g11923.t2_1	BRAKERILHT00000004368_1
g11924.t1_1	BRAKERILHT00000003838_1
g11925.t1_1	BRAKERILHT00000002295_1
g11926.t4_1	BRAKERILHT00000004071_1
g11927.t1_1	BRAKERILHT00000003574_1
g11928.t1_1	BRAKERILHT00000002810_1
g11929.t1_1	BRAKERILHT00000002306_1
g11930.t2_1	BRAKERILHT00000002842_1
g11931.t1_1	BRAKERILHT00000002247_1
g11933.t1_1	BRAKERILHT00000004422_1
g11934.t3_1	BRAKERILHT00000003715_1
g11938.t1_1	BRAKERILHT00000002488_1
g11939.t1_1	BRAKERILHT00000004159_1
g11940.t1_1	BRAKERILHT00000003095_1
g11942.t1_1	BRAKERILHT00000002922_1
g11943.t1_1	BRAKERILHT00000003193_1
g11945.t1_1	BRAKERILHT00000004204_1
g11946.t1_1	BRAKERILHT00000002695_1
g11947.t1_1	BRAKERILHT00000003204_1
g11949.t1_1	BRAKERILHT00000003664_1
g11950.t1_1	BRAKERILHT00000002455_1
g11953.t1_1	BRAKERILHT00000003684_1
g11954.t1_1	BRAKERILHT00000004224_1
g11955.t1_1	BRAKERILHT00000002465_1
g11956.t2_1	BRAKERILHT00000002974_1
g11957.t1_1	BRAKERILHT00000003133_1
g11958.t1_1	BRAKERILHT00000003606_1
g11962.t1_1	BRAKERILHT00000003582_1
g11964.t1_1	BRAKERILHT00000004402_1
g11965.t1_1	BRAKERILHT00000003170_1
g11966.t1_1	BRAKERILHT00000004132_1
g11968.t1_1	BRAKERILHT00000004379_1
g11969.t1_1	BRAKERILHT00000003781_1
g11970.t1_1	BRAKERILHT00000002824_1
g11971.t1_1	BRAKERILHT00000004297_1
g11972.t1_1	BRAKERILHT00000003331_1
g11974.t3_1	BRAKERILHT00000003501_1
g11975.t1_1	BRAKERILHT00000004175_1
g11976.t1_1	BRAKERILHT00000002547_1
g11977.t7_1	BRAKERILHT00000003479_1
g11978.t2_1	BRAKERILHT00000004430_1
g11979.t1_1	BRAKERILHT00000003676_1
g11980.t1_1	BRAKERILHT00000003819_1
g11981.t2_1	BRAKERILHT00000003886_1
g11982.t1_1	BRAKERILHT00000002299_1
g11984.t1_1	BRAKERILHT00000003620_1
g11985.t1_1	BRAKERILHT00000002387_1
g11986.t1_1	BRAKERILHT00000003210_1
g11987.t1_1	BRAKERILHT00000003436_1
g11988.t1_1	BRAKERILHT00000002935_1
g11989.t1_1	BRAKERILHT00000003079_1
g11990.t1_1	BRAKERILHT00000004083_1
g11991.t1_1	BRAKERILHT00000004371_1
g11993.t1_1	BRAKERILHT00000003667_1
g11996.t1_1	BRAKERILHT00000003121_1
g11997.t1_1	BRAKERILHT00000003262_1
g12004.t1_1	BRAKERILHT00000003696_1
g12005.t1_1	BRAKERILHT00000003450_1
g12006.t1_1	BRAKERILHT00000003928_1
g12013.t1_1	BRAKERILHT00000003235_1
g12016.t1_1	BRAKERILHT00000003398_1
g12019.t2_1	BRAKERILHT00000003340_1
g12021.t1_1	BRAKERILHT00000004060_1
g12027.t2_1	BRAKERILHT00000003405_1
g12028.t1_1	BRAKERILHT00000002203_1
g12029.t1_1	BRAKERILHT00000003782_1
g12033.t1_1	BRAKERILHT00000002404_1
g12036.t1_1	BRAKERILHT00000003995_1
g12043.t1_1	BRAKERILHT00000003117_1
g12045.t1_1	BRAKERILHT00000002477_1
g12056.t1_1	BRAKERILHT00000012243_1
g12058.t1_1	BRAKERILHT00000003510_1
g12059.t1_1	BRAKERILHT00000002332_1
g12062.t2_1	BRAKERILHT00000004420_1
g12063.t1_1	BRAKERILHT00000002833_1
g12065.t1_1	BRAKERILHT00000003413_1
g12067.t1_1	BRAKERILHT00000003467_1
g12071.t1_1	BRAKERILHT00000002928_1
g12078.t2_1	BRAKERILHT00000003990_1
g12079.t1_1	BRAKERILHT00000003053_1
g12081.t1_1	BRAKERILHT00000003952_1
g12082.t1_1	BRAKERILHT00000002292_1
g12084.t1_1	BRAKERILHT00000004269_1
g12089.t1_1	BRAKERILHT00000002772_1
g12091.t1_1	BRAKERILHT00000002519_1
g12092.t1_1	BRAKERILHT00000002278_1
g12094.t1_1	BRAKERILHT00000003142_1
g12095.t1_1	BRAKERILHT00000002252_1
g12096.t1_1	BRAKERILHT00000003751_1
g12098.t2_1	BRAKERILHT00000004408_1
g12099.t4_1	BRAKERILHT00000003119_1
g12101.t1_1	BRAKERILHT00000003391_1
g12102.t1_1	BRAKERILHT00000004217_1
g12107.t1_1	BRAKERILHT00000004442_1
g12112.t1_1	BRAKERILHT00000004375_1
g12113.t1_1	BRAKERILHT00000002745_1
g12114.t1_1	BRAKERILHT00000002768_1
g12117.t1_1	BRAKERILHT00000003403_1
g12118.t1_1	BRAKERILHT00000004055_1
g12119.t1_1	BRAKERILHT00000002360_1
g12123.t2_1	BRAKERILHT00000004008_1
g12124.t1_1	BRAKERILHT00000003269_1
g12125.t2_1	BRAKERILHT00000003583_1
g12126.t1_1	BRAKERILHT00000004081_1
g12130.t1_1	BRAKERILHT00000003039_1
g12132.t2_1	BRAKERILHT00000003901_1
g12133.t1_1	BRAKERILHT00000002653_1
g12134.t1_1	BRAKERILHT00000003339_1
g12136.t1_1	BRAKERILHT00000002853_1
g12137.t1_1	BRAKERILHT00000002315_1
g12138.t1_1	BRAKERILHT00000004102_1
g12139.t1_1	BRAKERILHT00000004152_1
g12140.t1_1	BRAKERILHT00000002489_1
g12141.t1_1	BRAKERILHT00000002940_1
g12143.t2_1	BRAKERILHT00000003439_1
g12144.t1_1	BRAKERILHT00000002216_1
g12145.t1_1	BRAKERILHT00000013580_1
g12146.t1_1	BRAKERILHT00000003800_1
g12147.t1_1	BRAKERILHT00000004335_1
g12148.t1_1	BRAKERILHT00000002622_1
g12149.t1_1	BRAKERILHT00000003810_1
g12150.t1_1	BRAKERILHT00000004377_1
g12151.t1_1	BRAKERILHT00000004158_1
g12152.t1_1	BRAKERILHT00000002878_1
g12153.t1_1	BRAKERILHT00000003392_1
g12155.t1_1	BRAKERILHT00000003883_1
g12156.t1_1	BRAKERILHT00000002737_1
g12157.t1_1	BRAKERILHT00000003612_1
g12160.t3_1	BRAKERILHT00000002294_1
g12161.t1_1	BRAKERILHT00000002475_1
g12162.t1_1	BRAKERILHT00000002817_1
g12163.t1_1	BRAKERILHT00000003766_1
g12164.t1_1	BRAKERILHT00000002569_1
g12165.t1_1	BRAKERILHT00000003569_1
g12166.t1_1	BRAKERILHT00000002286_1
g12167.t1_1	BRAKERILHT00000002795_1
g12169.t1_1	BRAKERILHT00000003134_1
g12170.t1_1	BRAKERILHT00000003497_1
g12171.t1_1	BRAKERILHT00000002255_1
g12172.t2_1	BRAKERILHT00000002498_1
g12173.t1_1	BRAKERILHT00000003132_1
g12174.t1_1	BRAKERILHT00000002520_1
g12175.t2_1	BRAKERILHT00000004312_1
g12176.t2_1	BRAKERILHT00000003429_1
g12177.t2_1	BRAKERILHT00000003233_1
g12178.t1_1	BRAKERILHT00000002418_1
g12179.t1_1	BRAKERILHT00000003922_1
g12182.t1_1	BRAKERILHT00000004110_1
g12184.t1_1	BRAKERILHT00000002350_1
g12185.t1_1	BRAKERILHT00000002774_1
g12186.t1_1	BRAKERILHT00000003779_1
g12187.t1_1	BRAKERILHT00000004050_1
g12188.t1_1	BRAKERILHT00000003519_1
g12189.t3_1	BRAKERILHT00000004005_1
g12190.t1_1	BRAKERILHT00000002378_1
g12191.t4_1	BRAKERILHT00000002382_1
g12192.t1_1	BRAKERILHT00000002921_1
g12193.t1_1	BRAKERILHT00000003975_1
g12195.t1_1	BRAKERILHT00000003717_1
g12196.t1_1	BRAKERILHT00000011735_1
g12197.t2_1	BRAKERILHT00000011747_1
g12199.t1_1	BRAKERILHT00000010665_1
g12201.t1_1	BRAKERILHT00000011103_1
g12202.t1_1	BRAKERILHT00000010922_1
g12203.t1_1	BRAKERILHT00000012117_1
g12204.t1_1	BRAKERILHT00000010615_1
g12206.t1_1	BRAKERILHT00000012146_1
g12209.t1_1	BRAKERILHT00000002441_1
g12210.t2_1	BRAKERILHT00000003272_1
g12211.t2_1	BRAKERILHT00000004106_1
g12212.t1_1	BRAKERILHT00000003461_1
g12213.t1_1	BRAKERILHT00000003153_1
g12214.t1_1	BRAKERILHT00000002377_1
g12215.t1_1	BRAKERILHT00000004401_1
g12216.t1_1	BRAKERILHT00000010514_1
g12217.t1_1	BRAKERILHT00000002836_1
g12219.t1_1	BRAKERILHT00000003592_1
g12220.t1_1	BRAKERILHT00000002476_1
g12222.t1_1	BRAKERILHT00000002303_1
g12223.t1_1	BRAKERILHT00000004346_1
g12224.t1_1	BRAKERILHT00000002224_1
g12225.t1_1	BRAKERILHT00000002872_1
g12226.t1_1	BRAKERILHT00000003500_1
g12227.t1_1	BRAKERILHT00000017796_1
g12228.t1_1	BRAKERILHT00000003009_1
g12229.t1_1	BRAKERILHT00000004220_1
g12230.t1_1	BRAKERILHT00000004166_1
g12231.t2_1	BRAKERILHT00000003185_1
g12233.t1_1	BRAKERILHT00000003496_1
g12235.t2_1	BRAKERILHT00000002664_1
g12236.t1_1	BRAKERILHT00000004318_1
g12237.t1_1	BRAKERILHT00000003535_1
g12239.t1_1	BRAKERILHT00000004397_1
g12240.t1_1	BRAKERILHT00000002200_1
g12241.t1_1	BRAKERILHT00000002860_1
g12242.t1_1	BRAKERILHT00000003752_1
g12243.t1_1	BRAKERILHT00000002290_1
g12247.t1_1	BRAKERILHT00000003303_1
g12248.t1_1	BRAKERILHT00000002513_1
g12249.t1_1	BRAKERILHT00000003169_1
g12251.t1_1	BRAKERILHT00000002855_1
g12252.t1_1	BRAKERILHT00000003159_1
g12253.t1_1	BRAKERILHT00000003388_1
g12254.t1_1	BRAKERILHT00000003687_1
g12255.t1_1	BRAKERILHT00000004383_1
g12256.t1_1	BRAKERILHT00000003109_1
g12258.t1_1	BRAKERILHT00000009933_1
g12263.t1_1	BRAKERILHT00000002713_1
g12264.t1_1	BRAKERILHT00000010456_1
g12265.t1_1	BRAKERILHT00000004311_1
g12266.t1_1	BRAKERILHT00000003788_1
g12267.t2_1	BRAKERILHT00000003988_1
g12268.t1_1	BRAKERILHT00000002187_1
g12269.t1_1	BRAKERILHT00000003632_1
g12271.t1_1	BRAKERILHT00000004216_1
g12272.t1_1	BRAKERILHT00000003312_1
g12273.t1_1	BRAKERILHT00000002654_1
g12274.t1_1	BRAKERILHT00000003480_1
g12276.t1_1	BRAKERILHT00000004123_1
g12277.t1_1	BRAKERILHT00000002193_1
g12278.t2_1	BRAKERILHT00000002983_1
g12279.t1_1	BRAKERILHT00000002676_1
g12280.t1_1	BRAKERILHT00000003299_1
g12281.t3_1	BRAKERILHT00000003626_1
g12282.t1_1	BRAKERILHT00000004279_1
g12283.t2_1	BRAKERILHT00000002993_1
g12284.t1_1	BRAKERILHT00000002204_1
g12285.t1_1	BRAKERILHT00000003635_1
g12290.t1_1	BRAKERILHT00000003768_1
g12291.t1_1	BRAKERILHT00000002602_1
g12292.t1_1	BRAKERILHT00000003078_1
g12293.t1_1	BRAKERILHT00000003600_1
g12294.t1_1	BRAKERILHT00000004372_1
g12295.t1_1	BRAKERILHT00000003087_1
g12297.t2_1	BRAKERILHT00000004380_1
g12298.t1_1	BRAKERILHT00000002712_1
g12299.t1_1	BRAKERILHT00000003383_1
g12300.t1_1	BRAKERILHT00000004019_1
g12301.t1_1	BRAKERILHT00000003916_1
g12302.t1_1	BRAKERILHT00000002393_1
g12303.t1_1	BRAKERILHT00000003694_1
g12304.t1_1	BRAKERILHT00000003665_1
g12309.t1_1	BRAKERILHT00000003905_1
g12310.t1_1	BRAKERILHT00000002793_1
g12312.t1_1	BRAKERILHT00000002934_1
g12313.t1_1	BRAKERILHT00000002570_1
g12314.t1_1	BRAKERILHT00000003177_1
g12318.t1_1	BRAKERILHT00000002583_1
g12321.t1_1	BRAKERILHT00000002490_1
g12322.t1_1	BRAKERILHT00000003229_1
g12323.t1_1	BRAKERILHT00000002645_1
g12324.t2_1	BRAKERILHT00000004433_1
g12325.t1_1	BRAKERILHT00000002512_1
g12326.t1_1	BRAKERILHT00000002766_1
g12327.t1_1	BRAKERILHT00000003400_1
g12328.t1_1	BRAKERILHT00000004382_1
g12330.t1_1	BRAKERILHT00000002213_1
g12331.t1_1	BRAKERILHT00000003817_1
g12332.t1_1	BRAKERILHT00000003209_1
g12333.t1_1	BRAKERILHT00000002376_1
g12334.t1_1	BRAKERILHT00000002835_1
g12335.t1_1	BRAKERILHT00000003297_1
g12336.t1_1	BRAKERILHT00000003786_1
g12337.t1_1	BRAKERILHT00000004281_1
g12338.t1_1	BRAKERILHT00000003097_1
g12339.t1_1	BRAKERILHT00000003649_1
g12340.t1_1	BRAKERILHT00000003941_1
g12342.t1_1	BRAKERILHT00000002312_1
g12343.t1_1	BRAKERILHT00000003000_1
g12345.t2_1	BRAKERILHT00000003561_1
g12348.t1_1	BRAKERILHT00000003670_1
g12349.t1_1	BRAKERILHT00000002348_1
g12350.t1_1	BRAKERILHT00000002751_1
g12351.t1_1	BRAKERILHT00000002239_1
g12353.t1_1	BRAKERILHT00000003729_1
g12354.t1_1	BRAKERILHT00000002494_1
g12355.t1_1	BRAKERILHT00000002274_1
g12356.t1_1	BRAKERILHT00000004129_1
g12357.t1_1	BRAKERILHT00000003769_1
g12358.t1_1	BRAKERILHT00000002895_1
g12359.t1_1	BRAKERILHT00000003381_1
g12360.t1_1	BRAKERILHT00000002771_1
g12361.t2_1	BRAKERILHT00000002262_1
g12362.t1_1	BRAKERILHT00000003893_1
g12363.t1_1	BRAKERILHT00000003864_1
g12364.t1_1	BRAKERILHT00000002566_1
g12365.t1_1	BRAKERILHT00000003917_1
g12367.t1_1	BRAKERILHT00000002288_1
g12368.t1_1	BRAKERILHT00000002800_1
g12369.t1_1	BRAKERILHT00000003061_1
g12370.t1_1	BRAKERILHT00000003577_1
g12371.t1_1	BRAKERILHT00000002814_1
g12372.t1_1	BRAKERILHT00000003855_1
g12373.t1_1	BRAKERILHT00000004207_1
g12374.t1_1	BRAKERILHT00000002413_1
g12377.t1_1	BRAKERILHT00000004209_1
g12378.t1_1	BRAKERILHT00000002662_1
g12380.t1_1	BRAKERILHT00000002362_1
g12382.t1_1	BRAKERILHT00000002981_1
g12383.t1_1	BRAKERILHT00000003447_1
g12384.t1_1	BRAKERILHT00000002202_1
g12385.t1_1	BRAKERILHT00000002506_1
g12387.t1_1	BRAKERILHT00000004114_1
g12388.t1_1	BRAKERILHT00000002830_1
g12389.t1_1	BRAKERILHT00000002355_1
g12390.t2_1	BRAKERILHT00000004448_1
g12391.t1_1	BRAKERILHT00000003321_1
g12392.t1_1	BRAKERILHT00000003162_1
g12393.t1_1	BRAKERILHT00000002669_1
g12394.t1_1	BRAKERILHT00000004331_1
g12395.t1_1	BRAKERILHT00000003651_1
g12592.t1_1	BRAKERILHT00000006828_1
g12594.t1_1	BRAKERILHT00000008249_1
g12598.t1_1	BRAKERILHT00000007817_1
g12600.t1_1	BRAKERILHT00000007451_1
g12605.t2_1	BRAKERILHT00000017335_1
g12608.t1_1	BRAKERILHT00000007343_1
g12610.t1_1	BRAKERILHT00000008247_1
g12611.t1_1	BRAKERILHT00000006960_1
g12613.t1_1	BRAKERILHT00000007129_1
g12614.t1_1	BRAKERILHT00000007402_1
g12615.t1_1	BRAKERILHT00000007864_1
g12616.t1_1	BRAKERILHT00000007915_1
g12617.t1_1	BRAKERILHT00000008391_1
g12618.t1_1	BRAKERILHT00000006813_1
g12619.t3_1	BRAKERILHT00000007702_1
g12620.t1_1	BRAKERILHT00000008164_1
g12621.t1_1	BRAKERILHT00000006500_1
g12622.t1_1	BRAKERILHT00000007434_1
g12623.t1_1	BRAKERILHT00000007004_1
g12624.t2_1	BRAKERILHT00000007047_1
g12625.t1_1	BRAKERILHT00000007293_1
g12626.t1_1	BRAKERILHT00000008209_1
g12628.t2_1	BRAKERILHT00000007669_1
g12630.t1_1	BRAKERILHT00000006687_1
g12631.t1_1	BRAKERILHT00000008428_1
g12632.t1_1	BRAKERILHT00000007862_1
g12633.t1_1	BRAKERILHT00000007279_1
g12634.t1_1	BRAKERILHT00000006758_1
g12635.t1_1	BRAKERILHT00000007666_1
g12636.t1_1	BRAKERILHT00000008004_1
g12637.t1_1	BRAKERILHT00000006570_1
g12638.t2_1	BRAKERILHT00000006782_1
g12639.t1_1	BRAKERILHT00000008362_1
g12640.t2_1	BRAKERILHT00000007815_1
g12641.t1_1	BRAKERILHT00000006624_1
g12642.t1_1	BRAKERILHT00000007308_1
g12643.t1_1	BRAKERILHT00000007620_1
g12644.t1_1	BRAKERILHT00000008220_1
g12645.t1_1	BRAKERILHT00000006763_1
g12646.t1_1	BRAKERILHT00000007421_1
g12647.t1_1	BRAKERILHT00000007211_1
g12648.t1_1	BRAKERILHT00000006768_1
g12650.t1_1	BRAKERILHT00000007921_1
g12651.t2_1	BRAKERILHT00000006998_1
g12652.t1_1	BRAKERILHT00000006560_1
g12653.t1_1	BRAKERILHT00000008170_1
g12654.t1_1	BRAKERILHT00000000729_1
g12655.t1_1	BRAKERILHT00000007730_1
g12656.t1_1	BRAKERILHT00000006743_1
g12657.t1_1	BRAKERILHT00000007212_1
g12658.t1_1	BRAKERILHT00000007810_1
g12659.t1_1	BRAKERILHT00000006915_1
g12660.t1_1	BRAKERILHT00000007230_1
g12661.t1_1	BRAKERILHT00000006529_1
g12662.t1_1	BRAKERILHT00000008150_1
g12663.t1_1	BRAKERILHT00000006738_1
g12664.t1_1	BRAKERILHT00000008337_1
g12665.t1_1	BRAKERILHT00000008388_1
g12666.t1_1	BRAKERILHT00000007933_1
g12667.t1_1	BRAKERILHT00000007075_1
g12673.t1_1	BRAKERILHT00000007109_1
g12674.t1_1	BRAKERILHT00000007330_1
g12675.t1_1	BRAKERILHT00000007773_1
g12676.t1_1	BRAKERILHT00000008265_1
g12677.t1_1	BRAKERILHT00000006707_1
g12678.t1_1	BRAKERILHT00000007612_1
g12679.t1_1	BRAKERILHT00000008017_1
g12680.t1_1	BRAKERILHT00000007352_1
g12681.t1_1	BRAKERILHT00000007849_1
g12682.t2_1	BRAKERILHT00000007772_1
g12683.t1_1	BRAKERILHT00000008344_1
g12684.t1_1	BRAKERILHT00000007138_1
g12685.t1_1	BRAKERILHT00000008404_1
g12686.t1_1	BRAKERILHT00000006964_1
g12687.t1_1	BRAKERILHT00000007838_1
g12688.t1_1	BRAKERILHT00000007684_1
g12689.t1_1	BRAKERILHT00000007812_1
g12690.t2_1	BRAKERILHT00000007216_1
g12691.t1_1	BRAKERILHT00000006722_1
g12692.t1_1	BRAKERILHT00000008224_1
g12693.t1_1	BRAKERILHT00000008098_1
g12694.t1_1	BRAKERILHT00000007543_1
g12695.t1_1	BRAKERILHT00000006907_1
g12696.t1_1	BRAKERILHT00000006568_1
g12698.t1_1	BRAKERILHT00000007891_1
g12699.t1_1	BRAKERILHT00000006967_1
g12700.t2_1	BRAKERILHT00000008415_1
g12701.t1_1	BRAKERILHT00000007876_1
g12702.t2_1	BRAKERILHT00000008141_1
g12703.t1_1	BRAKERILHT00000007531_1
g12705.t2_1	BRAKERILHT00000006760_1
g12706.t1_1	BRAKERILHT00000008348_1
g12707.t1_1	BRAKERILHT00000008148_1
g12708.t1_1	BRAKERILHT00000007714_1
g12709.t1_1	BRAKERILHT00000007605_1
g12710.t1_1	BRAKERILHT00000008021_1
g12714.t1_1	BRAKERILHT00000007496_1
g12718.t1_1	BRAKERILHT00000008151_1
g12719.t2_1	BRAKERILHT00000008083_1
g12721.t1_1	BRAKERILHT00000006954_1
g12725.t1_1	BRAKERILHT00000008011_1
g12726.t2_1	BRAKERILHT00000006523_1
g12730.t1_1	BRAKERILHT00000007978_1
g12731.t1_1	BRAKERILHT00000006553_1
g12733.t1_1	BRAKERILHT00000008371_1
g12734.t2_1	BRAKERILHT00000007615_1
g12735.t1_1	BRAKERILHT00000007414_1
g12736.t1_1	BRAKERILHT00000007237_1
g12737.t3_1	BRAKERILHT00000007005_1
g12738.t1_1	BRAKERILHT00000006916_1
g12739.t2_1	BRAKERILHT00000007785_1
g12740.t1_1	BRAKERILHT00000008399_1
g12741.t1_1	BRAKERILHT00000007207_1
g12744.t1_1	BRAKERILHT00000007746_1
g12745.t1_1	BRAKERILHT00000007449_1
g12746.t1_1	BRAKERILHT00000007087_1
g12747.t1_1	BRAKERILHT00000007182_1
g12748.t1_1	BRAKERILHT00000008221_1
g12749.t1_1	BRAKERILHT00000007602_1
g12750.t1_1	BRAKERILHT00000008160_1
g12751.t1_1	BRAKERILHT00000007026_1
g12752.t1_1	BRAKERILHT00000007967_1
g12753.t1_1	BRAKERILHT00000006542_1
g12755.t1_1	BRAKERILHT00000007718_1
g12756.t1_1	BRAKERILHT00000008328_1
g12759.t1_1	BRAKERILHT00000006854_1
g12760.t1_1	BRAKERILHT00000008065_1
g12761.t1_1	BRAKERILHT00000007444_1
g12762.t1_1	BRAKERILHT00000007840_1
g12763.t1_1	BRAKERILHT00000006575_1
g12764.t1_1	BRAKERILHT00000007288_1
g12765.t1_1	BRAKERILHT00000007750_1
g12766.t1_1	BRAKERILHT00000006925_1
g12767.t1_1	BRAKERILHT00000007342_1
g12768.t1_1	BRAKERILHT00000007034_1
g12769.t1_1	BRAKERILHT00000007530_1
g12770.t1_1	BRAKERILHT00000007606_1
g12771.t1_1	BRAKERILHT00000006664_1
g12772.t1_1	BRAKERILHT00000008097_1
g12773.t1_1	BRAKERILHT00000007426_1
g12774.t2_1	BRAKERILHT00000007737_1
g12775.t2_1	BRAKERILHT00000007522_1
g12776.t1_1	BRAKERILHT00000008093_1
g12778.t2_1	BRAKERILHT00000008034_1
g12779.t1_1	BRAKERILHT00000006923_1
g12780.t1_1	BRAKERILHT00000007384_1
g12785.t1_1	BRAKERILHT00000000892_1
g12787.t2_1	BRAKERILHT00000007875_1
g12804.t1_1	BRAKERILHT00000007788_1
g12805.t2_1	BRAKERILHT00000007360_1
g12806.t1_1	BRAKERILHT00000006928_1
g12808.t1_1	BRAKERILHT00000008001_1
g12809.t1_1	BRAKERILHT00000006941_1
g12811.t2_1	BRAKERILHT00000007597_1
g12812.t1_1	BRAKERILHT00000007912_1
g12814.t1_1	BRAKERILHT00000007938_1
g12815.t2_1	BRAKERILHT00000007224_1
g12816.t2_1	BRAKERILHT00000006655_1
g12817.t1_1	BRAKERILHT00000006594_1
g12818.t1_1	BRAKERILHT00000007866_1
g12819.t1_1	BRAKERILHT00000007423_1
g12821.t1_1	BRAKERILHT00000008132_1
g12822.t1_1	BRAKERILHT00000007287_1
g12823.t1_1	BRAKERILHT00000006552_1
g12824.t2_1	BRAKERILHT00000007984_1
g12825.t2_1	BRAKERILHT00000007973_1
g12828.t1_1	BRAKERILHT00000007395_1
g12829.t1_1	BRAKERILHT00000008294_1
g12830.t1_1	BRAKERILHT00000007965_1
g12831.t1_1	BRAKERILHT00000007695_1
g12832.t1_1	BRAKERILHT00000007099_1
g12836.t1_1	BRAKERILHT00000006742_1
g12837.t1_1	BRAKERILHT00000006595_1
g12838.t1_1	BRAKERILHT00000007127_1
g12839.t1_1	BRAKERILHT00000007540_1
g12840.t1_1	BRAKERILHT00000008100_1
g12843.t2_1	BRAKERILHT00000008471_1
g12844.t1_1	BRAKERILHT00000007223_1
g12845.t2_1	BRAKERILHT00000008367_1
g12846.t1_1	BRAKERILHT00000006781_1
g12847.t1_1	BRAKERILHT00000007441_1
g12848.t1_1	BRAKERILHT00000006489_1
g12850.t1_1	BRAKERILHT00000007157_1
g12851.t1_1	BRAKERILHT00000007724_1
g12852.t1_1	BRAKERILHT00000006732_1
g12854.t1_1	BRAKERILHT00000007841_1
g12855.t1_1	BRAKERILHT00000008207_1
g12856.t1_1	BRAKERILHT00000007541_1
g12857.t1_1	BRAKERILHT00000007410_1
g12859.t1_1	BRAKERILHT00000006287_1
g12861.t1_1	BRAKERILHT00000006827_1
g12863.t1_1	BRAKERILHT00000008376_1
g12864.t1_1	BRAKERILHT00000007614_1
g12865.t1_1	BRAKERILHT00000007169_1
g12866.t2_1	BRAKERILHT00000006788_1
g12868.t1_1	BRAKERILHT00000008090_1
g12869.t1_1	BRAKERILHT00000007390_1
g12870.t1_1	BRAKERILHT00000007199_1
g12871.t2_1	BRAKERILHT00000006536_1
g12872.t1_1	BRAKERILHT00000008458_1
g12873.t1_1	BRAKERILHT00000007325_1
g12874.t1_1	BRAKERILHT00000006962_1
g12875.t1_1	BRAKERILHT00000007830_1
g12876.t1_1	BRAKERILHT00000006535_1
g12877.t1_1	BRAKERILHT00000008091_1
g12878.t2_1	BRAKERILHT00000007557_1
g12879.t1_1	BRAKERILHT00000007347_1
g12882.t1_1	BRAKERILHT00000008248_1
g12884.t1_1	BRAKERILHT00000007089_1
g12885.t1_1	BRAKERILHT00000008364_1
g12886.t1_1	BRAKERILHT00000007928_1
g12888.t1_1	BRAKERILHT00000008266_1
g12889.t1_1	BRAKERILHT00000008035_1
g12890.t1_1	BRAKERILHT00000007331_1
g12891.t1_1	BRAKERILHT00000007116_1
g12892.t1_1	BRAKERILHT00000007712_1
g12895.t1_1	BRAKERILHT00000007923_1
g12897.t1_1	BRAKERILHT00000008113_1
g12899.t1_1	BRAKERILHT00000016584_1
g12901.t1_1	BRAKERILHT00000007775_1
