g6.t1_1	rna-XM_008203325.3_1
g12246.t1_1	rna-XM_064358009.1_1
g12248.t1_1	rna-XM_969777.4_1
g12250.t1_1	rna-XM_969699.4_1
g12252.t1_1	rna-XM_064357828.1_1
g12253.t1_1	rna-XM_962867.5_1
g12254.t1_1	rna-XM_008202807.3_1
g12255.t1_1	rna-XM_015985154.2_1
g12256.t1_1	rna-XM_015984180.2_1
g12258.t1_1	rna-XM_969046.1_1
g12266.t1_1	rna-XM_008203508.3_1
g12267.t2_1	rna-XM_008202612.3_1
g12269.t1_1	rna-XM_008202610.3_1
g12270.t1_1	rna-XM_963485.5_1
g12271.t1_1	rna-XM_008202606.3_1
g12273.t1_1	rna-XM_064359179.1_1
g12277.t1_1	rna-XM_064357203.1_1
g12278.t2_1	rna-XM_015982978.2_1
g12279.t1_1	rna-XM_967048.5_1
g12280.t1_1	rna-XM_965910.4_1
g12281.t3_1	rna-XM_965972.4_1
g12282.t1_1	rna-XM_967775.4_1
g12283.t2_1	rna-XM_967733.4_1
g12284.t1_1	rna-XM_008192270.3_1
g12285.t1_1	rna-XM_008193862.3_1
g12290.t1_1	rna-XM_008192882.3_1
g12291.t1_1	rna-XM_970503.5_1
g12292.t1_1	rna-XM_970345.4_1
g12293.t1_1	rna-XM_970354.4_1
g12294.t1_1	rna-XM_970349.4_1
g12296.t2_1	rna-XM_008193940.3_1
g12297.t2_1	rna-XM_008193941.3_1
g12299.t1_1	rna-XM_970397.4_1
g12300.t1_1	rna-XM_008198724.3_1
g12301.t1_1	rna-XM_008193826.3_1
g12302.t1_1	rna-XM_015982689.2_1
g12303.t1_1	rna-XM_967233.4_1
g12304.t1_1	rna-XM_968201.3_1
g12309.t1_1	rna-XM_064358018.1_1
g12310.t1_1	rna-XM_015983834.2_1
g12315.t1_1	rna-XM_015985364.2_1
g12321.t1_1	rna-XM_008200598.3_1
g12322.t1_1	rna-XM_015984093.2_1
g12323.t1_1	rna-XM_963410.4_1
g12324.t2_1	rna-XM_064357860.1_1
g12325.t1_1	rna-XM_963712.5_1
g12326.t1_1	rna-XM_963783.5_1
g12327.t1_1	rna-XM_963856.4_1
g12328.t1_1	rna-XM_064358152.1_1
g12331.t1_1	rna-XM_064357871.1_1
g12332.t1_1	rna-XM_008200477.3_1
g12333.t1_1	rna-NM_001168443.1_1
g12334.t1_1	rna-XM_967318.5_1
g12335.t1_1	rna-XM_968857.5_1
g12336.t1_1	rna-XM_966013.4_1
g12337.t1_1	rna-XM_008195759.3_1
g12338.t1_1	rna-XM_001811941.4_1
g12339.t1_1	rna-XM_967853.5_1
g12340.t1_1	rna-XM_963095.4_1
g12342.t1_1	rna-XM_015982599.2_1
g12345.t2_1	rna-XM_970269.5_1
g12348.t1_1	rna-XM_015982276.2_1
g12349.t1_1	rna-XM_064358126.1_1
g12350.t1_1	rna-XM_008203394.3_1
g12351.t1_1	rna-XM_008203397.3_1
g12353.t1_1	rna-XM_064356150.1_1
g12354.t1_1	rna-XM_967317.4_1
g12355.t1_1	rna-XM_964662.5_1
g12356.t1_1	rna-XM_968500.3_1
g12357.t1_1	rna-XM_965011.5_1
g12358.t1_1	rna-XM_015977420.2_1
g12359.t1_1	rna-XM_963335.5_1
g12360.t1_1	rna-XM_001807653.4_1
g12362.t1_1	rna-XM_964528.5_1
g12363.t1_1	rna-XM_064359812.1_1
g12364.t1_1	rna-XM_064356561.1_1
g12365.t1_1	rna-XM_015980533.2_1
g12369.t1_1	rna-XM_008194971.3_1
g12370.t1_1	rna-XM_015980044.2_1
g12371.t1_1	rna-XM_064354794.1_1
g12372.t1_1	rna-XM_969534.4_1
g12373.t1_1	rna-XM_965181.5_1
g12374.t1_1	rna-XM_008201103.3_1
g12377.t1_1	rna-XM_008201106.3_1
g12380.t1_1	rna-XM_008201108.3_1
g12382.t1_1	rna-XM_965531.4_1
g12383.t1_1	rna-XM_965662.5_1
g12384.t1_1	rna-XM_968356.4_1
g12385.t1_1	rna-XM_968291.5_1
g12386.t1_1	rna-XM_008202197.3_1
g12387.t1_1	rna-XM_968589.4_1
g12388.t1_1	rna-NM_001160250.1_1
g12389.t1_1	rna-XM_015980174.2_1
g12390.t2_1	rna-XM_966035.5_1
g12391.t1_1	rna-XM_965974.4_1
g12392.t1_1	rna-XM_008202574.3_1
g12393.t1_1	rna-XM_008200537.3_1
g12394.t1_1	rna-XM_962529.4_1
g12395.t1_1	rna-XM_962611.4_1
g12592.t1_1	rna-XM_008201294.3_1
g12593.t1_1	rna-XM_015983463.2_1
g12598.t1_1	rna-XM_015977726.2_1
g12610.t1_1	rna-XM_008198801.3_1
g12611.t1_1	rna-NM_001039410.1_1
g12612.t1_1	rna-XM_008195270.3_1
g12613.t1_1	rna-XM_962071.5_1
g12614.t1_1	rna-XM_015979485.2_1
g12617.t1_1	rna-XM_966972.5_1
g12618.t1_1	rna-XM_008193873.3_1
g12619.t3_1	rna-XM_008201883.3_1
g12620.t1_1	rna-XM_008201890.3_1
g12621.t1_1	rna-XM_008194669.3_1
g12622.t1_1	rna-XM_969181.4_1
g12623.t1_1	rna-XM_970843.5_1
g12624.t2_1	rna-XM_008200544.3_1
g12625.t1_1	rna-XM_964512.5_1
g12626.t1_1	rna-XM_008201939.3_1
g12627.t1_1	rna-XM_008197172.3_1
g12628.t2_1	rna-XM_008197331.3_1
g12630.t1_1	rna-XM_008201950.3_1
g12631.t1_1	rna-XM_008202683.3_1
g12632.t1_1	rna-XM_963019.4_1
g12633.t1_1	rna-XM_969226.4_1
g12634.t1_1	rna-XM_968683.3_1
g12635.t1_1	rna-XM_008194257.2_1
g12636.t1_1	rna-XM_008200991.3_1
g12637.t1_1	rna-XM_963902.4_1
g12638.t2_1	rna-XM_008194315.3_1
g12639.t1_1	rna-XM_965101.4_1
g12640.t2_1	rna-XM_008194063.3_1
g12641.t1_1	rna-XM_015979198.2_1
g12642.t1_1	rna-XM_008193633.3_1
g12643.t1_1	rna-XM_971095.5_1
g12644.t1_1	rna-XM_970506.4_1
g12645.t1_1	rna-XM_969929.4_1
g12646.t1_1	rna-XM_970532.4_1
g12647.t1_1	rna-XM_968230.4_1
g12648.t1_1	rna-XM_968263.5_1
g12649.t1_1	rna-XM_963715.4_1
g12651.t2_1	rna-XM_008195909.3_1
g12652.t1_1	rna-XM_962618.3_1
g12653.t1_1	rna-XM_008197060.3_1
g12654.t1_1	rna-XM_962842.4_1
g12655.t1_1	rna-XM_966222.4_1
g12656.t1_1	rna-XM_967736.4_1
g12657.t1_1	rna-XM_962467.4_1
g12659.t1_1	rna-XM_015979037.2_1
g12660.t1_1	rna-XM_015982442.2_1
g12661.t1_1	rna-NM_001109777.1_1
g12664.t1_1	rna-XM_968479.5_1
g12665.t1_1	rna-XM_008197562.3_1
g12666.t1_1	rna-XM_008198135.3_1
g12667.t1_1	rna-XM_008194491.3_1
g12673.t1_1	rna-XM_008195795.3_1
g12674.t1_1	rna-XM_008195740.3_1
g12676.t1_1	rna-XM_064357158.1_1
g12678.t1_1	rna-XM_966593.5_1
g12679.t1_1	rna-XM_008195463.3_1
g12680.t1_1	rna-XM_966484.5_1
g12681.t1_1	rna-XM_008195610.3_1
g12682.t2_1	rna-NM_001102586.1_1
g12683.t1_1	rna-XM_969004.4_1
g12685.t1_1	rna-XM_008195360.3_1
g12686.t1_1	rna-XM_015980581.2_1
g12688.t1_1	rna-XM_970109.4_1
g12689.t1_1	rna-XM_964615.3_1
g12690.t2_1	rna-XM_064356935.1_1
g12691.t1_1	rna-XM_001812649.4_1
g12692.t1_1	rna-XM_969236.4_1
g12693.t1_1	rna-XM_015980634.2_1
g12694.t1_1	rna-XM_969211.5_1
g12695.t1_1	rna-XM_969254.4_1
g12698.t1_1	rna-XM_964817.4_1
g12699.t1_1	rna-XM_964686.4_1
g12700.t2_1	rna-XM_064358801.1_1
g12701.t1_1	rna-XM_968634.5_1
g12702.t2_1	rna-XM_008192131.3_1
g12703.t1_1	rna-XM_015985486.2_1
g12705.t2_1	rna-NM_001145915.1_1
g12706.t1_1	rna-XM_008202659.3_1
g12708.t1_1	rna-XM_008192132.3_1
g12709.t1_1	rna-XM_967040.4_1
g12718.t1_1	rna-XM_966741.4_1
g12719.t2_1	rna-NM_001358610.1_1
g12721.t1_1	rna-XM_015981482.2_1
g12725.t1_1	rna-XM_064356583.1_1
g12726.t2_1	rna-XM_064355619.1_1
g12730.t1_1	rna-XM_008194808.3_1
g12731.t1_1	rna-XM_008194809.3_1
g12733.t1_1	rna-XM_008196976.3_1
g12734.t2_1	rna-XM_015978910.2_1
g12735.t1_1	rna-XM_969303.4_1
g12736.t1_1	rna-XM_064359096.1_1
g12737.t3_1	rna-XM_008193648.3_1
g12738.t1_1	rna-XM_008197347.3_1
g12739.t2_1	rna-XM_015981561.2_1
g12740.t1_1	rna-XM_064355663.1_1
g12741.t1_1	rna-XM_008197349.3_1
g12744.t1_1	rna-XM_965149.4_1
g12746.t1_1	rna-XM_965220.4_1
g12747.t1_1	rna-XM_064356805.1_1
g12748.t1_1	rna-XM_008192767.3_1
g12749.t1_1	rna-XM_969550.4_1
g12750.t1_1	rna-XM_969432.4_1
g12751.t1_1	rna-XM_962073.5_1
g12752.t1_1	rna-XM_969364.5_1
g12753.t1_1	rna-XM_015980528.2_1
g12755.t1_1	rna-XM_001815427.4_1
g12756.t1_1	rna-XM_964755.4_1
g12759.t1_1	rna-XM_965821.5_1
g12760.t1_1	rna-XM_008194458.3_1
g12761.t1_1	rna-XM_969907.5_1
g12762.t1_1	rna-XM_008194261.3_1
g12764.t1_1	rna-XM_008201664.3_1
g12765.t1_1	rna-XM_962883.5_1
g12766.t1_1	rna-XM_967413.4_1
g12767.t1_1	rna-XM_966304.5_1
g12768.t1_1	rna-XM_008195038.3_1
g12769.t1_1	rna-XM_008202724.3_1
g12770.t1_1	rna-XM_966189.3_1
g12771.t1_1	rna-XM_969283.4_1
g12772.t1_1	rna-XM_967779.4_1
g12773.t1_1	rna-XM_008193384.3_1
g12774.t2_1	rna-XM_015979033.2_1
g12775.t2_1	rna-XM_008194004.3_1
g12778.t2_1	rna-XM_008194138.3_1
g12779.t1_1	rna-XM_015979375.2_1
g12780.t1_1	rna-XM_015979377.2_1
g12787.t2_1	rna-XM_008194472.3_1
g12793.t1_1	rna-XM_001809164.4_1
g12799.t2_1	rna-XM_008193608.3_1
g12809.t1_1	rna-XM_064359108.1_1
g12811.t2_1	rna-XM_015979285.2_1
g12812.t1_1	rna-XM_969285.5_1
g12814.t1_1	rna-XM_961265.4_1
g12815.t2_1	rna-XM_969901.4_1
g12816.t2_1	rna-XM_970365.5_1
g12817.t1_1	rna-XM_008197679.3_1
g12818.t1_1	rna-XM_968447.4_1
g12819.t1_1	rna-XM_970336.4_1
g12821.t1_1	rna-XM_008197827.3_1
g12822.t1_1	rna-XM_970351.5_1
g12823.t1_1	rna-XM_968922.5_1
g12825.t2_1	rna-XM_015980428.2_1
g12828.t1_1	rna-XM_064357090.1_1
g12829.t1_1	rna-XM_966003.4_1
g12830.t1_1	rna-XM_008194060.3_1
g12831.t1_1	rna-XM_008200066.3_1
g12832.t1_1	rna-XM_962503.4_1
g12836.t1_1	rna-XM_962709.4_1
g12838.t1_1	rna-XM_965498.5_1
g12839.t1_1	rna-XM_965632.5_1
g12840.t1_1	rna-XM_968693.4_1
g12841.t1_1	rna-XM_008195500.3_1
g12843.t2_1	rna-XM_963945.5_1
g12844.t1_1	rna-XM_015979643.2_1
g12845.t2_1	rna-XM_008194221.3_1
g12846.t1_1	rna-XM_008194541.3_1
g12847.t1_1	rna-XM_962325.4_1
g12848.t1_1	rna-XM_008194145.3_1
g12850.t1_1	rna-XM_008194149.3_1
g12851.t1_1	rna-XM_965278.4_1
g12852.t1_1	rna-XM_969078.4_1
g12855.t1_1	rna-XM_008194074.3_1
g12856.t1_1	rna-XM_008194073.3_1
g12857.t1_1	rna-XM_001812498.4_1
g12858.t1_1	rna-XM_008194072.3_1
g12859.t1_1	rna-XM_969444.5_1
g12860.t1_1	rna-XM_008194283.3_1
g12861.t1_1	rna-XM_008194284.3_1
g12862.t1_1	rna-XM_064358469.1_1
g12863.t1_1	rna-XM_968433.5_1
g12864.t1_1	rna-XM_008195008.3_1
g12865.t1_1	rna-XM_008195005.3_1
g12866.t2_1	rna-XM_970328.4_1
g12868.t1_1	rna-XM_015979082.2_1
g12871.t2_1	rna-XM_008193844.3_1
g12872.t1_1	rna-XM_015984686.2_1
g12873.t1_1	rna-XM_008193536.3_1
g12875.t1_1	rna-XM_008197241.3_1
g12876.t1_1	rna-XM_963592.5_1
g12877.t1_1	rna-XM_064355853.1_1
g12878.t2_1	rna-XM_064355846.1_1
g12879.t1_1	rna-XM_008203143.3_1
g12881.t1_1	rna-XM_064355934.1_1
g12884.t1_1	rna-XM_965150.4_1
g12885.t1_1	rna-XM_008194741.3_1
g12886.t1_1	rna-XM_008194498.3_1
g12888.t1_1	rna-XM_008198721.3_1
g12889.t1_1	rna-XM_970059.4_1
g12890.t1_1	rna-XM_008197159.3_1
g12891.t1_1	rna-XM_008197226.3_1
g12895.t1_1	rna-XM_968995.4_1
g12897.t1_1	rna-XM_015981490.2_1
g12900.t1_1	rna-XM_969539.4_1
g12902.t2_1	rna-XM_008197428.3_1
g12904.t1_1	rna-XM_015982051.2_1
g12906.t1_1	rna-XM_008197243.3_1
g12908.t1_1	rna-XM_964547.5_1
g12910.t1_1	rna-XM_064356649.1_1
g12911.t1_1	rna-XM_008202241.3_1
g12912.t1_1	rna-XM_963668.4_1
g12913.t1_1	rna-XM_962662.4_1
g12917.t1_1	rna-XM_969354.5_1
g12919.t2_1	rna-XM_962327.4_1
g12920.t1_1	rna-XM_064355918.1_1
g12924.t1_1	rna-XM_008194704.3_1
g12925.t1_1	rna-XM_969267.5_1
g12926.t1_1	rna-XM_969330.4_1
g12927.t1_1	rna-XM_015981216.2_1
g12930.t1_1	rna-XM_969350.5_1
g12934.t1_1	rna-XM_969370.4_1
g12939.t1_1	rna-XM_064355685.1_1
g12956.t1_1	rna-XM_962322.4_1
g12963.t1_1	rna-XM_967465.4_1
g12967.t1_1	rna-XM_015978800.2_1
g12969.t1_1	rna-XM_962157.4_1
g12981.t1_1	rna-XM_008197081.3_1
g12982.t1_1	rna-XM_008193284.3_1
g12984.t2_1	rna-XM_064356021.1_1
g12985.t1_1	rna-XM_008202161.3_1
g12986.t1_1	rna-XM_008202201.3_1
g12987.t1_1	rna-XM_064358982.1_1
g12990.t1_1	rna-XM_966929.4_1
g12992.t1_1	rna-XM_008193037.3_1
g12993.t1_1	rna-XM_967412.4_1
g12997.t1_1	rna-XM_967362.5_1
g12998.t1_1	rna-XM_008193167.3_1
g13000.t1_1	rna-XM_963250.5_1
g13001.t1_1	rna-XM_008192331.3_1
g13003.t1_1	rna-XM_008201288.3_1
g13005.t2_1	rna-XM_961932.5_1
g13006.t1_1	rna-XM_008201279.3_1
g13007.t1_1	rna-XM_064355538.1_1
g13009.t1_1	rna-XM_008201284.3_1
g13010.t2_1	rna-NM_001160240.1_1
g13011.t2_1	rna-XM_008201283.3_1
g13012.t1_1	rna-XM_008197341.3_1
g13013.t1_1	rna-XM_015984567.2_1
g13014.t1_1	rna-XM_008193243.3_1
g13016.t1_1	rna-XM_015978752.2_1
g13017.t3_1	rna-XM_064359776.1_1
g13018.t2_1	rna-XM_966443.4_1
g13019.t2_1	rna-XM_001812999.4_1
g13020.t1_1	rna-XM_966498.4_1
g13022.t1_1	rna-XM_015984568.2_1
g13024.t1_1	rna-XM_064359606.1_1
g13025.t2_1	rna-XM_008198438.3_1
g13026.t1_1	rna-XM_966553.4_1
g13029.t1_1	rna-XM_015978004.2_1
g13030.t1_1	rna-XM_008196267.3_1
g13031.t1_1	rna-XM_001813922.4_1
g13032.t3_1	rna-XM_967207.4_1
g13033.t1_1	rna-XM_967805.4_1
g13034.t1_1	rna-XM_962657.4_1
g13035.t1_1	rna-XM_008193447.3_1
g13036.t1_1	rna-XM_965728.5_1
g13037.t1_1	rna-XM_001814540.4_1
g13039.t1_1	rna-XM_064358397.1_1
g13040.t1_1	rna-XM_015980756.2_1
g13041.t1_1	rna-XM_001814493.4_1
g13042.t1_1	rna-XM_967490.5_1
g13043.t1_1	rna-XM_967537.4_1
g13044.t1_1	rna-XM_965060.5_1
g13045.t1_1	rna-XM_962954.4_1
g13046.t1_1	rna-XM_008201338.3_1
g13047.t1_1	rna-XM_008201339.3_1
g13048.t1_1	rna-XM_064359739.1_1
g13049.t2_1	rna-XM_064359741.1_1
g13050.t1_1	rna-XM_008193929.3_1
g13051.t1_1	rna-XM_969971.5_1
g13052.t2_1	rna-XM_008199476.3_1
g13053.t2_1	rna-XM_963453.5_1
g13054.t1_1	rna-XM_008201121.3_1
g13055.t1_1	rna-XM_962228.5_1
g13057.t1_1	rna-XM_008193365.3_1
g13058.t1_1	rna-XM_064356879.1_1
g13062.t1_1	rna-XM_008203337.3_1
g13063.t3_1	rna-XM_008203061.3_1
g13065.t1_1	rna-XM_965980.4_1
g13066.t1_1	rna-XM_966910.5_1
g13067.t1_1	rna-XM_962703.5_1
g13068.t1_1	rna-XM_968032.4_1
g13069.t1_1	rna-XM_015982881.2_1
g13070.t3_1	rna-XM_008203115.3_1
g13071.t1_1	rna-XM_008203114.3_1
g13072.t4_1	rna-XM_015985319.2_1
g13073.t1_1	rna-XM_968274.4_1
g13074.t4_1	rna-XM_008203305.3_1
g13078.t1_1	rna-XM_064356563.1_1
g13084.t1_1	rna-XM_008192747.3_1
g13085.t2_1	rna-XM_966217.4_1
g13089.t1_1	rna-XM_008194229.3_1
g13097.t1_1	rna-XM_968229.4_1
g13104.t1_1	rna-XM_961810.5_1
g13105.t1_1	rna-XM_064356404.1_1
g13121.t1_1	rna-XM_008193239.3_1
g13122.t1_1	rna-XM_964862.4_1
g13123.t1_1	rna-XM_008196221.3_1
g13124.t1_1	rna-XM_015980883.2_1
g13127.t1_1	rna-XM_962786.4_1
g13128.t1_1	rna-XM_008196649.3_1
g13129.t1_1	rna-XM_967538.4_1
g13130.t1_1	rna-XM_008196831.3_1
g13133.t1_1	rna-XM_001812946.4_1
g13135.t1_1	rna-XM_008196447.3_1
g13136.t1_1	rna-XM_008196448.3_1
g13137.t1_1	rna-XM_962338.5_1
g13138.t1_1	rna-XM_961817.4_1
g13139.t4_1	rna-XM_064358221.1_1
g13144.t1_1	rna-XM_963123.5_1
g13145.t1_1	rna-XM_008193756.3_1
g13146.t1_1	rna-XM_008196532.3_1
g13147.t1_1	rna-XM_966715.4_1
g13148.t1_1	rna-XM_966601.4_1
g13149.t1_1	rna-XM_008193770.3_1
g13150.t2_1	rna-XM_001811462.4_1
g13152.t1_1	rna-XM_964108.4_1
g13153.t1_1	rna-XM_008197288.3_1
g13155.t2_1	rna-XM_015980994.2_1
g13158.t1_1	rna-XM_064358195.1_1
g13159.t2_1	rna-XM_001808924.4_1
g13160.t1_1	rna-XM_963985.3_1
g13161.t1_1	rna-XM_008196478.3_1
g13162.t1_1	rna-XM_008193767.3_1
g13163.t2_1	rna-XM_015982057.2_1
g13164.t1_1	rna-XM_961380.5_1
g13165.t1_1	rna-XM_964392.4_1
g13166.t1_1	rna-XM_965357.4_1
g13167.t1_1	rna-XM_015981053.2_1
g13168.t1_1	rna-XM_008196714.3_1
g13170.t1_1	rna-XM_966353.5_1
g13171.t2_1	rna-XM_964143.5_1
g13172.t1_1	rna-XM_015978093.2_1
g13173.t1_1	rna-XM_008196713.3_1
g13174.t1_1	rna-XM_964173.5_1
g13176.t1_1	rna-XM_008196575.3_1
g13177.t1_1	rna-XM_969218.4_1
g13179.t1_1	rna-XM_965363.4_1
g13181.t1_1	rna-XM_064356229.1_1
g13184.t1_1	rna-XM_015978275.2_1
g13185.t1_1	rna-XM_015978877.2_1
g13186.t1_1	rna-XM_064356544.1_1
g13187.t1_1	rna-XM_961462.4_1
g13189.t1_1	rna-XM_015982108.2_1
g13191.t1_1	rna-XM_001810117.4_1
g13193.t1_1	rna-XM_962813.4_1
g13194.t1_1	rna-XM_961239.5_1
g13197.t1_1	rna-XM_961726.4_1
g13198.t1_1	rna-XM_008196763.3_1
g13199.t1_1	rna-XM_961811.5_1
g13200.t1_1	rna-XM_008197430.3_1
g13201.t1_1	rna-XM_064355337.1_1
g13202.t1_1	rna-XM_971270.5_1
g13203.t1_1	rna-XM_064358352.1_1
g13204.t1_1	rna-XM_064357614.1_1
g13205.t1_1	rna-XM_965725.5_1
g13206.t1_1	rna-XM_967630.5_1
g13207.t1_1	rna-XM_968703.4_1
g13208.t4_1	rna-XM_015978593.2_1
g13209.t1_1	rna-XM_962797.4_1
g13210.t1_1	rna-XM_008193223.3_1
g13211.t1_1	rna-XM_008195082.3_1
g13212.t1_1	rna-XM_008201937.3_1
g13213.t1_1	rna-XM_015982143.2_1
g13219.t1_1	rna-XM_008201551.3_1
g13221.t1_1	rna-XM_015978851.2_1
g13222.t1_1	rna-XM_008197338.3_1
g13223.t1_1	rna-XM_064355502.1_1
g13224.t1_1	rna-XM_962345.5_1
g13225.t1_1	rna-XM_964072.3_1
g13226.t1_1	rna-XM_968345.4_1
g13227.t1_1	rna-XM_015979070.2_1
g13228.t1_1	rna-XM_008193701.3_1
g13230.t1_1	rna-XM_001812292.4_1
g13231.t1_1	rna-XM_008202767.3_1
g13232.t1_1	rna-XM_961818.4_1
g13235.t2_1	rna-XM_008193962.3_1
g13236.t1_1	rna-XM_008194659.3_1
g13237.t1_1	rna-NM_001080155.1_1
g13239.t1_1	rna-XM_015981269.2_1
g13245.t1_1	rna-XM_961647.5_1
g13246.t1_1	rna-XM_970449.4_1
g13248.t1_1	rna-XM_008195431.3_1
g13249.t2_1	rna-XM_064356152.1_1
g13253.t1_1	rna-XM_064356027.1_1
g13256.t2_1	rna-XM_969338.4_1
g13257.t1_1	rna-XM_971357.4_1
g13258.t1_1	rna-XM_966965.4_1
g13259.t2_1	rna-XM_008203145.3_1
g13260.t2_1	rna-XM_963015.4_1
g13261.t1_1	rna-XM_064356026.1_1
g13262.t1_1	rna-XM_008199693.3_1
g13263.t1_1	rna-XM_967368.5_1
g13265.t2_1	rna-XM_008194899.3_1
g13270.t2_1	rna-XM_015983438.2_1
g13271.t1_1	rna-XM_963924.4_1
g13272.t1_1	rna-XM_970938.5_1
g13273.t1_1	rna-XM_964215.4_1
g13280.t1_1	rna-XM_008202827.3_1
g13282.t1_1	rna-XM_964290.4_1
g13284.t1_1	rna-XM_008201880.3_1
g13285.t1_1	rna-XM_015979666.2_1
g13286.t1_1	rna-XM_968079.4_1
g13289.t1_1	rna-XM_968156.4_1
g13290.t1_1	rna-XM_968568.3_1
g13291.t1_1	rna-XM_064357112.1_1
g13292.t1_1	rna-XM_064356843.1_1
g13293.t1_1	rna-XM_968188.5_1
g13294.t1_1	rna-XM_968503.5_1
g13295.t1_1	rna-XM_008195496.3_1
g13296.t1_1	rna-XM_008196045.3_1
g13298.t1_1	rna-XM_008198622.3_1
g13299.t1_1	rna-XM_961978.4_1
g13300.t1_1	rna-XM_963320.4_1
g13301.t1_1	rna-XM_967571.4_1
g13302.t1_1	rna-XM_064356874.1_1
g13303.t1_1	rna-XM_964524.5_1
g13304.t1_1	rna-XM_964447.5_1
g13305.t1_1	rna-XM_008193283.2_1
g13308.t1_1	rna-XM_961496.5_1
g13311.t1_1	rna-XM_015980089.2_1
g13313.t2_1	rna-XM_008198753.3_1
g13314.t1_1	rna-XM_968582.5_1
g13315.t1_1	rna-XM_064357218.1_1
g13318.t1_1	rna-XM_971331.5_1
g13320.t1_1	rna-XM_008200840.3_1
g13321.t1_1	rna-XM_969434.5_1
g13322.t1_1	rna-XM_963683.4_1
g13323.t2_1	rna-XM_015979723.2_1
g13325.t1_1	rna-XM_015980697.2_1
g13326.t1_1	rna-XM_963274.5_1
g13327.t1_1	rna-XM_064356650.1_1
g13328.t1_1	rna-XM_064356651.1_1
g13329.t1_1	rna-XM_968725.4_1
g13330.t1_1	rna-XM_963244.5_1
g13331.t1_1	rna-XM_008198518.3_1
g13332.t1_1	rna-XM_008198502.3_1
g13334.t1_1	rna-XM_964903.4_1
g13336.t2_1	rna-XM_008198503.3_1
g13337.t1_1	rna-XM_963597.5_1
g13338.t1_1	rna-XM_008198282.3_1
g13339.t1_1	rna-XM_015982718.2_1
g13341.t1_1	rna-XM_967345.4_1
g13342.t1_1	rna-XM_008199214.3_1
g13343.t1_1	rna-XM_064357646.1_1
g13344.t1_1	rna-XM_015982756.2_1
g13345.t1_1	rna-XM_008192269.3_1
g13347.t1_1	rna-XM_008195439.3_1
g13349.t2_1	rna-XM_008202208.3_1
g13351.t1_1	rna-XM_008195441.3_1
g13352.t1_1	rna-XM_008195443.3_1
g13353.t1_1	rna-XM_001810578.4_1
g13354.t1_1	rna-XM_962653.4_1
g13358.t1_1	rna-XM_008196209.3_1
g13360.t1_1	rna-XM_964277.4_1
g13361.t1_1	rna-XM_064357070.1_1
g13362.t1_1	rna-XM_967209.5_1
g13363.t1_1	rna-XM_015981932.2_1
g13364.t1_1	rna-XM_008198171.3_1
g13365.t1_1	rna-XM_968962.4_1
g13366.t2_1	rna-XM_015982851.2_1
g13367.t1_1	rna-XM_064358546.1_1
g13369.t1_1	rna-XM_015982828.2_1
g13371.t1_1	rna-XM_969173.4_1
g13378.t1_1	rna-XM_015983027.2_1
g13379.t1_1	rna-XM_969741.5_1
g13380.t1_1	rna-XM_015982963.2_1
g13381.t1_1	rna-XM_969335.5_1
g13382.t1_1	rna-XM_015982526.2_1
g13383.t1_1	rna-XM_008198427.3_1
g13384.t1_1	rna-XM_965778.5_1
g13386.t1_1	rna-XM_965950.5_1
g13387.t2_1	rna-XM_964327.5_1
g13388.t2_1	rna-XM_964550.5_1
g13390.t1_1	rna-XM_967591.5_1
g13391.t1_1	rna-XM_968675.4_1
g13392.t1_1	rna-XM_008198593.3_1
g13394.t1_1	rna-XM_966012.5_1
g13395.t1_1	rna-XM_966888.4_1
g13396.t1_1	rna-XM_962468.4_1
g13397.t1_1	rna-XM_963625.4_1
g13399.t1_1	rna-XM_008198921.3_1
g13400.t1_1	rna-XM_965368.4_1
g13402.t1_1	rna-XM_968484.4_1
g13403.t1_1	rna-XM_968517.5_1
g13404.t1_1	rna-XM_008198853.3_1
g13405.t1_1	rna-XM_064357271.1_1
g13406.t3_1	rna-XM_965585.5_1
g13407.t1_1	rna-XM_965652.5_1
g13408.t1_1	rna-XM_965107.4_1
g13409.t1_1	rna-XM_015982666.2_1
g13410.t2_1	rna-XM_064357576.1_1
g13411.t2_1	rna-XM_008198621.3_1
g13412.t1_1	rna-XM_008201445.3_1
g13413.t2_1	rna-XM_008198619.3_1
g13414.t1_1	rna-XM_969849.4_1
g13415.t1_1	rna-XM_969888.4_1
g13417.t1_1	rna-XM_008196826.3_1
g13418.t2_1	rna-XM_064356723.1_1
g13421.t1_1	rna-XM_964782.4_1
g13422.t2_1	rna-XM_964028.5_1
g13423.t1_1	rna-XM_966246.5_1
g13424.t1_1	rna-XM_968654.5_1
g13425.t1_1	rna-XM_966901.4_1
g13426.t1_1	rna-XM_966850.4_1
g13427.t1_1	rna-NM_001170668.1_1
g13428.t2_1	rna-XM_008202230.3_1
g13429.t1_1	rna-XM_968486.5_1
g13430.t2_1	rna-XM_968453.5_1
g13431.t1_1	rna-XM_968420.5_1
g13432.t1_1	rna-XM_968386.5_1
g13433.t1_1	rna-XM_964138.4_1
g13434.t1_1	rna-XM_064357992.1_1
g13435.t1_1	rna-XM_064357989.1_1
g13436.t1_1	rna-XM_967397.5_1
g13437.t1_1	rna-XM_064357343.1_1
g13438.t1_1	rna-XM_008196413.3_1
g13439.t1_1	rna-XM_008196410.3_1
g13440.t5_1	rna-XM_008196407.3_1
