ortholog_number	focal_transcript	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	chromosome	C_chinensis_dNdS	C_chinensis_dS	C_chinensis_dN	C_chinensis_positive_selection	B_siliquastri_dNdS	B_siliquastri_dS	B_siliquastri_dN	B_siliquastri_positive_selection	A_obtectus_dNdS	A_obtectus_dS	A_obtectus_dN	A_obtectus_positive_selection
4921	g7036.t1	-0.706119501650753	0.0232663321188262	-0.796489655376641	0.0004452877283802	3	0					0.0606465402083889	1.1229	0.0681	False	0.0437406710364072	1.5409	0.0674	False
6680	g3933.t1	-7.54498958492985	7.02179181004999e-18	-2.991190719986	0.122690441345527	2	0					0.0177177440575388	1.1401	0.0202	False				
1390	g11694.t1	-1.47185740571402	2.0010111686657797e-11	-0.961014093618571	2.29125966344979e-12	5	0	0.053015241882041	0.1509	0.008	False	0.1500793470868283	0.4411	0.0662	True	0.0692615912993703	0.6988	0.0484	False
1741	g11535.t1	-0.0228783444988377	0.845744400897193	0.0315271991923613	0.833252349143737	5	0					0.0620472440944881	0.635	0.0394	False	0.0141567000244081	0.8194	0.0116	False
4127	g13596.t1	-3.01945315412577	2.56411416174906e-39	-1.03132238754164	1.09789602778834e-05	4	0					0.0343564481495516	0.7917	0.0272	False	0.0369526451357241	1.0094	0.0373	False
4964	g5847.t1	-5.54338109101772	1.2653524984455298e-18	-0.292116044474047	0.671721499187687	4	0					0.0843580703413879	1.1629	0.0981	False	0.0947824786963671	1.3378	0.1268	False
6251	g10056.t1	1.27160669091053	1.21401441420493e-24	0.503404130414982	0.0006689926132255	5	0	0.0064450474898236	0.2948	0.0019	False	0.0131399317406143	0.586	0.0077	False	0.0123615053566523	1.0921	0.0135	False
3437	g12884.t1	0.801573424679778	5.84957201165839e-11	-0.583345387897183	3.86757970838113e-06	5	0	0.1299337366753097	0.3471	0.0451	False	0.0521792510742786	0.9774	0.051	False	0.0454401016841436	1.8882	0.0858	False
9045	g14716.t1	0.227961807274076	0.0371478361776106	-0.193588887263759	0.13422878478995	5	0	0.0021511158913686	0.3719	0.0008	False	0.0024878312601406	0.9245	0.0023	False	0.0075803781475995	1.1477	0.0087	False
4999	g5965.t1	-0.0258131434602234	0.874710439871604	-0.590845891405501	0.0002106578923719	5	0	0.0195787600118659	0.3371	0.0066	False	0.0301914580265095	0.8148	0.0246	False	0.0270875546550069	0.9377	0.0254	False
3858	g3055.t1		1.0		1.0	5	0	0.2865408038976857	0.3284	0.0941	False	0.5873521383075523	0.8792	0.5164	False	0.3045960806428873	1.4186	0.4321	False
9000	g10775.t1	0.729732969531263	4.0133448540481996e-14	-0.74957133486344	1.6957513837404699e-16	5	0	0.0760590500641848	0.3116	0.0237	False	0.0458726143941135	0.8698	0.0399	False	0.0758116459221864	1.1489	0.0871	False
6638	g2334.t1		1.0		1.0	4	0					0.4063363810333829	1.8812	0.7644	False				
1328	g11890.t1	-8.29459705879184	2.23792586486868e-09	-5.53895746071115	0.0001248354353341	4	0	0.0755232029117379	0.3297	0.0249	False	0.035010060362173	0.7455	0.0261	False	0.0456823877876509	0.8778	0.0401	False
880	g290.t1	0.173193490841287	0.528523149712985	0.123633615210349	0.676931529092361	2	0					0.2449050086355785	0.8685	0.2127	False				
2858	g8823.t1	-1.13545937527013	0.0944000542472286	-0.444405613071703	0.196823918088186	5	0	0.0272259013980868	0.1359	0.0037	False	0.3067587361372672	0.4779	0.1466	True				
8494	g14581.t1	-6.61609517369117	4.0946828077289595e-18	-1.73082978732625	0.0120275022164314	5	0	0.0093887335197762	0.5006	0.0047	False	0.0119848612279226	0.9512	0.0114	False	0.0146990355836381	1.5035	0.0221	False
8045	g2941.t1	1.82990543051101	8.28686404397415e-07	2.93805869600345	2.30232769202379e-12	5	0	0.050606941357497	0.5849	0.0296	True	0.0126238104486308	1.0298	0.013	False	0.0392244760730696	0.8923	0.035	False
412	g1259.t1	-1.42327449062581	1.60777527061079e-23	-0.235559032932907	0.0751602413670448	4	0	0.0239355001259763	0.3969	0.0095	False	0.0223803726940724	1.0679	0.0239	False	0.0271071871982342	1.4498	0.0393	False
8806	g14535.t1		1.0		1.0	4	0					0.1173128342245989	0.8976	0.1053	False				
5999	g10741.t2	-0.800603733590002	0.0007483589899256	-0.0087431563641031	0.985038655930913	5	0	0.0144152522669146	0.4301	0.0062	False	0.0170006071645415	0.8235	0.014	False	0.0305300618093275	1.0678	0.0326	False
7638	g3502.t3	0.506203464216414	3.58655461025323e-05	-0.0416334596666774	0.798541869640787	5	0	0.0824026562028373	0.3313	0.0273	True	0.1184318893098336	0.6071	0.0719	True	0.0498667681766273	0.7881	0.0393	True
457	g560.t1	-5.62006460255053	5.47688351018904e-06	-2.21275038094508	0.149262226574273	4	0					0.0135306142314805	1.0273	0.0139	False				
8000	g2294.t1	-0.355349143035388	1.18533844907369e-05	0.0153725802414455	0.899143613269772	5	0	0.0131452388586085	0.3119	0.0041	False	0.0099662433692332	0.6221	0.0062	False	0.0102725067770009	0.7009	0.0072	False
8843	g14509.t1		1.0		1.0	3	0	0.0099812850904553	0.4809	0.0048	False	0.0143041514304151	0.9298	0.0133	False	0.0134515668445179	1.3307	0.0179	False
7115	g4773.t1	-1.00724256807835	0.0064055980255873	-0.304926870933643	0.523477912460197	4	0	0.1870054144106622	0.4802	0.0898	False	0.0628798503973819	0.8556	0.0538	False	0.1034921789741724	1.0996	0.1138	False
2773	g8430.t1	-0.250253324029196	0.0239402588827513	-0.432692112464914	0.0002275892387449	5	0					0.0914917481172889	0.6241	0.0571	False				
7956	g14141.t1	0.47368237297283	1.31136688762125e-06	-0.184062333442327	0.104653453127345	5	0	0.0098381466201205	0.3151	0.0031	False	0.0236356648731744	0.5204	0.0123	False	0.0154639175257731	0.8536	0.0132	False
5263	g6526.t2	2.02406296777216	1.22773694833677e-39	0.176540956032406	0.338720706885978	3	0	0.2862390505792597	0.3539	0.1013	False	0.2258231786362458	0.7714	0.1742	False	0.2063576359911994	1.3181	0.272	False
8768	g3315.t2	-0.535885407664117	0.0002004984465104	-0.788891224479922	1.36148383540061e-07	5	0					0.0762490521526666	1.1869	0.0905	False	0.1052	3.0	0.3156	False
7581	g14180.t1	-8.75313512303764	6.12977491543151e-07	-3.90215490271135	0.0193985026395619	5	0	0.0952548330404218	0.569	0.0542	False	0.0508245471749121	1.1097	0.0564	False	0.0495012234142668	2.1252	0.1052	False
2736	g8163.t1	1.04624081118504	3.34304069858231e-08	-0.574966948063932	0.0023758725940712	4	0	0.0313020313020313	0.3003	0.0094	False	0.040542749713912	0.6117	0.0248	False	0.0443266411008346	0.8866	0.0393	True
7150	g4840.t1	0.639002127197646	4.32797780054349e-08	0.143995773473964	0.310996214270981	4	0	0.0154234436343241	0.3566	0.0055	False	0.1126987971260192	1.2387	0.1396	False	0.1115920358857322	1.2707	0.1418	False
5226	g6477.t1	0.0141389800917188	0.971345390841224	-4.29767128237374	2.74859369635829e-21	3	0	0.0637583892617449	0.5364	0.0342	False	0.1223491027732463	0.8582	0.105	False	0.0891407443131581	1.2441	0.1109	False
7913	g14078.t1	-0.423846399966327	0.0092115077412025	-0.180167240216286	0.350278705424887	5	0	0.0098209127671865	0.3462	0.0034	False	0.2119028974158183	0.6385	0.1353	True	0.0417308680020544	0.7788	0.0325	False
3773	g12753.t1	2.43279470654422	1.81706658503432e-40	1.16085737325583	5.91941801103003e-10	5	0					0.0569241808179861	0.8362	0.0476	False	0.0602401556315824	1.4907	0.0898	False
6115	g10028.t1	0.676563248767638	0.0001123663082484	0.0086103604747061	0.975732912047076	5	0	0.0316027088036117	0.3101	0.0098	False	0.0364766839378238	0.965	0.0352	False	0.0421173385775155	1.2204	0.0514	False
4263	g13378.t1	-1.90415418701512	2.8476543002232598e-64	-0.821590478755617	2.00024057727257e-12	5	0	0.0646906610209362	0.4251	0.0275	False	0.0681067139518014	1.2407	0.0845	False	0.076063639613872	1.1188	0.0851	False
1405	g11711.t2	2.12626715679921	4.07073594250172e-51	2.01735083567314	2.0086563656228901e-44	5	0					0.1159649678168196	0.9477	0.1099	False	0.0854113962173232	1.6602	0.1418	False
6956	g3778.t1	-0.034628592387988	0.731506699668082	0.0112707069744244	0.934375426616136	5	0	0.0	0.2024	0.0	False	0.0056063735615225	0.6778	0.0038	False	0.0129193109700815	0.8824	0.0114	False
1897	g12065.t1	0.637284237132249	1.29126238220043e-08	0.359443544713667	0.0057656396227636	5	0	0.0547323858482007	0.3307	0.0181	False	0.1770393420760168	0.8998	0.1593	False	0.0790280054158056	1.4033	0.1109	False
6150	g10168.t1	-0.738229914864616	3.2558303589802e-05	-0.147319050500913	0.49378831327358	5	0	0.0356737105203362	0.4401	0.0157	False	0.0243069505825632	0.9956	0.0242	False	0.0253491296578198	1.5109	0.0383	False
3736	g4928.t1	-0.111033629976388	0.370576565411074	-0.0838352555987395	0.572765336243909	5	0	0.0	0.2015	0.0	False	0.0250965250965251	0.3626	0.0091	False	0.0155038759689922	0.5805	0.009	False
6913	g3867.t1		1.0		1.0	4	0	0.1184	3.0	0.3552	False	0.1781333333333333	3.0	0.5344	False	0.2094333333333333	3.0	0.6283	False
1440	g11380.t1	-0.566843225412204	1.79952691611263e-05	-0.962103991082782	1.1073547818543499e-13	4	0	0.188245890565188	0.4441	0.0836	False	0.37884137570289	0.7647	0.2897	False	0.1607600053901091	1.4842	0.2386	False
4226	g5071.t1	0.001048422763136	0.997696266847944	-0.625029240503358	0.0409878656613944	5	0	0.0344893292682926	0.5248	0.0181	False	0.060137815827939	0.9578	0.0576	False	0.0389629096146921	1.3885	0.0541	False
1091	g149.t2	-1.33497113556408	4.1414550412802297e-13	-0.0954142901905109	0.666990048121348	4	0	0.0917401240613777	0.3063	0.0281	False	0.1985317088409871	0.6402	0.1271	True	0.1414129540378511	0.8507	0.1203	False
6581	g9988.t1	-9.70083293236105	4.3581685832088705e-09	-5.2035461089645	0.0057649359427565	3	0					0.0843168957154405	1.237	0.1043	False	0.0603118161925601	2.1936	0.1323	False
8158	g5144.t1	1.08459490234698	4.38893585484319e-19	1.09297496947975	7.98228358550998e-15	5	0	0.0149800266311584	0.3004	0.0045	False	0.0664456064277515	0.7841	0.0521	False	0.0229450792480648	1.0852	0.0249	False
5884	g12576.t1	-11.0803656820831	8.43650689239135e-08	-2.92724186386023	0.0965106023008026	4	0					0.0296976818715949	0.9361	0.0278	False	0.0295009202121901	1.8474	0.0545	False
2106	g11287.t1	-4.65843912266591	4.80676890746813e-14	-0.494825977098527	0.528682768951311	5	0					0.0808896336354634	1.3129	0.1062	False	0.1102076375780456	1.3774	0.1518	False
7760	g9578.t1	0.446174859481763	0.0001048438991345	0.113195181089875	0.430111947109041	4	0	0.0221416300820767	0.5239	0.0116	False	0.0362082212831348	1.0412	0.0377	False	0.0356274032802322	1.2743	0.0454	False
5416	g6944.t1		1.0		1.0	5	0	0.1229871175523349	0.4968	0.0611	True	0.0813654168998321	0.8935	0.0727	False				
2945	g8670.t1	-0.493206266570355	0.0002892161955574	0.128482687065264	0.435006357201849	3	0	0.1441441441441441	0.333	0.048	False	0.0802319961333977	0.8276	0.0664	False	0.0994769564788315	1.0133	0.1008	False
8589	g2132.t10	-0.60588430464776	6.09701002746186e-09	-0.332097956482119	0.0033094993163797	5	0	0.1103103103103103	0.4995	0.0551	True	0.0706780085063797	0.7994	0.0565	True	0.0315852205005959	0.839	0.0265	False
5082	g12457.t1		1.0		1.0	4	0					0.1976333333333333	3.0	0.5929	False				
2592	g7982.t1	-0.866440129416589	5.60923660818086e-08	-0.67067213518553	6.62365079140268e-05	5	0	0.056580565805658	0.3252	0.0184	False	0.0883780696744717	0.7004	0.0619	False	0.0854904294356838	1.0083	0.0862	False
7725	g14420.t1		1.0		1.0	4	0	0.030761299192301	0.5819	0.0179	False	0.0498600043075597	0.9286	0.0463	False	0.0528058268498592	1.2082	0.0638	False
2143	g5586.t1	0.0350268220829657	0.840657336741559	0.0738264494687057	0.732528697933667	5	0	0.0237885462555066	0.681	0.0162	False	0.0411070411070411	1.2285	0.0505	False	0.0287449167177316	1.7951	0.0516	False
2900	g8513.t1	-0.0530077072202724	0.653070412788572	-0.294220573454684	0.0271210609541749	5	0					0.1586070774002537	0.7093	0.1125	False				
5453	g6830.t1	-0.805606755585249	8.99883548100892e-07	-0.947898383398911	3.39266170455307e-08	5	0	0.0424242424242424	0.2475	0.0105	False	0.0486206896551724	0.58	0.0282	False	0.0422132744512274	0.7699	0.0325	False
6760	g3850.t1	-2.7061774982569	5.22375433899224e-42	-0.105355457704011	0.774752261981285	5	0	0.0975554549569941	0.4418	0.0431	False	0.100081499592502	0.6135	0.0614	False	0.1517699574379736	0.9633	0.1462	False
3106	g7823.t1	0.896313799763355	3.90532965789499e-28	0.126417168171689	0.185304474442662	5	0	0.0724883425180161	0.4718	0.0342	False	0.0894596988485385	0.9032	0.0808	False	0.0674922600619195	1.292	0.0872	False
3945	g13068.t1	0.343976674125742	0.0003262769603323	0.503507080063144	1.37225796430083e-05	5	0	0.058271935699933	0.2986	0.0174	False	0.0572162856756391	0.7393	0.0423	False	0.0508578431372548	1.1424	0.0581	False
1270	g13714.t1	0.160179639010705	0.215278202894086	-0.0817748385198825	0.626425439812763	4	0	0.0575206611570247	0.3025	0.0174	False	0.0447854032759693	0.4823	0.0216	False	0.0528838951310861	0.6675	0.0353	False
4416	g13490.t1	-0.676183535137963	6.77801639559443e-06	0.392594105690013	0.01669700332248	5	0	0.0443363071100297	0.3699	0.0164	False	0.050146315509444	0.7518	0.0377	False	0.0308322763196409	1.0249	0.0316	False
4884	g6869.t1	-7.14535262552717	9.89243458891538e-08	-5.20281672125529	0.0052478354441052	4	0	0.169327251995439	0.5262	0.0891	False	0.1826009169182601	0.8943	0.1633	False	0.2344848439035452	1.3229	0.3102	False
3143	g8900.t1		1.0		1.0	4	0	0.1469283276450512	0.586	0.0861	True	0.1125179856115108	1.0425	0.1173	False	0.0574586930198039	2.5601	0.1471	False
6725	g3913.t1	1.85972074863048	1.39347204301122e-09	-0.21591096997778	0.589578079535417	5	0	0.0311725115125752	0.2823	0.0088	False	0.0359487339793685	0.6398	0.023	False	0.0392383150605885	0.8665	0.034	False
4453	g5033.t1	0.912807554172253	2.2357231913441e-05	0.97487541534607	1.95188691077674e-05	5	0	0.012308533916849	0.3656	0.0045	False	0.1034533648170011	0.6776	0.0701	True	0.0115305255492171	0.8239	0.0095	False
1235	g10999.t1	8.36518536862245	9.76903741350936e-62	3.83453952572506	6.5780113084577305e-19	5	0	0.062049062049062	0.2772	0.0172	False	0.0382943143812709	0.598	0.0229	False	0.0509366964613689	0.8167	0.0416	False
3900	g13012.t1	1.02156035782717	6.958030313188709e-30	0.448577359857152	8.61396149387908e-06	5	0	0.0610296624616433	0.2933	0.0179	False	0.0743093045411241	0.6298	0.0468	False	0.0379746835443037	0.9796	0.0372	False
4082	g13304.t1	0.11984462480022	0.363996298001198	-0.947976372994268	1.3230791745044401e-14	5	0	0.1667529777317452	0.3862	0.0644	False	0.0927406459865686	0.6254	0.058	False	0.0797820163487738	0.9175	0.0732	False
3592	g12681.t1	-1.21001905879459	0.0234708422891849	-1.23386315425491	0.0215746123824901	5	0	0.0200428098851916	0.5139	0.0103	False	0.0427847626196284	1.0658	0.0456	False	0.0268269383856073	1.2562	0.0337	False
6008	g10753.t1	3.10421840758358	1.62000337650614e-38	2.17890933692279	1.01488899997788e-16	5	0	0.1700332963374028	0.4505	0.0766	True	0.0803000220604456	0.9066	0.0728	False	0.0631130712493346	1.3151	0.083	False
1518	g12356.t1	-0.930045639917486	8.921355963619261e-17	-0.558217230466604	2.52605125999127e-06	5	0	0.0863836017569546	0.3415	0.0295	False	0.0991086266807674	0.6619	0.0656	False	0.0872731919243547	0.7826	0.0683	False
7008	g4576.t1	1.20786137857202	1.3853667418660498e-40	0.0333430862368909	0.789460700431374	5	0	0.0618388934092758	0.3687	0.0228	False	0.1099172353709888	0.6887	0.0757	False	0.1000626959247648	0.7975	0.0798	False
267	g7.t1	-0.125901629345509	0.221350242500551	-0.06460034653442	0.648379162001648	5	0					0.0915154165755521	0.9146	0.0837	False	0.0946606888119013	0.9814	0.0929	False
8630	g2187.t1	3.64340656225253	3.5956799061800303e-19	1.49029238777145	0.0004252910531324	4	0	0.2193635748138117	0.4431	0.0972	False	0.1648677597429348	1.2137	0.2001	False	0.1592582965081015	1.1541	0.1838	False
8675	g9661.t3	1.20152904659233	8.04511970855257e-23	0.0891950543639524	0.567201843535649	4	0					0.0479324231411452	1.0181	0.0488	False				
222	g1179.t1	-1.52376443293356	0.0818906620481242	-0.794917617686963	0.113955868301458	5	0	0.1467960173602246	0.3917	0.0575	True	0.1926523297491039	0.4464	0.086	True	0.0477359519912711	0.3666	0.0175	False
8688	g2209.t1	0.332177425235812	0.2105833678572	-0.430403072079282	0.166432088285483	5	0	0.1052373959862946	0.4086	0.043	False	0.1287271561397883	0.6238	0.0803	False	0.1535017221584386	0.871	0.1337	False
5717	g10702.t1	1.06598112820024	9.63827076226426e-09	0.0376879562444268	0.881970578519489	5	0	0.0270096463022508	0.311	0.0084	False	0.0488942639944713	0.5788	0.0283	False	0.0285362578334825	0.8936	0.0255	False
2207	g11422.t1	-2.14192774781309	1.05864647448848e-10	-1.39499161861413	0.0001333388051852	3	0					0.4920676890534108	0.7564	0.3722	False	0.7188343227199138	0.7412	0.5328	False
7461	g4863.t1	-0.882490147529201	0.0059732752036386	-0.0388366037758002	0.931273510831202	3	0	0.1471044103142172	0.7097	0.1044	True	0.1161995898838004	0.8778	0.102	False	0.0893325437780221	1.1821	0.1056	False
8259	g14303.t1	5.08462949538027	8.85051908655087e-12	0.593186321755739	0.694264726076237	5	0					0.0329354235581763	0.6953	0.0229	False				
5752	g10452.t1	0.473955706185759	7.18251424438968e-05	0.236481496481304	0.0763193097554316	5	0	0.0121994342291371	0.5656	0.0069	False	0.014185921547555	0.9305	0.0132	False	0.0155206013363028	1.4368	0.0223	False
7424	g4444.t2	5.0809474466788	2.15285591633185e-51	4.37330832845491	8.98181331857146e-34	5	0	0.0598056316969848	0.4013	0.024	False	0.0710016037323225	0.6859	0.0487	False	0.0761700825940654	0.9807	0.0747	False
2242	g12302.t1	1.3870250387512	3.1938597169598904e-09	0.879904563623063	0.0011664766463489	4	0	0.1476106194690265	0.2825	0.0417	False	0.1890831252229753	0.5606	0.106	False	0.1449541284403669	0.8175	0.1185	False
2693	g8104.t2	0.0755457886319051	0.694069277281156	-0.0958359064112528	0.707417352962608	4	0	0.1012491781722551	0.4563	0.0462	False	0.0637390213299874	0.797	0.0508	False	0.1505073847081282	0.9953	0.1498	False
5383	g7130.t1	-0.0821385647086916	0.50996266167647	0.0030568548869049	0.988167685667016	5	0	0.0168334849863512	0.2198	0.0037	False	0.0333742833742833	0.4884	0.0163	False	0.0184932545096255	0.6597	0.0122	False
1171	g11594.t1	1.68465336794196	1.49688083430572e-27	0.385801549448541	0.0382693555370256	4	0	0.0890973036342321	0.3412	0.0304	False	0.1135386203337347	0.5813	0.066	False	0.0626029654036243	0.9712	0.0608	False
4717	g5798.t1	0.993084085441765	1.2809237576769301e-23	0.419979721181155	0.000387476294364	5	0	0.1297010607521697	0.4148	0.0538	False	0.1740952913231801	0.7157	0.1246	False	0.1487352079035935	0.9211	0.137	False
1932	g11154.t1	-12.5435325277593	4.81271102190076e-09	-7.59181542641563	0.0002990021942142	4	0	0.10852401980463	0.7473	0.0811	False	0.1924265842349304	1.1646	0.2241	False	0.1698125078646029	1.5894	0.2699	False
6461	g9860.t1	-0.252525152206339	0.108982516833806	-0.543155574245462	0.0013133581597887	5	0	0.0104459622338288	0.4978	0.0052	False	0.0144947735191637	0.7175	0.0104	False	0.0126827692059132	1.2379	0.0157	False
3207	g8973.t1	-5.22676760942972	3.03968579593433e-19	-1.01666777026244	0.107796062640237	4	0	0.0967365967365967	0.429	0.0415	False	0.1588392516227567	0.7857	0.1248	True	0.1018408551068883	1.0104	0.1029	False
3693	g12644.t1	-0.725380786576364	7.216529912895971e-09	-0.190755685971335	0.188632128486286	5	0	0.1824486529741264	0.3749	0.0684	False	0.116740699611327	0.7204	0.0841	False	0.1645214135267961	0.8546	0.1406	False
4383	g13528.t1	-0.254661245737633	0.718677562911961	-0.488501313953394	0.587233885246847	2	0	0.7610062893081762	0.3021	0.2299	True	0.3270524899057873	0.3715	0.1215	True				
4752	g5883.t1	2.89244708545573	9.5016658419071e-07	0.123464782200016	0.869723674267493	4	0	0.1335067186822713	0.2307	0.0308	False	0.0709481101857783	0.6244	0.0443	False	0.0515444559196319	1.0651	0.0549	False
1134	g11829.t1	-2.22294435408433	1.24681608175167e-10	-0.881115106133699	2.47294382066758e-07	5	0	0.007830626450116	0.3448	0.0027	False	0.0132291040288635	0.6652	0.0088	False	0.0222890894906943	0.8973	0.02	False
3242	g9089.t1	0.684091691146623	1.01161928089817e-06	-0.278900229028205	0.100992891794252	5	0	0.0141090065713181	0.5174	0.0073	False	0.0209222886421861	0.7026	0.0147	False	0.0190007634235304	1.1789	0.0224	False
6424	g9732.t1	-0.0739599058758323	0.463332558179144	-0.433689242218858	2.43655335700261e-05	5	0	0.1246336572574425	0.6483	0.0808	True	0.0254827616612291	1.1341	0.0289	False	0.0473438365925104	1.2631	0.0598	False
