Cmac_transcript_ID	conservation_rank	abdomen_sex_bias_category	head_thorax_sex_bias_category
g7172.t1	5	-1	0
g6260.t1	5	-1	-1
g5228.t1	5	1	0
g413.t1	5	1	0
g12872.t1	4	0	0
g13580.t1	3	-1	1
g12808.t1	5	1	0
g6166.t1	5	0	-1
g11905.t1	5	-1	-1
g8352.t1	5	-1	0
g10358.t1	5	-1	0
g13632.t1	5	0	-1
g13221.t1	4	-1	-1
g11674.t1	5	1	1
g9479.t1	5	1	0
g179.t1	3	0	0
g4243.t2	5	1	0
g8205.t1	5	1	0
g5978.t2	4	1	1
g9133.t2	5	-1	-1
g609.t1	4	0	0
g6416.t1	4	-1	-1
g6313.t1	5	1	1
g8482.t1	5	0	0
g3522.t1	5	1	0
g2509.t1	5	1	0
g14521.t3	5	-1	0
g10899.t1	5	-1	0
g8840.t10	5	1	0
g6364.t3	5	0	0
g12147.t1	5	1	1
g7519.t1	2	-1	-1
g10962.t1	5	0	0
g8152.t2	4	1	0
g5518.t1	4	0	0
g7415.t1	5	0	0
g14131.t1	5	-1	0
g1122.t2	5	1	1
g3353.t1	5	1	-1
g1315.t1	2	-1	-1
g5050.t1	5	1	0
g4935.t1	5	1	0
g12281.t3	5	0	0
g3810.t1	3	-1	-1
g808.t2	4	-1	0
g3417.t1	5	1	0
g9548.t1	5	1	0
g75.t1	3	-1	0
g6939.t1	5	0	0
g2139.t3	5	0	0
g11303.t1	5	0	0
g212.t3	5	-1	-1
g1852.t3	5	1	1
g539.t3	4	-1	0
g5162.t1	4	-1	0
g13497.t1	3	-1	-1
g8931.t1	3	-1	-1
g12385.t1	5	1	1
g12435.t1	4	1	0
g3654.t2	3	0	0
g10709.t4	4	0	1
g2548.t1	5	0	0
g9745.t1	5	-1	-1
g11621.t1	5	0	0
g3600.t1	5	1	0
g13551.t2	4	1	0
g12342.t1	5	0	0
g2653.t1	4	0	-1
g10766.t1	4	0	0
g12157.t1	3	-1	-1
g11044.t1	3	-1	0
g13940.t1	5	1	0
g8611.t1	2	-1	-1
g8034.t1	5	1	0
g4705.t1	2	-1	-1
g919.t1	4	-1	-1
g7117.t1	5	0	0
g14003.t2	5	1	1
g4567.t1	5	-1	-1
g8076.t1	4	-1	-1
g976.t1	2	-1	0
g878.t1	4	0	0
g912.t1	5	-1	-1
g14284.t1	5	1	0
g47.t1	3	-1	-1
g11433.t1	5	1	0
g2190.t2	5	-1	-1
g10692.t1	5	0	0
g12231.t2	4	0	0
g8985.t1	5	0	0
g6034.t2	5	1	1
g11990.t1	5	1	1
g3699.t1	5	1	0
g9905.t1	5	1	1
g2698.t1	4	1	0
g6701.t1	4	0	0
g11352.t1	5	1	0
g13184.t1	5	0	-1
g6761.t1	5	-1	-1
g12616.t1	4	1	1
g9943.t2	4	-1	-1
g13334.t1	5	-1	-1
g7659.t1	4	1	0
g10829.t1	4	1	0
g7946.t2	5	0	0
g4473.t1	5	1	1
g3222.t1	5	0	-1
g13904.t1	5	1	1
g4519.t1	4	-1	-1
g12480.t1	4	-1	0
g10602.t1	4	1	0
g2492.t1	5	1	1
g817.t1	5	1	1
g1363.t2	5	0	0
g3306.t1	5	1	0
g4765.t1	4	0	0
g1124.t1	5	-1	-1
g3359.t1	5	-1	-1
g1311.t1	5	1	1
g11727.t1	5	-1	0
g10037.t1	5	1	0
g12806.t1	2	-1	0
g11901.t1	4	-1	-1
g6168.t1	4	-1	0
g10355.t1	5	1	0
g8350.t1	4	-1	-1
g13630.t1	4	1	0
g13223.t1	5	-1	0
g9505.t1	4	-1	-1
g11672.t1	5	-1	-1
g3085.t1	5	0	0
g8202.t1	5	1	0
g4222.t1	4	0	0
g5981.t1	5	0	-1
g14689.t1	4	1	0
g9135.t1	5	0	1
g6420.t1	5	0	0
g6311.t1	5	1	1
g12859.t1	5	0	0
g2511.t1	5	0	-1
g3524.t1	5	1	0
g10901.t1	4	-1	-1
g13851.t1	5	-1	0
g14574.t1	5	1	0
g8842.t1	5	0	0
g6360.t1	3	-1	-1
g7517.t1	3	-1	0
g12144.t1	5	0	0
g14596.t1	2	-1	-1
g326.t1	3	-1	0
g10912.t1	5	-1	-1
g5226.t1	5	-1	-1
g417.t1	2	0	0
g4092.t1	5	0	0
g5864.t1	5	1	1
g9706.t1	5	1	-1
g11238.t1	5	-1	-1
g13403.t1	5	-1	1
g12776.t1	3	1	0
g12269.t1	5	1	1
g9795.t1	5	-1	0
g8300.t1	5	1	1
g142.t1	5	0	0
g5819.t1	4	-1	0
g7900.t1	4	1	0
g9837.t1	5	1	1
g12067.t1	5	-1	0
g5988.t1	5	1	-1
g44.t1	3	-1	-1
g9179.t1	5	1	0
g4145.t1	4	-1	-1
g10794.t1	4	-1	0
g6568.t1	5	0	0
g9992.t1	4	-1	-1
g9414.t1	5	1	0
g8230.t2	5	-1	-1
g10875.t1	5	1	1
g14558.t1	5	1	0
g11744.t1	5	1	1
g11988.t1	5	0	0
g3701.t1	4	-1	-1
g2696.t1	5	1	1
g9906.t1	3	-1	0
g6593.t2	4	-1	-1
g13186.t1	5	1	1
g11354.t2	5	1	1
g6763.t1	5	1	1
g9945.t1	3	-1	-1
g12618.t1	5	-1	-1
g7661.t1	5	1	0
g13330.t1	5	1	-1
g10832.t1	5	0	0
g4475.t1	5	0	0
g7944.t2	5	1	-1
g3219.t1	4	0	0
g2107.t1	5	-1	0
g13901.t1	3	-1	0
g12482.t1	5	-1	0
g4521.t1	5	1	1
g10600.t1	5	-1	-1
g11022.t1	2	0	0
g260.t1	5	-1	-1
g973.t1	5	-1	-1
g14221.t1	5	1	0
g2745.t1	3	0	0
g909.t1	5	-1	-1
g14281.t1	5	1	0
g49.t1	4	-1	-1
g2192.t1	5	0	0
g9855.t1	5	0	0
g11835.t1	5	1	0
g12429.t1	2	-1	-1
g12383.t1	5	1	0
g3652.t1	5	-1	-1
g2616.t1	4	-1	0
g10711.t1	4	1	0
g11895.t1	3	-1	0
g11618.t1	2	-1	-1
g3598.t1	5	1	0
g12339.t1	5	-1	-1
g13549.t1	4	-1	-1
g194.t1	3	0	0
g8649.t1	4	0	0
g12155.t1	5	1	1
g11035.t1	3	0	0
g13791.t1	5	0	0
g13943.t1	5	1	-1
g6913.t1	5	1	1
g4707.t2	5	0	0
g8036.t1	4	0	0
g7120.t1	3	0	0
g14009.t1	5	-1	-1
g8078.t2	2	-1	-1
g4569.t1	4	-1	-1
g8411.t1	4	-1	0
g9611.t1	5	1	1
g3416.t2	5	1	1
g9546.t1	5	1	0
g73.t1	5	-1	-1
g2138.t1	4	1	1
g8687.t1	5	0	0
g215.t2	4	1	1
g10048.t1	5	-1	-1
g1849.t2	5	-1	-1
g521.t1	5	-1	0
g5160.t1	3	-1	-1
g11007.t1	5	-1	0
g3673.t1	4	1	0
g6884.t2	4	-1	-1
g2237.t1	5	0	0
g10733.t1	5	-1	-1
g12380.t1	5	-1	-1
g4733.t1	4	-1	0
g671.t1	4	-1	0
g2178.t1	5	1	0
g436.t1	5	1	1
g2336.t1	5	-1	0
g760.t1	5	0	0
g13612.t1	5	-1	-1
g5120.t1	3	-1	-1
g4396.t1	5	1	0
g11311.t1	5	-1	-1
g9608.t1	5	0	-1
g6976.t1	5	1	0
g2757.t1	4	-1	-1
g7514.t1	5	1	0
g5561.t1	5	1	0
g1071.t1	5	1	0
g8539.t1	5	-1	0
g6802.t1	3	-1	-1
g3681.t1	5	0	0
g8922.t1	3	0	0
g13092.t1	4	-1	-1
g3576.t1	3	0	0
g13469.t1	4	-1	-1
g11786.t1	5	-1	-1
g10386.t1	5	0	0
g8877.t2	4	0	1
g8010.t1	3	-1	-1
g5006.t1	4	-1	0
g11643.t1	5	-1	-1
g13039.t1	5	0	-1
g11356.t1	5	-1	0
g9930.t1	5	-1	0
g6712.t1	5	1	1
g13151.t1	3	1	0
g359.t1	5	1	0
g830.t1	5	-1	-1
g14723.t2	5	-1	-1
g520.t1	5	1	1
g4501.t3	5	1	1
g9314.t1	5	-1	-1
g257.t1	4	0	-1
g2088.t1	5	1	-1
g7774.t3	5	0	-1
g1151.t2	5	0	0
g5129.t1	5	1	0
g10837.t2	5	0	0
g10499.t1	5	-1	-1
g12327.t1	5	-1	-1
g2743.t1	3	0	1
g4658.t1	5	-1	-1
g2343.t1	5	1	0
g10860.t1	4	-1	-1
g4414.t1	4	-1	-1
g12532.t1	3	0	0
g14059.t2	5	-1	-1
g10555.t1	5	1	0
g5647.t1	5	1	1
g11571.t1	5	0	0
g5866.t1	5	-1	-1
g7708.t1	3	-1	-1
g10188.t1	5	-1	-1
g8994.t1	4	-1	-1
g3747.t1	4	-1	0
g5912.t1	5	1	1
g11862.t2	5	-1	0
g9068.t1	5	-1	0
g9708.t1	5	1	0
g12215.t1	5	1	0
g6372.t1	5	1	1
g10049.t1	5	1	0
g4333.t1	4	-1	-1
g7209.t1	5	0	0
g426.t1	4	0	-1
g11252.t1	5	1	0
g6272.t1	5	0	0
g9543.t1	5	1	0
g6215.t1	5	0	0
g9259.t1	4	1	1
g4284.t1	5	-1	-1
g10236.t1	5	1	0
g5258.t1	4	-1	-1
g8791.t1	5	-1	1
g7728.t1	5	1	-1
g6055.t1	3	0	0
g13578.t1	4	-1	-1
g11553.t1	5	1	0
g4909.t2	5	-1	-1
g10139.t1	4	0	0
g6886.t1	3	1	0
g12996.t1	4	-1	-1
g10952.t1	4	-1	-1
g13273.t1	5	1	-1
g6000.t1	5	-1	-1
g10297.t1	5	-1	-1
g12888.t1	5	1	0
g171.t1	4	1	1
g9787.t1	4	-1	0
g2398.t1	5	1	0
g1054.t1	4	-1	-1
g1002.t1	5	1	0
g5495.t1	4	1	0
g4152.t1	5	-1	-1
g1221.t1	5	-1	-1
g10674.t2	5	1	1
g9232.t1	5	-1	1
g4801.t1	3	-1	-1
g8399.t1	5	1	0
g14165.t1	5	0	0
g6502.t1	4	-1	-1
g3337.t1	5	1	0
g8131.t1	5	0	-1
g4034.t2	4	1	1
g6453.t3	5	1	1
g14110.t2	3	-1	-1
g2466.t1	5	0	-1
g12840.t1	5	1	1
g10003.t2	5	0	-1
g12414.t1	4	1	1
g11735.t1	5	-1	-1
g4609.t1	3	1	0
g5824.t2	4	-1	-1
g7833.t2	5	1	-1
g10146.t1	3	-1	0
g6096.t1	3	-1	-1
g3786.t2	5	1	-1
g7688.t1	5	-1	-1
g13246.t1	5	1	-1
g14679.t1	5	-1	-1
g12959.t1	4	-1	0
g5095.t1	5	1	0
g10344.t2	5	-1	0
g12004.t1	5	1	0
g8801.t1	5	0	-1
g967.t1	5	1	1
g13861.t1	4	0	0
g9338.t1	4	0	0
g3535.t1	5	1	1
g2273.t1	3	0	0
g6647.t1	2	0	0
g9634.t1	5	0	0
g10698.t1	4	-1	-1
g11419.t1	3	0	-1
g4868.t1	3	-1	0
g10459.t1	5	-1	-1
g4441.t1	5	-1	-1
g12298.t1	4	-1	-1
g8109.t1	4	1	0
g14238.t1	4	0	0
g7137.t1	5	-1	-1
g11598.t1	5	1	0
g5802.t1	5	0	0
g9865.t1	4	1	1
g8967.t1	5	1	1
g11315.t1	5	1	-1
g12640.t2	5	-1	1
g13523.t1	5	1	1
g5888.t1	5	1	1
g11834.t1	5	1	1
g12185.t1	4	1	1
g9085.t1	5	-1	-1
g10269.t1	4	1	1
g6744.t1	5	-1	-1
g11333.t2	5	-1	0
g9909.t1	5	-1	0
g3584.t1	2	-1	-1
g11987.t1	5	-1	-1
g283.t2	5	1	1
g866.t1	2	-1	-1
g2053.t1	3	-1	-1
g10137.t1	3	-1	-1
g232.t1	5	1	0
g13927.t1	4	-1	0
g2108.t1	5	1	0
g658.t1	4	-1	-1
g4478.t1	5	0	-1
g12580.t1	5	-1	0
g186.t1	5	1	0
g11281.t1	5	1	0
g9572.t1	5	1	1
g8605.t1	5	-1	-1
g6948.t2	5	-1	0
g6185.t1	5	1	1
g14346.t1	4	-1	0
g7988.t1	5	0	0
g7390.t1	4	1	0
g5579.t1	4	-1	-1
g6821.t2	5	-1	-1
g8517.t1	4	0	-1
g10449.t1	2	-1	0
g7819.t1	5	0	-1
g11968.t1	4	-1	-1
g4303.t1	5	1	1
g13063.t3	5	-1	-1
g6864.t1	5	-1	-1
g8895.t1	4	-1	-1
g4244.t1	5	-1	0
g13017.t3	5	-1	-1
g5028.t1	5	1	1
g11004.t2	5	-1	-1
g13300.t1	5	1	0
g12685.t1	4	-1	0
g11614.t1	5	1	1
g9779.t1	5	0	0
g10712.t1	5	0	0
g5619.t1	4	-1	0
g14734.t1	4	0	-1
g964.t1	5	0	-1
g4709.t1	4	1	0
g1175.t1	5	1	0
g5070.t1	3	-1	0
g4180.t2	5	1	0
g14751.t1	3	1	0
g3932.t1	5	1	0
g11671.t1	5	0	0
g3439.t1	5	-1	0
g12830.t1	5	1	1
g3454.t1	3	1	1
g7589.t1	5	1	0
g14577.t1	5	1	1
g1249.t1	5	-1	-1
g13669.t1	4	-1	-1
g14543.t2	3	-1	-1
g8402.t1	4	-1	-1
g2290.t1	5	-1	0
g555.t1	5	1	1
g14749.t1	4	1	1
g3231.t1	4	-1	0
g4769.t1	5	1	1
g8550.t1	4	0	0
g6533.t1	3	-1	0
g14134.t2	4	0	-1
g14175.t1	2	-1	-1
g8157.t1	5	0	0
g4859.t1	3	-1	-1
g14082.t1	5	-1	-1
g6472.t1	4	0	0
g12760.t1	5	-1	-1
g10032.t1	4	-1	1
g3814.t1	3	0	0
g13384.t1	5	-1	-1
g11707.t1	5	0	0
g12290.t1	5	-1	-1
g10164.t1	5	1	0
g4932.t1	5	1	0
g11200.t1	5	-1	0
g5065.t2	4	-1	-1
g4255.t1	5	-1	-1
g155.t1	5	-1	-1
g9983.t1	5	-1	-1
g492.t1	3	-1	-1
g9995.t1	4	0	0
g2379.t1	2	0	0
g701.t1	5	1	0
g14554.t1	5	-1	0
g1192.t1	3	1	0
g5513.t1	5	0	0
g1034.t1	4	0	0
g14206.t1	5	1	1
g1293.t1	5	0	0
g1109.t1	3	-1	-1
g6400.t1	4	1	1
g4093.t1	5	0	-1
g9038.t1	4	-1	0
g10125.t1	5	1	0
g5223.t1	5	1	-1
g6243.t1	5	1	0
g10255.t1	5	0	0
g7182.t3	2	-1	1
g4304.t1	5	1	1
g7322.t2	5	-1	-1
g291.t2	4	-1	0
g5044.t1	5	1	0
g11245.t1	3	-1	0
g7028.t2	5	1	0
g4881.t1	5	-1	0
g9705.t1	4	1	0
g3940.t1	4	-1	-1
g11698.t1	4	-1	-1
g11318.t1	4	-1	0
g13253.t1	5	1	-1
g10275.t2	5	1	1
g12877.t1	5	1	1
g5843.t1	5	-1	-1
g4592.t1	5	1	1
g9777.t1	5	-1	-1
g7856.t1	4	1	1
g11169.t1	5	-1	-1
g170.t1	4	-1	0
g5715.t1	5	-1	-1
g12242.t1	4	1	0
g10076.t1	5	-1	-1
g5668.t1	3	-1	-1
g7955.t1	5	0	1
g9818.t2	5	-1	-1
g6111.t1	4	0	1
g507.t1	4	1	1
g9213.t1	4	-1	-1
g4178.t1	5	1	1
g10651.t1	4	0	0
g2302.t1	5	-1	-1
g2381.t1	5	0	-1
g4361.t1	4	1	0
g9157.t1	5	1	1
g10819.t1	4	-1	0
g4071.t1	5	-1	1
g5259.t1	2	0	0
g350.t1	4	0	0
g4289.t2	4	-1	-1
g9526.t1	5	0	0
g14239.t1	4	-1	-1
g509.t1	5	1	0
g1875.t1	5	-1	0
g10116.t2	5	0	0
g15.t1	5	-1	0
g10294.t1	5	-1	-1
g2781.t1	4	-1	-1
g11132.t1	5	1	1
g7041.t1	5	0	-1
g11982.t1	4	1	0
g5957.t1	5	0	1
g12733.t1	5	1	1
g9961.t1	5	1	0
g7721.t2	5	1	1
g14495.t1	5	-1	0
g3051.t1	4	-1	-1
g6143.t1	5	0	0
g11655.t1	5	1	0
g7741.t1	5	1	0
g4012.t1	5	-1	-1
g10326.t1	5	0	-1
g11140.t1	5	1	1
g13671.t2	3	1	0
g8871.t2	5	1	-1
g6300.t1	5	1	0
g11209.t1	5	1	-1
g9376.t1	4	-1	-1
g4642.t1	5	-1	-1
g6339.t2	5	1	1
g8820.t1	5	-1	-1
g7353.t3	4	-1	-1
g12119.t1	5	0	0
g2439.t1	5	1	1
g4032.t1	5	1	0
g1378.t2	4	1	1
g3335.t2	5	1	1
g3129.t1	5	-1	0
g14763.t1	5	1	0
g1340.t1	5	0	-1
g7695.t1	5	1	0
g10147.t1	5	0	0
g8597.t1	4	0	0
g3400.t1	4	-1	-1
g5182.t1	5	0	-1
g14390.t1	5	0	0
g9579.t1	2	-1	0
g4393.t1	5	1	0
g1826.t1	4	0	1
g89.t1	4	-1	-1
g5141.t1	5	1	1
g13059.t1	5	1	0
g10389.t1	5	1	0
g11248.t1	5	1	0
g11934.t3	5	1	0
g3888.t1	4	-1	0
g3618.t1	5	1	0
g12418.t1	5	0	-1
g5627.t1	4	1	0
g12702.t2	4	1	0
g10477.t1	5	-1	0
g12359.t1	5	1	1
g13442.t1	5	0	0
g3666.t1	5	1	0
g10730.t1	4	-1	-1
g2572.t1	5	1	1
g7871.t1	3	0	0
g5769.t1	5	-1	0
g2520.t1	5	-1	-1
g13986.t1	5	0	-1
g4676.t1	5	0	0
g8007.t1	4	1	0
g8244.t1	5	0	0
g2179.t1	5	0	0
g10423.t2	4	0	0
g14028.t1	5	1	0
g7063.t2	5	1	0
g8060.t1	5	-1	-1
g4730.t2	4	-1	-1
g625.t2	5	-1	0
g14247.t1	4	1	1
g14306.t2	4	-1	0
g443.t1	4	0	0
g4659.t1	3	-1	0
g4860.t1	5	-1	-1
g9857.t1	5	1	1
g11568.t1	4	0	0
g7668.t1	5	1	1
g10554.t1	5	0	0
g13128.t1	5	1	1
g6741.t1	5	-1	-1
g2724.t1	4	1	1
g9879.t1	5	1	0
g13156.t1	3	1	1
g11745.t1	5	0	0
g4977.t1	2	-1	-1
g1815.t1	5	-1	-1
g9929.t1	5	-1	-1
g2613.t1	4	1	-1
g5724.t1	3	-1	1
g5690.t1	4	1	0
g12405.t1	5	0	-1
g4374.t1	5	0	0
g7773.t1	5	1	0
g10626.t1	3	-1	0
g3279.t1	5	1	0
g7798.t1	5	1	-1
g239.t1	4	0	0
g10927.t1	5	1	1
g7916.t2	4	-1	-1
g4500.t2	4	0	0
g5759.t1	4	-1	-1
g6774.t1	5	1	0
g2183.t1	5	0	0
g12058.t1	5	1	0
g4259.t2	5	1	0
g8207.t1	5	1	1
g11679.t1	5	0	0
g9466.t1	5	1	0
g2517.t1	3	-1	0
g6117.t1	5	1	0
g7928.t1	5	0	0
g10351.t1	5	1	1
g12815.t2	5	1	0
g6169.t1	5	1	0
g11896.t2	5	-1	0
g13170.t1	5	1	0
g7651.t1	5	1	1
g1262.t1	4	0	0
g10902.t1	3	-1	-1
g12150.t1	5	-1	-1
g3482.t1	5	-1	0
g8846.t2	5	0	0
g6855.t1	5	-1	-1
g6423.t1	4	0	0
g10981.t1	4	1	0
g9138.t1	2	1	1
g3527.t1	4	-1	0
g2512.t1	2	0	0
g6310.t1	5	-1	-1
g975.t1	4	0	0
g8426.t1	5	1	0
g6681.t1	4	-1	-1
g3348.t1	5	1	0
g1321.t3	5	-1	-1
g1130.t1	5	1	1
g14074.t1	5	0	-1
g1360.t1	4	1	1
g3309.t1	5	1	-1
g12749.t1	5	-1	-1
g13397.t1	5	-1	0
g4279.t7	5	-1	0
g32.t1	5	-1	0
g7003.t1	5	1	1
g9842.t1	5	1	1
g7890.t1	5	-1	-1
g12078.t2	5	1	0
g12778.t2	5	1	1
g13404.t1	5	0	0
g5771.t2	4	1	0
g138.t1	5	1	0
g12255.t1	5	1	1
g8295.t1	5	-1	1
g9796.t1	5	1	0
g10881.t2	5	1	1
g8258.t1	5	1	0
g5373.t1	4	-1	0
g685.t1	5	1	0
g10789.t1	5	-1	0
g1119.t1	5	1	-1
g4146.t1	5	0	-1
g9183.t1	5	1	1
g8466.t1	5	-1	-1
g6671.t1	2	0	0
g421.t1	4	0	0
g5235.t1	5	1	1
g6414.t2	4	-1	0
g9250.t1	5	-1	-1
g317.t3	5	0	0
g14607.t1	3	-1	0
g13218.t1	3	-1	-1
g4889.t3	5	1	1
g14276.t1	3	0	0
g14330.t1	3	-1	-1
g2202.t1	4	1	-1
g8098.t1	5	1	1
g983.t1	4	-1	0
g6927.t1	5	-1	0
g13720.t1	5	1	1
g917.t1	5	1	0
g10461.t1	5	0	0
g8268.t1	3	1	0
g10779.t1	2	0	0
g5879.t1	4	-1	0
g9072.t1	5	1	1
g2669.t2	4	1	0
g13508.t1	4	-1	-1
g13327.t1	5	1	-1
g7662.t1	5	1	0
g6758.t1	5	1	1
g12621.t1	4	1	1
g9947.t1	3	-1	-1
g3832.t1	5	1	0
g12081.t1	5	1	0
g11348.t1	5	0	0
g13176.t1	5	1	0
g9901.t1	3	1	1
g2704.t1	5	-1	-1
g6704.t1	5	-1	0
g5746.t1	5	1	0
g4522.t1	5	1	-1
g7904.t1	3	-1	0
g10605.t1	5	1	0
g3244.t1	4	-1	-1
g10833.t1	4	1	0
g7953.t1	5	-1	0
g4469.t1	5	-1	-1
g13910.t1	4	0	0
g850.t2	5	-1	-1
g195.t1	3	0	-1
g2137.t1	2	-1	0
g530.t1	5	0	0
g5157.t1	5	-1	-1
g1855.t1	5	-1	0
g5528.t1	3	-1	0
g6993.t1	4	0	1
g782.t2	4	-1	0
g2762.t1	2	0	0
g6203.t1	5	1	1
g115.t1	5	-1	-1
g14472.t1	5	0	0
g7978.t1	5	-1	-1
g13286.t1	5	1	1
g12677.t1	3	-1	-1
g8881.t1	5	-1	0
g13456.t1	5	1	0
g6081.t1	4	1	0
g10758.t1	5	0	0
g3604.t2	5	1	1
g13548.t2	5	1	0
g13749.t1	5	-1	-1
g12164.t1	5	1	0
g10846.t1	5	1	0
g12650.t1	5	0	0
g12391.t1	5	1	0
g12438.t1	5	1	0
g3651.t1	5	-1	-1
g11623.t1	5	1	0
g9748.t2	4	0	0
g4572.t1	5	-1	-1
g8079.t1	4	1	0
g7121.t1	5	-1	0
g14000.t1	4	0	0
g941.t1	5	-1	0
g11051.t1	5	0	0
g8030.t1	5	0	0
g4697.t1	4	-1	0
g13944.t1	5	1	1
g6918.t1	5	0	0
g3367.t1	5	0	1
g8554.t1	4	-1	0
g1087.t1	5	-1	0
g6801.t1	5	-1	-1
g5522.t1	4	-1	0
g3499.t3	5	-1	-1
g4401.t1	5	0	-1
g125.t1	5	1	0
g6971.t1	5	-1	-1
g82.t1	5	0	0
g9599.t1	5	-1	-1
g11306.t1	3	-1	-1
g13709.t1	5	0	0
g5005.t1	5	-1	-1
g13046.t1	5	1	0
g3973.t2	5	0	0
g8876.t1	5	1	0
g13089.t1	4	0	0
g13475.t1	5	0	0
g11946.t1	4	-1	-1
g8928.t1	4	0	0
g3693.t1	5	1	1
g10374.t1	2	-1	0
g11798.t1	5	0	0
g3626.t1	5	1	0
g7888.t3	5	1	1
g5930.t2	5	-1	-1
g13454.t1	4	0	0
g2629.t1	2	0	0
g2337.t1	5	1	0
g13962.t1	5	1	0
g756.t1	3	-1	0
g13784.t1	5	-1	0
g7102.t1	5	1	0
g666.t1	5	1	0
g8049.t1	5	-1	-1
g8256.t2	5	0	0
g10772.t1	4	-1	-1
g2169.t1	4	0	0
g476.t1	5	1	1
g12535.t1	3	1	1
g4413.t1	3	0	0
g10522.t1	5	-1	-1
g14052.t1	5	1	-1
g4821.t1	5	1	1
g11435.t1	4	1	1
g10512.t4	4	1	0
g65.t2	5	1	0
g4647.t1	5	-1	0
g3742.t1	5	0	0
g9873.t2	5	-1	0
g9064.t1	5	0	-1
g13759.t2	5	-1	-1
g11861.t1	5	1	0
g5915.t1	5	-1	-1
g5654.t1	5	1	0
g10564.t1	5	0	-1
g7705.t1	3	-1	0
g8988.t2	3	-1	-1
g10191.t1	4	-1	0
g5783.t1	5	0	-1
g11576.t3	5	0	0
g2680.t1	4	-1	-1
g13336.t2	5	1	-1
g4985.t1	4	0	0
g8963.t1	4	0	0
g2087.t1	5	1	1
g1152.t1	5	-1	-1
g248.t3	4	1	1
g5125.t1	3	1	1
g799.t1	4	1	1
g14646.t1	3	0	0
g6785.t1	4	1	0
g11411.t1	5	-1	-1
g362.t1	5	-1	-1
g3362.t2	5	1	1
g7925.t1	5	0	-1
g461.t6	5	1	-1
g10438.t1	4	0	0
g7840.t1	2	-1	-1
g5699.t1	5	0	0
g11454.t1	3	-1	0
g1008.t1	5	1	0
g2311.t1	4	1	-1
g9228.t1	5	1	1
g1224.t1	4	0	0
g10596.t1	5	1	0
g2397.t1	5	1	0
g1053.t1	5	1	0
g4620.t1	5	1	0
g9107.t1	5	1	0
g10235.t1	5	0	-1
g6205.t1	5	1	0
g8795.t1	5	0	0
g1786.t1	3	0	0
g1857.t1	4	0	0
g7215.t1	3	1	0
g4334.t1	5	-1	-1
g6375.t1	5	1	-1
g6273.t1	4	0	0
g11255.t1	3	0	-1
g12993.t1	4	1	0
g5998.t1	3	-1	-1
g12901.t1	3	-1	-1
g10302.t1	5	1	1
g13284.t1	4	1	1
g11063.t1	3	1	0
g6056.t1	4	-1	-1
g7727.t1	5	1	1
g10140.t2	5	1	0
g4907.t1	5	1	1
g6892.t1	3	0	0
g11554.t1	5	0	0
g13573.t1	5	1	0
g3393.t1	5	-1	-1
g9439.t1	5	0	0
g8383.t1	5	1	0
g14683.t1	5	0	0
g6291.t1	4	1	-1
g11223.t1	5	1	0
g9631.t1	4	0	0
g7321.t1	4	1	0
g9161.t1	5	1	0
g14516.t1	5	1	-1
g646.t2	5	-1	-1
g13806.t1	5	-1	0
g1367.t1	5	1	-1
g6446.t1	4	-1	-1
g14111.t1	5	-1	1
g4045.t1	4	0	0
g8126.t1	5	0	0
g9235.t1	5	1	1
g10678.t1	5	0	0
g14835.t1	5	-1	-1
g6608.t1	3	-1	0
g8400.t1	5	-1	0
g4798.t2	5	1	0
g3789.t2	2	-1	0
g13239.t1	4	-1	-1
g7680.t1	4	1	1
g12624.t2	5	1	1
g10132.t2	5	-1	0
g11732.t1	3	-1	0
g13354.t1	5	1	1
g4616.t1	5	-1	0
g10006.t1	5	-1	1
g12839.t1	5	-1	-1
g7830.t2	4	0	-1
g5833.t1	2	-1	-1
g2705.t1	5	-1	0
g13204.t1	5	1	0
g2118.t1	5	1	1
g734.t1	4	0	0
g233.t1	5	0	-1
g7756.t1	4	-1	-1
g6121.t1	5	1	1
g869.t2	4	-1	0
g2050.t1	5	1	0
g278.t2	5	1	1
g12303.t1	5	-1	-1
g4455.t1	4	-1	-1
g10451.t1	5	-1	0
g1385.t2	5	1	0
g7114.t2	5	-1	-1
g986.t1	5	0	-1
g8099.t1	5	0	0
g4864.t1	3	1	0
g11417.t1	3	-1	-1
g10699.t1	4	-1	-1
g13532.t1	5	1	0
g2670.t3	5	1	0
g12184.t1	5	-1	-1
g9729.t1	5	1	1
g9021.t1	5	1	0
g11820.t2	3	-1	-1
g5884.t1	5	0	-1
g8968.t1	4	1	1
g9861.t1	5	1	0
g11155.t1	4	-1	0
g5801.t1	5	-1	-1
g11595.t1	5	1	0
g13433.t1	5	1	0
g12653.t1	5	1	1
g12165.t1	4	1	1
g3607.t1	4	-1	-1
g6901.t1	3	-1	-1
g8026.t1	5	-1	0
g622.t1	5	-1	-1
g9660.t1	5	1	1
g13997.t1	5	1	0
g7395.t1	3	0	0
g965.t3	5	0	0
g7981.t2	5	1	-1
g117.t1	5	-1	0
g6656.t1	5	-1	-1
g764.t1	5	0	0
g6834.t1	2	-1	-1
g8516.t1	3	-1	0
g5552.t1	5	1	-1
g7489.t1	2	-1	0
g1832.t2	5	1	0
g12572.t1	4	0	0
g8610.t1	4	-1	0
g6945.t1	3	-1	-1
