g6.t1_1	g532.t1_1
g12281.t3_1	g7519.t1_1
g12282.t1_1	g4343.t1_1
g12283.t2_1	g4344.t1_1
g12284.t1_1	g4402.t1_1
g12285.t1_1	g3746.t1_1
g12290.t1_1	g4090.t1_1
g12291.t1_1	g5181.t1_1
g12292.t1_1	g5691.t1_1
g12293.t1_1	g5694.t1_1
g12294.t1_1	g5693.t1_1
g12296.t2_1	g5338.t2_1
g12297.t2_1	g5339.t1_1
g12298.t1_1	g5905.t1_1
g12299.t1_1	g5267.t1_1
g12300.t1_1	g12266.t1_1
g12301.t1_1	g5557.t1_1
g12302.t1_1	g12750.t1_1
g12303.t1_1	g4974.t1_1
g12304.t1_1	g4612.t1_1
g12309.t1_1	g8590.t1_1
g12310.t1_1	g14061.t1_1
g12312.t1_1	g6533.t1_1
g12315.t1_1	g1405.t1_1
g12317.t1_1	g1406.t1_1
g12318.t1_1	g1407.t1_1
g12321.t1_1	g16626.t1_1
g12322.t1_1	g16621.t1_1
g12323.t1_1	g16628.t1_1
g12324.t2_1	g16633.t1_1
g12325.t1_1	g16635.t1_1
g12326.t1_1	g16638.t1_1
g12327.t1_1	g16639.t1_1
g12328.t1_1	g16640.t1_1
g12331.t1_1	g16642.t1_1
g12332.t1_1	g16892.t1_1
g12333.t1_1	g16890.t1_1
g12334.t1_1	g16888.t1_1
g12335.t1_1	g12811.t1_1
g12336.t1_1	g13268.t1_1
g12337.t1_1	g10575.t1_1
g12338.t1_1	g10573.t1_1
g12339.t1_1	g826.t1_1
g12340.t1_1	g16437.t1_1
g12342.t1_1	g644.t1_1
g12345.t2_1	g6426.t1_1
g12348.t1_1	g643.t1_1
g12349.t1_1	g16329.t1_1
g12350.t1_1	g1429.t1_1
g12351.t1_1	g1430.t1_1
g12353.t1_1	g839.t1_1
g12354.t1_1	g16396.t1_1
g12355.t1_1	g16500.t1_1
g12356.t1_1	g7812.t1_1
g12357.t1_1	g16129.t1_1
g12358.t1_1	g836.t1_1
g12359.t1_1	g1845.t1_1
g12360.t1_1	g4206.t1_1
g12361.t2_1	g1427.t1_1
g12362.t1_1	g5032.t1_1
g12363.t1_1	g1958.t1_1
g12364.t1_1	g7529.t1_1
g12365.t1_1	g6381.t1_1
g12369.t1_1	g7734.t1_1
g12370.t1_1	g7740.t1_1
g12371.t1_1	g14332.t1_1
g12372.t1_1	g7745.t2_1
g12373.t1_1	g8148.t1_1
g12374.t1_1	g8147.t2_1
g12377.t1_1	g8142.t1_1
g12380.t1_1	g8139.t1_1
g12382.t1_1	g8138.t1_1
g12383.t1_1	g8136.t1_1
g12384.t1_1	g7455.t1_1
g12385.t1_1	g7457.t1_1
g12387.t1_1	g7445.t1_1
g12388.t1_1	g6919.t1_1
g12389.t1_1	g6769.t1_1
g12390.t2_1	g683.t1_1
g12391.t1_1	g682.t1_1
g12392.t1_1	g684.t1_1
g12393.t1_1	g16813.t1_1
g12394.t1_1	g15850.t1_1
g12395.t1_1	g15849.t1_1
g12592.t1_1	g3947.t1_1
g12593.t1_1	g8315.t1_1
g12598.t1_1	g17438.t1_1
g12608.t1_1	g6895.t1_1
g12610.t1_1	g12208.t1_1
g12611.t1_1	g5542.t1_1
g12612.t1_1	g17064.t1_1
g12613.t1_1	g5968.t1_1
g12614.t1_1	g5541.t1_1
g12616.t1_1	g5866.t1_1
g12617.t1_1	g5867.t1_1
g12618.t1_1	g5481.t1_1
g12619.t3_1	g8294.t1_1
g12620.t1_1	g8293.t1_1
g12621.t1_1	g4723.t1_1
g12622.t1_1	g5439.t1_1
g12623.t1_1	g8281.t1_1
g12624.t2_1	g16803.t2_1
g12625.t1_1	g16784.t1_1
g12626.t1_1	g10321.t1_1
g12627.t1_1	g10096.t1_1
g12628.t2_1	g11572.t2_1
g12630.t1_1	g10311.t1_1
g12631.t1_1	g822.t1_1
g12632.t1_1	g1214.t1_1
g12633.t1_1	g1064.t1_1
g12634.t1_1	g865.t1_1
g12635.t1_1	g4914.t1_1
g12636.t1_1	g13722.t1_1
g12637.t1_1	g13723.t1_1
g12638.t2_1	g3837.t1_1
g12639.t1_1	g9920.t1_1
g12640.t2_1	g5178.t1_1
g12641.t1_1	g5177.t1_1
g12642.t1_1	g5779.t1_1
g12643.t1_1	g4806.t1_1
g12644.t1_1	g11251.t1_1
g12645.t1_1	g11049.t1_1
g12646.t1_1	g11273.t1_1
g12647.t1_1	g4478.t1_1
g12648.t1_1	g4479.t1_1
g12649.t1_1	g1700.t1_1
g12650.t1_1	g6358.t1_1
g12651.t2_1	g6354.t1_1
g12652.t1_1	g6359.t1_1
g12653.t1_1	g1232.t1_1
g12654.t1_1	g2340.t1_1
g12655.t1_1	g6233.t1_1
g12656.t1_1	g4452.t1_1
g12657.t1_1	g17169.t1_1
g12658.t1_1	g5658.t1_1
g12659.t1_1	g5761.t1_1
g12661.t1_1	g4873.t1_1
g12664.t1_1	g11657.t1_1
g12665.t1_1	g10940.t1_1
g12666.t1_1	g10663.t1_1
g12667.t1_1	g10538.t1_1
g12670.t1_1	g15861.t1_1
g12673.t1_1	g6814.t1_1
g12674.t1_1	g6812.t1_1
g12676.t1_1	g7395.t1_1
g12678.t1_1	g7396.t1_1
g12679.t1_1	g7397.t1_1
g12680.t1_1	g7398.t1_1
g12681.t1_1	g7102.t1_1
g12682.t2_1	g7290.t1_1
g12683.t1_1	g7291.t1_1
g12685.t1_1	g7110.t1_1
g12686.t1_1	g7109.t1_1
g12687.t1_1	g7108.t1_1
g12688.t1_1	g5702.t1_1
g12689.t1_1	g6806.t1_1
g12690.t2_1	g6808.t1_1
g12691.t1_1	g5544.t3_1
g12692.t1_1	g7282.t1_1
g12693.t1_1	g7281.t1_1
g12694.t1_1	g7283.t1_1
g12695.t1_1	g3471.t1_1
g12698.t1_1	g6803.t1_1
g12699.t1_1	g6805.t1_1
g12700.t2_1	g4926.t1_1
g12701.t1_1	g7314.t1_1
g12702.t2_1	g1706.t1_1
g12703.t1_1	g1691.t1_1
g12705.t2_1	g752.t1_1
g12706.t1_1	g753.t1_1
g12708.t1_1	g1707.t2_1
g12709.t1_1	g10504.t1_1
g12718.t1_1	g10516.t1_1
g12719.t2_1	g10517.t1_1
g12721.t1_1	g10520.t1_1
g12724.t1_1	g8456.t1_1
g12725.t1_1	g2533.t1_1
g12726.t2_1	g10529.t1_1
g12730.t1_1	g7899.t1_1
g12731.t1_1	g7900.t1_1
g12733.t1_1	g9667.t1_1
g12734.t2_1	g6058.t1_1
g12735.t1_1	g6059.t1_1
g12736.t1_1	g4598.t2_1
g12737.t3_1	g5763.t1_1
g12738.t1_1	g11584.t1_1
g12739.t2_1	g11581.t1_1
g12740.t1_1	g11582.t1_1
g12741.t1_1	g11580.t1_1
g12744.t1_1	g8310.t1_1
g12745.t1_1	g12435.t1_1
g12746.t1_1	g7668.t1_1
g12747.t1_1	g7478.t1_1
g12748.t1_1	g3541.t1_1
g12749.t1_1	g4863.t1_1
g12750.t1_1	g5762.t1_1
g12751.t1_1	g4732.t1_1
g12752.t1_1	g4875.t2_1
g12753.t1_1	g6489.t1_1
g12755.t1_1	g6487.t1_1
g12756.t1_1	g6727.t1_1
g12759.t1_1	g6706.t1_1
g12760.t1_1	g4828.t4_1
g12761.t1_1	g4827.t1_1
g12762.t1_1	g4826.t1_1
g12764.t1_1	g2944.t1_1
g12765.t1_1	g5618.t1_1
g12766.t1_1	g7485.t1_1
g12767.t1_1	g7632.t1_1
g12768.t1_1	g7631.t1_1
g12769.t1_1	g1049.t1_1
g12770.t1_1	g9529.t1_1
g12771.t1_1	g4880.t1_1
g12772.t1_1	g4451.t1_1
g12773.t1_1	g4450.t1_1
g12774.t2_1	g5764.t3_1
g12775.t2_1	g5268.t1_1
g12778.t2_1	g5086.t2_1
g12779.t1_1	g4771.t1_1
g12780.t1_1	g4772.t1_1
g12787.t2_1	g4790.t1_1
g12799.t2_1	g5828.t1_1
g12800.t1_1	g6199.t1_1
g12805.t2_1	g6198.t1_1
g12808.t1_1	g6195.t1_1
g12809.t1_1	g6194.t1_1
g12811.t2_1	g4860.t1_1
g12812.t1_1	g7278.t1_1
g12814.t1_1	g3058.t1_1
g12815.t2_1	g12045.t1_1
g12816.t2_1	g11126.t1_1
g12817.t1_1	g11120.t1_1
g12818.t1_1	g11658.t1_1
g12819.t1_1	g11119.t1_1
g12821.t1_1	g11123.t1_1
g12822.t1_1	g11121.t1_1
g12823.t1_1	g7790.t1_1
g12825.t2_1	g6450.t1_1
g12828.t1_1	g6253.t2_1
g12829.t1_1	g6252.t1_1
g12830.t1_1	g5179.t1_1
g12831.t1_1	g12010.t1_1
g12832.t1_1	g11996.t1_1
g12836.t1_1	g1524.t1_1
g12837.t1_1	g11883.t1_1
g12838.t1_1	g7902.t1_1
g12839.t1_1	g8033.t1_1
g12840.t1_1	g7311.t1_1
g12841.t1_1	g7312.t1_1
g12843.t2_1	g6204.t1_1
g12844.t1_1	g6203.t1_1
g12845.t2_1	g6202.t1_1
g12846.t1_1	g4727.t1_1
g12847.t1_1	g4728.t1_1
g12848.t1_1	g5082.t1_1
g12850.t1_1	g5081.t1_1
g12852.t1_1	g5780.t1_1
g12855.t1_1	g5159.t1_1
g12856.t1_1	g5158.t1_1
g12857.t1_1	g13348.t1_1
g12859.t1_1	g4869.t1_1
g12860.t1_1	g5063.t1_1
g12861.t1_1	g5059.t1_1
g12862.t1_1	g12901.t2_1
g12863.t1_1	g4600.t1_1
g12864.t1_1	g7677.t1_1
g12865.t1_1	g7679.t1_1
g12866.t2_1	g4748.t1_1
g12868.t1_1	g5468.t1_1
g12870.t1_1	g5517.t1_1
g12871.t2_1	g5518.t1_1
g12872.t1_1	g2300.t1_1
g12873.t1_1	g5971.t1_1
g12875.t1_1	g11947.t1_1
g12876.t1_1	g9825.t1_1
g12877.t1_1	g9826.t1_1
g12878.t2_1	g9836.t2_1
g12879.t1_1	g1071.t1_1
g12882.t1_1	g11286.t1_1
g12884.t1_1	g8040.t1_1
g12885.t1_1	g8041.t1_1
g12886.t1_1	g10537.t1_1
g12888.t1_1	g12735.t1_1
g12889.t1_1	g13537.t1_1
g12890.t1_1	g10257.t1_1
g12891.t1_1	g10259.t1_1
g12895.t1_1	g871.t1_1
g12897.t1_1	g10265.t2_1
g12900.t1_1	g10269.t1_1
g12902.t2_1	g11452.t1_1
g12904.t1_1	g11454.t1_1
g12906.t1_1	g10106.t1_1
g12908.t1_1	g10107.t1_1
g12910.t1_1	g7489.t1_1
g12911.t1_1	g7488.t1_1
g12912.t1_1	g9824.t1_1
g12913.t1_1	g9837.t1_1
g12917.t1_1	g13149.t1_1
g12919.t2_1	g8116.t1_1
g12920.t1_1	g11574.t1_1
g12922.t1_1	g2634.t1_1
g12924.t1_1	g8115.t1_1
g12925.t1_1	g9669.t1_1
g12926.t1_1	g9666.t1_1
g12927.t1_1	g9670.t1_1
g12930.t1_1	g9665.t1_1
g12934.t1_1	g9664.t1_1
g12939.t1_1	g9663.t1_1
g12956.t1_1	g1895.t1_1
g12962.t1_1	g1891.t1_1
g12963.t1_1	g1889.t1_1
g12981.t1_1	g9943.t1_1
g12982.t1_1	g1981.t1_1
g12984.t2_1	g1894.t1_1
g12985.t1_1	g1897.t1_1
g12986.t1_1	g1892.t1_1
g12987.t1_1	g1890.t1_1
g12990.t1_1	g9217.t1_1
g12992.t1_1	g1888.t1_1
g12993.t1_1	g1887.t1_1
g12994.t1_1	g1908.t1_1
g12995.t1_1	g1909.t1_1
g12996.t1_1	g1910.t1_1
g12997.t1_1	g1886.t1_1
g12998.t1_1	g2282.t1_1
g13001.t1_1	g4342.t1_1
g13003.t1_1	g3962.t1_1
g13005.t2_1	g3967.t1_1
g13006.t1_1	g3965.t1_1
g13007.t1_1	g3968.t1_1
g13009.t1_1	g3970.t1_1
g13010.t2_1	g3971.t1_1
g13011.t2_1	g3973.t1_1
g13012.t1_1	g2186.t1_1
g13013.t1_1	g2183.t1_1
g13014.t1_1	g2010.t1_1
g13016.t1_1	g2009.t2_1
g13017.t3_1	g2007.t2_1
g13018.t2_1	g2175.t1_1
g13019.t2_1	g3760.t1_1
g13020.t1_1	g2176.t1_1
g13022.t1_1	g2182.t1_1
g13024.t1_1	g2181.t1_1
g13025.t2_1	g2180.t1_1
g13026.t1_1	g2178.t1_1
g13029.t1_1	g3908.t1_1
g13030.t1_1	g9496.t1_1
g13031.t1_1	g9495.t1_1
g13032.t3_1	g3871.t1_1
g13033.t1_1	g12864.t1_1
g13034.t1_1	g9289.t1_1
g13035.t1_1	g6086.t1_1
g13036.t1_1	g3899.t1_1
g13037.t1_1	g9458.t1_1
g13039.t1_1	g9460.t1_1
g13040.t1_1	g9464.t1_1
g13041.t1_1	g9465.t1_1
g13042.t1_1	g9457.t1_1
g13043.t1_1	g9456.t1_1
g13044.t1_1	g9251.t1_1
g13046.t1_1	g3879.t1_1
g13047.t1_1	g3878.t1_1
g13048.t1_1	g3934.t1_1
g13049.t2_1	g3935.t1_1
g13050.t1_1	g5367.t1_1
g13051.t1_1	g5366.t1_1
g13052.t2_1	g14854.t1_1
g13053.t2_1	g2903.t1_1
g13054.t1_1	g1964.t1_1
g13055.t1_1	g2979.t1_1
g13057.t1_1	g1953.t1_1
g13058.t1_1	g1952.t1_1
g13059.t1_1	g1950.t1_1
g13062.t1_1	g540.t1_1
g13063.t3_1	g977.t5_1
g13065.t1_1	g979.t1_1
g13066.t1_1	g1604.t1_1
g13067.t1_1	g1051.t1_1
g13068.t1_1	g12377.t1_1
g13069.t1_1	g12376.t1_1
g13070.t3_1	g911.t2_1
g13071.t1_1	g909.t1_1
g13072.t4_1	g1469.t3_1
g13073.t1_1	g9197.t1_1
g13074.t4_1	g499.t1_1
g13078.t1_1	g7518.t1_1
g13085.t2_1	g2189.t1_1
g13086.t1_1	g3514.t1_1
g13089.t1_1	g8330.t1_1
g13097.t1_1	g1985.t1_1
g13106.t1_1	g3196.t1_1
g13110.t1_1	g7543.t1_1
g13111.t1_1	g13815.t1_1
g13117.t1_1	g1997.t1_1
g13119.t1_1	g533.t1_1
g13121.t1_1	g2005.t1_1
g13122.t1_1	g17126.t1_1
g13123.t1_1	g9533.t1_1
g13124.t1_1	g9314.t2_1
g13127.t1_1	g1217.t1_1
g13128.t1_1	g8686.t1_1
g13129.t1_1	g8450.t1_1
g13130.t1_1	g9143.t1_1
g13133.t1_1	g11464.t1_1
g13135.t1_1	g9327.t1_1
g13136.t1_1	g9328.t1_1
g13137.t1_1	g8423.t1_1
g13138.t1_1	g9849.t1_1
g13139.t4_1	g8865.t2_1
g13144.t1_1	g9278.t1_1
g13145.t1_1	g8794.t1_1
g13146.t1_1	g8526.t1_1
g13147.t1_1	g8756.t1_1
g13148.t1_1	g8754.t1_1
g13149.t1_1	g8753.t1_1
g13150.t2_1	g8757.t1_1
g13152.t1_1	g10450.t1_1
g13153.t1_1	g10451.t1_1
g13155.t2_1	g8695.t1_1
g13158.t1_1	g9166.t1_1
g13159.t2_1	g9171.t1_1
g13160.t1_1	g16652.t1_1
g13161.t1_1	g9178.t1_1
g13162.t1_1	g8740.t1_1
g13163.t2_1	g11269.t1_1
g13164.t1_1	g10055.t1_1
g13165.t1_1	g9085.t1_1
g13166.t1_1	g9245.t1_1
g13167.t1_1	g8970.t1_1
g13168.t1_1	g8965.t1_1
g13170.t1_1	g203.t1_1
g13171.t2_1	g740.t1_1
g13173.t1_1	g8964.t1_1
g13174.t1_1	g9155.t1_1
g13176.t1_1	g8532.t1_1
g13177.t1_1	g11408.t1_1
g13179.t1_1	g10122.t1_1
g13181.t1_1	g943.t1_1
g13184.t1_1	g2759.t1_1
g13185.t1_1	g6071.t1_1
g13186.t1_1	g6785.t1_1
g13187.t1_1	g6783.t1_1
g13189.t1_1	g11542.t1_1
g13191.t1_1	g9077.t1_1
g13193.t1_1	g9565.t1_1
g13194.t1_1	g9046.t1_1
g13197.t1_1	g9044.t1_1
g13198.t1_1	g9049.t1_1
g13199.t1_1	g9298.t1_1
g13200.t1_1	g11450.t1_1
g13201.t1_1	g11449.t1_1
g13202.t1_1	g9508.t1_1
g13203.t1_1	g9504.t1_1
g13204.t1_1	g13307.t1_1
g13205.t1_1	g17256.t1_1
g13206.t1_1	g13216.t1_1
g13207.t1_1	g12065.t1_1
g13211.t1_1	g7590.t1_1
g13212.t1_1	g10320.t1_1
g13213.t1_1	g11602.t1_1
g13219.t1_1	g11599.t1_1
g13221.t1_1	g4951.t1_1
g13222.t1_1	g11597.t1_1
g13223.t1_1	g11598.t1_1
g13224.t1_1	g9876.t1_1
g13226.t1_1	g11661.t1_1
g13227.t1_1	g4629.t1_1
g13228.t1_1	g5700.t1_1
g13229.t1_1	g9612.t1_1
g13230.t1_1	g1596.t1_1
g13231.t1_1	g1001.t1_1
g13232.t1_1	g9868.t1_1
g13235.t2_1	g5319.t1_1
g13236.t1_1	g4541.t1_1
g13237.t1_1	g4542.t1_1
g13239.t1_1	g9861.t1_1
g13245.t1_1	g9851.t1_1
g13246.t1_1	g11183.t1_1
g13248.t1_1	g7432.t1_1
g13249.t2_1	g1009.t1_1
g13250.t1_1	g16066.t1_1
g13253.t1_1	g158.t1_1
g13256.t2_1	g1073.t1_1
g13257.t1_1	g9660.t1_1
g13258.t1_1	g212.t1_1
g13259.t2_1	g1072.t1_1
g13260.t2_1	g716.t1_1
g13261.t1_1	g155.t1_1
g13262.t1_1	g15985.t1_1
g13263.t1_1	g16395.t1_1
g13265.t2_1	g7800.t1_1
g13270.t2_1	g732.t1_1
g13271.t1_1	g737.t1_1
g13272.t1_1	g16900.t1_1
g13273.t1_1	g741.t1_1
g13282.t1_1	g742.t1_1
g13284.t1_1	g8286.t1_1
g13285.t1_1	g8287.t1_1
g13286.t1_1	g8288.t1_1
g13289.t1_1	g8290.t1_1
g13290.t1_1	g7316.t1_1
g13291.t1_1	g7315.t1_1
g13292.t1_1	g8292.t1_1
g13293.t1_1	g8291.t1_1
g13294.t1_1	g7318.t1_1
g13295.t1_1	g7317.t1_1
g13296.t1_1	g6714.t1_1
g13298.t1_1	g13108.t1_1
g13300.t1_1	g1947.t1_1
g13301.t1_1	g1945.t1_1
g13302.t1_1	g1946.t1_1
g13303.t1_1	g2015.t1_1
g13304.t1_1	g2014.t1_1
g13305.t1_1	g1971.t1_1
g13308.t1_1	g1944.t1_1
g13311.t1_1	g8135.t1_1
g13313.t2_1	g12192.t1_1
g13314.t1_1	g12194.t1_1
g13315.t1_1	g12130.t1_1
g13318.t1_1	g12197.t1_1
g13320.t1_1	g17244.t1_1
g13321.t1_1	g7043.t1_1
g13322.t1_1	g15071.t1_1
g13323.t2_1	g7976.t1_1
g13325.t1_1	g6781.t1_1
g13326.t1_1	g6752.t1_1
g13327.t1_1	g7931.t1_1
g13328.t1_1	g7928.t1_1
g13329.t1_1	g7310.t1_1
g13330.t1_1	g16245.t1_1
g13331.t1_1	g13290.t1_1
g13332.t1_1	g13289.t1_1
g13334.t1_1	g13287.t1_1
g13336.t2_1	g13286.t1_1
g13337.t1_1	g13315.t1_1
g13338.t1_1	g13506.t1_1
g13339.t1_1	g13284.t1_1
g13341.t1_1	g13505.t1_1
g13342.t1_1	g12620.t1_1
g13343.t1_1	g12621.t1_1
g13344.t1_1	g13060.t1_1
g13345.t1_1	g4405.t1_1
g13347.t1_1	g7422.t1_1
g13349.t2_1	g7530.t1_1
g13352.t1_1	g7417.t1_1
g13353.t1_1	g7927.t1_1
g13354.t1_1	g6760.t1_1
g13358.t1_1	g6448.t1_1
g13360.t1_1	g8270.t1_1
g13361.t1_1	g8267.t1_1
g13362.t1_1	g8266.t1_1
g13363.t1_1	g11553.t2_1
g13364.t1_1	g10706.t1_1
g13365.t1_1	g12181.t1_1
g13366.t2_1	g12180.t1_1
g13367.t1_1	g8575.t1_1
g13369.t1_1	g12179.t1_1
g13371.t1_1	g1062.t1_1
g13376.t1_1	g12671.t1_1
g13378.t1_1	g12673.t1_1
g13379.t1_1	g12674.t1_1
g13380.t1_1	g12677.t1_1
g13381.t1_1	g12630.t1_1
g13382.t1_1	g13384.t1_1
g13384.t1_1	g13385.t1_1
g13386.t1_1	g13383.t1_1
g13387.t2_1	g12150.t1_1
g13388.t2_1	g12152.t1_1
g13390.t1_1	g13217.t1_1
g13391.t1_1	g12064.t1_1
g13392.t1_1	g13141.t1_1
g13395.t1_1	g12247.t1_1
g13396.t1_1	g17925.t1_1
g13397.t1_1	g12819.t1_1
g13399.t1_1	g12837.t1_1
g13400.t1_1	g12947.t1_1
g13402.t1_1	g12839.t1_1
g13403.t1_1	g12838.t1_1
g13404.t1_1	g12946.t1_1
g13405.t1_1	g12945.t1_1
g13406.t3_1	g12940.t1_1
g13407.t1_1	g12939.t1_1
g13408.t1_1	g12950.t1_1
g13409.t1_1	g13111.t1_1
g13410.t2_1	g13112.t1_1
g13411.t2_1	g13113.t1_1
g13412.t1_1	g2720.t1_1
g13413.t2_1	g13114.t1_1
g13414.t1_1	g13115.t1_1
g13415.t1_1	g13110.t1_1
g13417.t1_1	g9136.t1_1
g13418.t2_1	g7624.t1_1
g13421.t1_1	g8356.t1_1
g13422.t2_1	g8703.t1_1
g13423.t1_1	g7402.t1_1
g13424.t1_1	g14263.t1_1
g13425.t1_1	g7498.t1_1
g13426.t1_1	g7499.t1_1
g13427.t1_1	g7501.t1_1
g13428.t2_1	g7502.t1_1
g13429.t1_1	g12594.t1_1
g13430.t2_1	g12585.t1_1
g13431.t1_1	g12586.t1_1
g13432.t1_1	g12587.t1_1
g13433.t1_1	g16043.t1_1
g13434.t1_1	g16042.t1_1
g13435.t1_1	g16039.t1_1
g13436.t1_1	g13370.t2_1
g13437.t1_1	g13024.t1_1
g13438.t1_1	g13025.t1_1
g13439.t1_1	g13026.t1_1
g13440.t5_1	g13027.t1_1
g13441.t3_1	g13029.t1_1
g13442.t1_1	g13374.t1_1
g13443.t1_1	g13372.t1_1
g13444.t2_1	g12262.t1_1
g13445.t1_1	g12514.t1_1
g13446.t1_1	g2041.t1_1
g13447.t1_1	g2043.t1_1
g13448.t4_1	g1957.t1_1
g13449.t2_1	g16262.t1_1
g13450.t1_1	g8852.t1_1
g13451.t1_1	g5567.t1_1
g13452.t1_1	g11665.t1_1
g13453.t1_1	g9583.t1_1
g13454.t1_1	g11351.t1_1
g13455.t1_1	g9347.t1_1
g13456.t1_1	g975.t1_1
g13457.t1_1	g4818.t1_1
g13458.t1_1	g10735.t1_1
g13459.t1_1	g12343.t1_1
g13460.t1_1	g10822.t1_1
g13461.t1_1	g10821.t1_1
g13462.t1_1	g3872.t1_1
g13463.t1_1	g3873.t1_1
g13464.t1_1	g4046.t1_1
g13465.t1_1	g3900.t1_1
g13466.t2_1	g3902.t1_1
g13467.t2_1	g3901.t1_1
g13468.t1_1	g3379.t1_1
g13469.t1_1	g3134.t2_1
g13470.t1_1	g11561.t1_1
g13471.t1_1	g11567.t2_1
g13472.t1_1	g10848.t1_1
g13473.t1_1	g10850.t1_1
g13475.t1_1	g10102.t1_1
g13476.t1_1	g9958.t1_1
g13477.t1_1	g9959.t1_1
g13478.t1_1	g9960.t1_1
g13479.t1_1	g10486.t1_1
g13480.t2_1	g9701.t1_1
g13481.t1_1	g9702.t1_1
g13482.t1_1	g9974.t1_1
g13484.t1_1	g11517.t1_1
g13485.t1_1	g11516.t1_1
g13486.t1_1	g9973.t1_1
g13487.t1_1	g9972.t1_1
g13488.t1_1	g1501.t1_1
g13489.t1_1	g1500.t1_1
g13490.t1_1	g1498.t1_1
g13491.t2_1	g1496.t2_1
g13492.t1_1	g1494.t1_1
g13493.t1_1	g7185.t1_1
g13494.t1_1	g16527.t1_1
g13495.t1_1	g6695.t1_1
g13498.t1_1	g972.t1_1
g13499.t1_1	g17661.t1_1
g13500.t1_1	g8298.t1_1
g13501.t1_1	g6416.t1_1
g13502.t1_1	g6417.t2_1
g13504.t1_1	g9528.t1_1
g13506.t1_1	g9452.t1_1
g13507.t1_1	g2586.t1_1
g13508.t1_1	g528.t1_1
g13509.t1_1	g8824.t1_1
g13512.t1_1	g8837.t1_1
g13513.t1_1	g8836.t1_1
g13514.t1_1	g2891.t1_1
g13515.t1_1	g2892.t1_1
g13516.t1_1	g2893.t1_1
g13517.t1_1	g12517.t1_1
g13518.t2_1	g2900.t1_1
g13520.t1_1	g2901.t2_1
g13521.t1_1	g2886.t1_1
g13522.t1_1	g2887.t1_1
g13523.t1_1	g2888.t1_1
g13524.t1_1	g2889.t1_1
g13526.t1_1	g3526.t1_1
g13529.t1_1	g3521.t1_1
g13530.t1_1	g3519.t1_1
g13532.t1_1	g14774.t1_1
g13533.t1_1	g2592.t1_1
g13534.t1_1	g1938.t1_1
g13535.t1_1	g1932.t1_1
g13538.t1_1	g2270.t1_1
g13539.t1_1	g2271.t1_1
g13540.t2_1	g4272.t1_1
g13541.t1_1	g3941.t1_1
g13543.t1_1	g3939.t2_1
g13544.t2_1	g3511.t1_1
g13545.t1_1	g8690.t1_1
g13548.t2_1	g8932.t1_1
g13549.t1_1	g8931.t1_1
g13550.t2_1	g9611.t1_1
g13551.t2_1	g9605.t1_1
g13552.t1_1	g9585.t1_1
g13553.t1_1	g2029.t1_1
g13554.t1_1	g2024.t1_1
g13556.t2_1	g2020.t1_1
g13557.t1_1	g2017.t1_1
g13559.t1_1	g9830.t1_1
g13560.t1_1	g9832.t1_1
g13562.t1_1	g8684.t1_1
g13563.t1_1	g8685.t1_1
g13564.t1_1	g9567.t1_1
g13565.t1_1	g9572.t1_1
g13566.t1_1	g9833.t1_1
g13567.t1_1	g9122.t1_1
g13568.t1_1	g9073.t1_1
g13571.t2_1	g8133.t1_1
g13573.t1_1	g8120.t1_1
g13574.t1_1	g6859.t1_1
g13577.t1_1	g12773.t1_1
g13578.t1_1	g14725.t1_1
g13579.t1_1	g9331.t1_1
g13582.t1_1	g6434.t1_1
g13583.t1_1	g16497.t1_1
g13584.t1_1	g12770.t2_1
g13585.t1_1	g12769.t1_1
g13587.t1_1	g17700.t1_1
g13591.t1_1	g12762.t1_1
g13595.t1_1	g12755.t1_1
g13597.t1_1	g12778.t1_1
g13598.t1_1	g9115.t1_1
g13599.t1_1	g9117.t1_1
g13604.t1_1	g5272.t1_1
g13605.t1_1	g5660.t1_1
g13606.t1_1	g10058.t1_1
g13610.t1_1	g3898.t1_1
g13611.t1_1	g1490.t1_1
g13806.t1_1	g6538.t1_1
g13808.t1_1	g4901.t1_1
g13809.t1_1	g5209.t1_1
g13815.t1_1	g7250.t1_1
g13816.t1_1	g4993.t1_1
g13822.t1_1	g5916.t1_1
g13834.t1_1	g5654.t1_1
g13835.t1_1	g5298.t1_1
g13836.t1_1	g5924.t1_1
g13840.t1_1	g5918.t1_1
g13842.t1_1	g5915.t1_1
g13847.t2_1	g7246.t1_1
g13850.t1_1	g8162.t1_1
g13851.t1_1	g10445.t1_1
g13854.t1_1	g6539.t1_1
g13855.t1_1	g13387.t1_1
g13870.t1_1	g5853.t1_1
g13872.t1_1	g5860.t1_1
g13873.t1_1	g15435.t1_1
g13874.t1_1	g15527.t1_1
g13875.t1_1	g11813.t1_1
g13876.t1_1	g11814.t1_1
g13879.t1_1	g1063.t1_1
g13880.t2_1	g17170.t1_1
g13882.t1_1	g1620.t1_1
g13885.t1_1	g1582.t1_1
g13886.t1_1	g323.t1_1
g13887.t1_1	g3298.t1_1
g13888.t1_1	g9067.t1_1
g13889.t1_1	g11423.t1_1
g13891.t2_1	g11059.t1_1
g13892.t1_1	g11058.t1_1
g13894.t1_1	g11421.t1_1
g13895.t1_1	g10072.t1_1
g13896.t1_1	g11420.t1_1
g13897.t1_1	g17908.t1_1
g13898.t2_1	g11413.t1_1
g13902.t1_1	g14006.t1_1
g13904.t1_1	g4514.t1_1
