g6.t1_1	g12309.t1_1
g12389.t1_1	g8849.t1_1
g12390.t2_1	g12404.t1_1
g12391.t1_1	g12403.t1_1
g12392.t1_1	g12402.t2_1
g12393.t1_1	g12146.t1_1
g12394.t1_1	g15118.t1_1
g12395.t1_1	g15185.t1_1
g12592.t1_1	g16803.t1_1
g12598.t1_1	g18975.t2_1
g12605.t2_1	g18139.t1_1
g12608.t1_1	g8353.t1_1
g12611.t1_1	g6465.t1_1
g12613.t1_1	g5422.t1_1
g12614.t1_1	g6466.t1_1
g12616.t1_1	g6677.t1_1
g12617.t1_1	g6678.t1_1
g12618.t1_1	g5937.t1_1
g12620.t1_1	g8063.t1_1
g12621.t1_1	g6721.t1_1
g12622.t1_1	g6836.t1_1
g12623.t1_1	g8043.t1_1
g12624.t2_1	g11960.t2_1
g12625.t1_1	g12647.t1_1
g12626.t1_1	g4376.t1_1
g12627.t1_1	g4377.t1_1
g12628.t2_1	g4378.t1_1
g12630.t1_1	g3773.t1_1
g12631.t1_1	g18856.t1_1
g12632.t1_1	g12591.t1_1
g12633.t1_1	g16220.t1_1
g12634.t1_1	g12556.t1_1
g12635.t1_1	g16759.t1_1
g12636.t1_1	g14403.t1_1
g12637.t1_1	g14404.t1_1
g12638.t2_1	g2512.t1_1
g12639.t1_1	g4117.t1_1
g12640.t2_1	g6884.t1_1
g12641.t1_1	g6885.t1_1
g12642.t1_1	g6247.t1_1
g12643.t1_1	g6479.t1_1
g12644.t1_1	g4571.t1_1
g12645.t1_1	g2356.t1_1
g12646.t1_1	g16629.t1_1
g12647.t1_1	g5712.t1_1
g12648.t1_1	g6832.t1_1
g12649.t1_1	g16183.t1_1
g12651.t2_1	g8824.t1_1
g12652.t1_1	g9292.t1_1
g12653.t1_1	g16374.t1_1
g12654.t1_1	g11296.t1_1
g12655.t1_1	g7980.t1_1
g12656.t1_1	g6978.t1_1
g12657.t1_1	g3024.t1_1
g12658.t1_1	g6980.t1_1
g12659.t1_1	g5432.t1_1
g12660.t1_1	g3840.t1_1
g12661.t1_1	g6238.t1_1
g12664.t1_1	g5356.t1_1
g12665.t1_1	g4570.t1_1
g12666.t1_1	g4347.t1_1
g12667.t1_1	g4893.t1_1
g12670.t1_1	g4175.t1_1
g12673.t1_1	g8754.t1_1
g12674.t1_1	g8753.t1_1
g12675.t1_1	g8531.t1_1
g12676.t1_1	g8587.t1_1
g12678.t1_1	g8588.t1_1
g12679.t1_1	g8589.t1_1
g12680.t1_1	g8591.t1_1
g12681.t1_1	g8593.t1_1
g12682.t2_1	g8603.t1_1
g12683.t1_1	g8602.t1_1
g12685.t1_1	g8600.t1_1
g12686.t1_1	g8599.t1_1
g12688.t1_1	g5438.t2_1
g12689.t1_1	g8527.t1_1
g12690.t2_1	g8528.t1_1
g12691.t1_1	g6789.t1_1
g12692.t1_1	g7972.t1_1
g12693.t1_1	g8988.t1_1
g12694.t1_1	g7973.t1_1
g12695.t1_1	g1836.t1_1
g12697.t1_1	g3692.t1_1
g12698.t1_1	g8525.t1_1
g12699.t1_1	g8526.t1_1
g12700.t2_1	g6499.t1_1
g12701.t1_1	g8703.t1_1
g12702.t2_1	g4322.t1_1
g12703.t1_1	g16337.t1_1
g12706.t1_1	g12080.t1_1
g12708.t1_1	g13653.t1_1
g12709.t1_1	g3911.t1_1
g12710.t1_1	g3913.t1_1
g12718.t1_1	g3924.t1_1
g12719.t2_1	g4901.t1_1
g12721.t1_1	g4900.t1_1
g12725.t1_1	g16622.t1_1
g12726.t2_1	g4890.t1_1
g12729.t1_1	g7433.t1_1
g12730.t1_1	g8709.t2_1
g12731.t1_1	g8708.t1_1
g12733.t1_1	g4125.t1_1
g12734.t2_1	g7008.t1_1
g12735.t1_1	g7007.t1_1
g12736.t1_1	g6914.t1_1
g12737.t3_1	g7071.t1_1
g12738.t1_1	g4920.t1_1
g12739.t2_1	g4918.t1_1
g12740.t1_1	g4919.t1_1
g12744.t1_1	g8650.t1_1
g12746.t1_1	g9068.t1_1
g12747.t1_1	g7285.t1_1
g12748.t1_1	g10759.t1_1
g12749.t1_1	g6823.t1_1
g12750.t1_1	g6371.t1_1
g12751.t1_1	g6912.t1_1
g12752.t1_1	g6561.t1_1
g12753.t1_1	g8896.t1_1
g12755.t1_1	g8895.t1_1
g12756.t1_1	g9013.t1_1
g12759.t1_1	g9050.t1_1
g12760.t1_1	g6446.t3_1
g12761.t1_1	g6447.t1_1
g12762.t1_1	g6304.t1_1
g12764.t1_1	g2174.t1_1
g12765.t1_1	g6308.t1_1
g12766.t1_1	g7430.t1_1
g12767.t1_1	g8460.t1_1
g12768.t1_1	g8459.t1_1
g12769.t1_1	g16177.t1_1
g12770.t1_1	g18823.t1_1
g12771.t1_1	g6963.t1_1
g12772.t1_1	g6977.t1_1
g12773.t1_1	g7006.t2_1
g12774.t2_1	g5877.t1_1
g12775.t2_1	g6560.t1_1
g12778.t2_1	g6986.t1_1
g12779.t1_1	g7084.t1_1
g12780.t1_1	g7083.t1_1
g12787.t2_1	g7079.t1_1
g12799.t2_1	g6326.t1_1
g12805.t2_1	g5491.t1_1
g12808.t1_1	g6782.t1_1
g12809.t1_1	g6783.t1_1
g12811.t2_1	g6313.t1_1
g12812.t1_1	g8989.t1_1
g12813.t1_1	g14975.t1_1
g12814.t1_1	g1393.t1_1
g12815.t2_1	g14170.t1_1
g12817.t1_1	g5053.t1_1
g12818.t1_1	g5355.t1_1
g12819.t1_1	g3639.t1_1
g12821.t1_1	g4190.t1_1
g12822.t1_1	g5052.t1_1
g12823.t1_1	g7981.t1_1
g12825.t2_1	g9016.t1_1
g12828.t1_1	g7444.t1_1
g12829.t1_1	g9061.t1_1
g12830.t1_1	g5487.t1_1
g12831.t1_1	g5395.t1_1
g12832.t1_1	g4958.t1_1
g12836.t1_1	g140.t1_1
g12838.t1_1	g9129.t1_1
g12839.t1_1	g8711.t1_1
g12840.t1_1	g8712.t1_1
g12841.t1_1	g8713.t1_1
g12843.t2_1	g7171.t1_1
g12844.t1_1	g7172.t1_1
g12845.t2_1	g7174.t1_1
g12846.t1_1	g7121.t1_1
g12847.t1_1	g7120.t1_1
g12848.t1_1	g7031.t2_1
g12849.t1_1	g6114.t1_1
g12850.t1_1	g7033.t1_1
g12852.t1_1	g6246.t1_1
g12855.t1_1	g6866.t2_1
g12856.t1_1	g6865.t1_1
g12857.t1_1	g14894.t1_1
g12858.t1_1	g6867.t1_1
g12861.t1_1	g7040.t1_1
g12863.t1_1	g6620.t1_1
g12864.t1_1	g7765.t1_1
g12865.t1_1	g7970.t1_1
g12866.t2_1	g7117.t2_1
g12868.t1_1	g6657.t2_1
g12869.t1_1	g6656.t1_1
g12871.t2_1	g6654.t1_1
g12872.t1_1	g1402.t1_1
g12873.t1_1	g5572.t1_1
g12875.t1_1	g5316.t1_1
g12876.t1_1	g5310.t1_1
g12877.t1_1	g5314.t1_1
g12878.t2_1	g4720.t2_1
g12879.t1_1	g12564.t1_1
g12882.t1_1	g4954.t1_1
g12884.t1_1	g8512.t1_1
g12885.t1_1	g8513.t1_1
g12886.t1_1	g4892.t1_1
g12888.t1_1	g1697.t1_1
g12889.t1_1	g13742.t1_1
g12890.t1_1	g3763.t1_1
g12891.t1_1	g3533.t1_1
g12892.t1_1	g3547.t1_1
g12895.t1_1	g5065.t1_1
g12897.t1_1	g5321.t1_1
g12900.t1_1	g4758.t1_1
g12904.t1_1	g3491.t1_1
g12906.t1_1	g3238.t1_1
g12908.t1_1	g758.t1_1
g12910.t1_1	g7421.t1_1
g12911.t1_1	g7427.t1_1
g12912.t1_1	g5307.t1_1
g12913.t1_1	g4935.t1_1
g12917.t1_1	g8453.t1_1
g12919.t2_1	g7909.t1_1
g12920.t1_1	g5008.t2_1
g12924.t1_1	g7910.t1_1
g12925.t1_1	g5404.t1_1
g12926.t1_1	g4426.t1_1
g12927.t1_1	g5400.t1_1
g12930.t1_1	g4425.t1_1
g12934.t1_1	g4421.t1_1
g12938.t2_1	g4374.t1_1
g12939.t1_1	g4420.t1_1
g12956.t1_1	g1316.t1_1
g12959.t1_1	g2317.t1_1
g12963.t1_1	g2321.t1_1
g12969.t1_1	g1958.t1_1
g12970.t1_1	g9559.t1_1
g12977.t1_1	g3719.t1_1
g12981.t1_1	g4112.t1_1
g12982.t1_1	g2363.t1_1
g12984.t2_1	g2316.t1_1
g12985.t1_1	g1956.t1_1
g12987.t1_1	g2318.t1_1
g12988.t1_1	g2319.t1_1
g12990.t1_1	g1510.t1_1
g12993.t1_1	g2322.t1_1
g12994.t1_1	g1959.t1_1
g12995.t1_1	g3856.t1_1
g12997.t1_1	g2323.t1_1
g13000.t1_1	g16925.t1_1
g13001.t1_1	g1153.t1_1
g13005.t2_1	g13342.t1_1
g13006.t1_1	g2177.t1_1
g13009.t1_1	g2022.t1_1
g13010.t2_1	g2025.t1_1
g13011.t2_1	g1249.t1_1
g13012.t1_1	g2038.t1_1
g13013.t1_1	g1617.t1_1
g13014.t1_1	g1616.t1_1
g13016.t1_1	g1615.t2_1
g13017.t3_1	g571.t1_1
g13018.t2_1	g1324.t1_1
g13019.t2_1	g10254.t1_1
g13020.t1_1	g2669.t1_1
g13022.t1_1	g1618.t2_1
g13023.t1_1	g5597.t1_1
g13024.t1_1	g1619.t1_1
g13025.t2_1	g1620.t2_1
g13026.t1_1	g9249.t1_1
g13029.t1_1	g1759.t1_1
g13030.t1_1	g16645.t1_1
g13031.t1_1	g16647.t1_1
g13032.t3_1	g1760.t1_1
g13033.t1_1	g4796.t1_1
g13034.t1_1	g16774.t1_1
g13035.t1_1	g6429.t1_1
g13036.t1_1	g1771.t1_1
g13037.t1_1	g16656.t1_1
g13039.t1_1	g16658.t1_1
g13041.t1_1	g16646.t1_1
g13042.t1_1	g16652.t1_1
g13043.t1_1	g16651.t1_1
g13044.t1_1	g4153.t1_1
g13045.t1_1	g1649.t1_1
g13046.t1_1	g1326.t1_1
g13048.t1_1	g413.t1_1
g13049.t2_1	g404.t1_1
g13050.t1_1	g7205.t1_1
g13051.t1_1	g7768.t1_1
g13052.t2_1	g10999.t1_1
g13053.t2_1	g2229.t1_1
g13054.t1_1	g1648.t1_1
g13057.t1_1	g1820.t1_1
g13058.t1_1	g1821.t1_1
g13059.t1_1	g10749.t1_1
g13062.t1_1	g12294.t1_1
g13063.t3_1	g12276.t2_1
g13065.t1_1	g12275.t1_1
g13066.t1_1	g15561.t1_1
g13067.t1_1	g15559.t1_1
g13068.t1_1	g13651.t1_1
g13069.t1_1	g13649.t1_1
g13070.t3_1	g15264.t1_1
g13071.t1_1	g15273.t1_1
g13073.t1_1	g17061.t2_1
g13074.t4_1	g12683.t2_1
g13079.t1_1	g1730.t1_1
g13085.t2_1	g1659.t1_1
g13086.t1_1	g322.t1_1
g13089.t1_1	g12989.t1_1
g13097.t1_1	g1544.t1_1
g13099.t1_1	g1545.t1_1
g13110.t1_1	g2288.t1_1
g13121.t1_1	g608.t1_1
g13122.t1_1	g439.t1_1
g13123.t1_1	g16587.t2_1
g13124.t1_1	g17368.t2_1
g13126.t1_1	g7718.t1_1
g13127.t1_1	g15491.t1_1
g13128.t1_1	g16539.t1_1
g13129.t1_1	g16835.t1_1
g13130.t1_1	g16836.t1_1
g13133.t1_1	g4578.t1_1
g13135.t1_1	g17170.t1_1
g13136.t1_1	g17169.t1_1
g13137.t1_1	g17101.t1_1
g13138.t1_1	g5263.t1_1
g13139.t4_1	g16822.t1_1
g13144.t1_1	g16721.t1_1
g13145.t1_1	g16767.t1_1
g13146.t1_1	g14874.t1_1
g13147.t1_1	g16664.t1_1
g13148.t1_1	g16663.t1_1
g13150.t2_1	g17146.t1_1
g13152.t1_1	g16083.t1_1
g13154.t1_1	g17381.t1_1
g13155.t2_1	g17389.t1_1
g13158.t1_1	g17639.t1_1
g13159.t2_1	g17421.t1_1
g13160.t1_1	g12098.t1_1
g13161.t1_1	g16743.t1_1
g13162.t1_1	g17149.t1_1
g13163.t2_1	g4585.t1_1
g13164.t1_1	g3000.t1_1
g13165.t1_1	g17258.t1_1
g13166.t1_1	g16857.t1_1
g13167.t1_1	g16951.t1_1
g13168.t1_1	g16950.t1_1
g13170.t1_1	g15814.t1_1
g13171.t2_1	g15466.t1_1
g13173.t1_1	g17133.t1_1
g13174.t1_1	g16745.t1_1
g13176.t1_1	g17378.t1_1
g13177.t1_1	g4828.t1_1
g13179.t1_1	g4909.t1_1
g13181.t1_1	g6673.t1_1
g13184.t1_1	g2107.t1_1
g13185.t1_1	g6661.t1_1
g13186.t1_1	g8571.t1_1
g13187.t1_1	g8570.t1_1
g13189.t1_1	g7531.t1_1
g13190.t1_1	g564.t1_1
g13191.t1_1	g17246.t1_1
g13193.t1_1	g16476.t1_1
g13194.t1_1	g17310.t1_1
g13197.t1_1	g17314.t1_1
g13198.t1_1	g17317.t1_1
g13199.t1_1	g16851.t1_1
g13200.t1_1	g10676.t1_1
g13201.t1_1	g4419.t1_1
g13202.t1_1	g17247.t1_1
g13203.t1_1	g17251.t1_1
g13204.t1_1	g14123.t1_1
g13205.t1_1	g2919.t1_1
g13206.t1_1	g14218.t2_1
g13207.t1_1	g14131.t1_1
g13208.t4_1	g2696.t1_1
g13209.t1_1	g2719.t1_1
g13210.t1_1	g488.t1_1
g13211.t1_1	g7903.t1_1
g13212.t1_1	g5245.t1_1
g13213.t1_1	g4479.t1_1
g13219.t1_1	g5143.t1_1
g13222.t1_1	g16359.t1_1
g13224.t1_1	g4142.t1_1
g13225.t1_1	g15471.t1_1
g13226.t1_1	g5352.t1_1
g13228.t1_1	g7179.t1_1
g13229.t1_1	g16748.t1_1
g13230.t1_1	g12067.t1_1
g13231.t1_1	g10653.t1_1
g13232.t1_1	g5179.t1_1
g13235.t2_1	g6974.t1_1
g13236.t1_1	g5574.t1_1
g13237.t1_1	g9683.t1_1
g13239.t1_1	g5170.t1_1
g13245.t1_1	g4838.t1_1
g13246.t1_1	g4837.t1_1
g13248.t1_1	g8102.t1_1
g13249.t2_1	g6791.t1_1
g13250.t1_1	g16288.t1_1
g13253.t1_1	g12114.t1_1
g13256.t2_1	g16210.t1_1
g13257.t1_1	g4447.t1_1
g13258.t1_1	g15812.t1_1
g13259.t2_1	g16211.t1_1
g13261.t1_1	g12406.t1_1
g13262.t1_1	g15994.t1_1
g13263.t1_1	g12405.t1_1
g13265.t2_1	g7966.t1_1
g13270.t2_1	g12589.t1_1
g13271.t1_1	g5209.t1_1
g13272.t1_1	g15681.t1_1
g13273.t1_1	g15465.t2_1
g13280.t1_1	g16303.t1_1
g13282.t1_1	g15464.t1_1
g13284.t1_1	g8054.t1_1
g13289.t1_1	g8060.t1_1
g13290.t1_1	g8702.t1_1
g13291.t1_1	g12734.t1_1
g13292.t1_1	g8062.t1_1
g13293.t1_1	g8061.t1_1
g13294.t1_1	g8697.t1_1
g13295.t1_1	g8699.t1_1
g13296.t1_1	g8735.t1_1
g13298.t1_1	g13852.t1_1
g13299.t1_1	g2628.t1_1
g13300.t1_1	g2629.t1_1
g13301.t1_1	g2630.t1_1
g13302.t1_1	g1804.t1_1
g13303.t1_1	g1802.t1_1
g13304.t1_1	g1801.t1_1
g13308.t1_1	g1647.t1_1
g13311.t1_1	g8729.t1_1
g13313.t2_1	g13941.t1_1
g13314.t1_1	g13942.t1_1
g13315.t1_1	g13934.t1_1
g13318.t1_1	g13935.t1_1
g13320.t1_1	g18623.t1_1
g13321.t1_1	g9133.t1_1
g13322.t1_1	g18964.t1_1
g13323.t2_1	g9011.t1_1
g13324.t1_1	g15449.t1_1
g13325.t1_1	g8237.t1_1
g13326.t1_1	g8238.t1_1
g13327.t1_1	g9153.t1_1
g13328.t1_1	g9154.t1_1
g13329.t1_1	g8239.t1_1
g13330.t1_1	g12130.t1_1
g13331.t1_1	g14867.t1_1
g13332.t1_1	g14864.t1_1
g13333.t1_1	g8297.t1_1
g13334.t1_1	g14861.t1_1
g13337.t1_1	g14598.t1_1
g13338.t1_1	g14860.t1_1
g13339.t1_1	g14862.t1_1
g13341.t1_1	g14840.t1_1
g13342.t1_1	g14882.t1_1
g13343.t1_1	g14880.t2_1
g13344.t1_1	g14687.t1_1
g13345.t1_1	g1294.t1_1
g13347.t1_1	g8112.t1_1
g13349.t2_1	g8714.t1_1
g13351.t1_1	g8150.t1_1
g13353.t1_1	g8154.t1_1
g13354.t1_1	g7727.t1_1
g13358.t1_1	g7709.t1_1
g13360.t1_1	g8165.t1_1
g13361.t1_1	g8114.t1_1
g13362.t1_1	g8115.t1_1
g13363.t1_1	g2839.t1_1
g13364.t1_1	g2838.t1_1
g13365.t1_1	g2166.t1_1
g13366.t2_1	g13987.t2_1
g13367.t1_1	g16966.t1_1
g13369.t1_1	g13986.t1_1
g13371.t1_1	g12926.t1_1
g13374.t1_1	g16806.t1_1
g13376.t1_1	g14965.t1_1
g13378.t1_1	g14964.t1_1
g13379.t1_1	g10485.t1_1
g13380.t1_1	g14962.t1_1
g13381.t1_1	g14963.t1_1
g13382.t1_1	g1737.t1_1
g13383.t1_1	g10401.t1_1
g13384.t1_1	g13808.t1_1
g13387.t2_1	g14883.t2_1
g13388.t2_1	g14886.t1_1
g13390.t1_1	g14113.t1_1
g13391.t1_1	g14130.t1_1
g13392.t1_1	g8630.t1_1
g13395.t1_1	g14262.t1_1
g13396.t1_1	g18361.t1_1
g13397.t1_1	g14814.t1_1
g13399.t1_1	g15305.t1_1
g13400.t1_1	g14824.t1_1
g13402.t1_1	g14558.t1_1
g13403.t1_1	g14821.t1_1
g13404.t1_1	g14826.t1_1
g13405.t1_1	g14825.t1_1
g13406.t3_1	g14827.t1_1
g13407.t1_1	g14828.t1_1
g13408.t1_1	g13851.t1_1
g13409.t1_1	g14810.t1_1
g13410.t2_1	g14780.t4_1
g13411.t2_1	g14788.t1_1
g13413.t2_1	g14787.t1_1
g13414.t1_1	g14809.t1_1
g13415.t1_1	g14808.t1_1
g13417.t1_1	g17721.t1_1
g13422.t2_1	g17230.t1_1
g13423.t1_1	g8641.t1_1
g13424.t1_1	g10010.t1_1
g13425.t1_1	g7082.t1_1
g13426.t1_1	g8876.t1_1
g13427.t1_1	g8819.t1_1
g13429.t1_1	g14782.t1_1
g13430.t2_1	g14784.t1_1
g13431.t1_1	g14785.t1_1
g13432.t1_1	g14786.t1_1
g13433.t1_1	g16088.t1_1
g13434.t1_1	g16089.t1_1
g13435.t1_1	g16090.t1_1
g13436.t1_1	g14124.t1_1
g13437.t1_1	g14651.t3_1
g13438.t1_1	g14207.t1_1
g13439.t1_1	g14206.t1_1
g13440.t5_1	g14205.t1_1
g13441.t3_1	g16129.t1_1
g13442.t1_1	g14637.t1_1
g13443.t1_1	g14638.t1_1
g13445.t1_1	g13708.t1_1
g13446.t1_1	g2609.t1_1
g13447.t1_1	g2610.t1_1
g13448.t4_1	g2308.t1_1
g13449.t2_1	g138.t1_1
g13450.t1_1	g17318.t1_1
g13451.t1_1	g7217.t1_1
g13452.t1_1	g5370.t1_1
g13453.t1_1	g17426.t1_1
g13455.t1_1	g17537.t1_1
g13456.t1_1	g12277.t1_1
g13457.t1_1	g6300.t1_1
g13458.t1_1	g4078.t1_1
g13460.t1_1	g5075.t1_1
g13461.t1_1	g4684.t2_1
g13462.t1_1	g16059.t1_1
g13463.t1_1	g17901.t2_1
g13464.t1_1	g1758.t1_1
g13465.t1_1	g1920.t1_1
g13466.t2_1	g1768.t1_1
g13467.t2_1	g14219.t1_1
g13468.t1_1	g2225.t1_1
g13469.t1_1	g2053.t1_1
g13470.t1_1	g2757.t1_1
g13471.t1_1	g8567.t1_1
g13472.t1_1	g2758.t1_1
g13473.t1_1	g2759.t1_1
g13475.t1_1	g3757.t1_1
g13476.t1_1	g3753.t1_1
g13477.t1_1	g3754.t1_1
g13478.t1_1	g3756.t1_1
g13479.t1_1	g3752.t1_1
g13480.t2_1	g3726.t1_1
g13481.t1_1	g3730.t2_1
g13482.t1_1	g5339.t1_1
g13483.t1_1	g5344.t1_1
g13484.t1_1	g5341.t1_1
g13485.t1_1	g5340.t1_1
g13486.t1_1	g5351.t1_1
g13487.t1_1	g5350.t1_1
g13488.t1_1	g15107.t1_1
g13489.t1_1	g15106.t1_1
g13490.t1_1	g15103.t1_1
g13491.t2_1	g15102.t1_1
g13492.t1_1	g16200.t1_1
g13493.t1_1	g18745.t1_1
g13494.t1_1	g15263.t1_1
g13495.t1_1	g16032.t1_1
g13498.t1_1	g6268.t1_1
g13499.t1_1	g15521.t1_1
g13500.t1_1	g8610.t1_1
g13501.t1_1	g8520.t1_1
g13503.t1_1	g12293.t1_1
g13504.t1_1	g16642.t1_1
g13506.t1_1	g16559.t1_1
g13507.t1_1	g6961.t1_1
g13508.t1_1	g12805.t1_1
g13509.t1_1	g16838.t1_1
g13512.t1_1	g17358.t1_1
g13513.t1_1	g17357.t1_1
g13514.t1_1	g1712.t1_1
g13516.t1_1	g2178.t1_1
g13517.t1_1	g15286.t1_1
g13518.t2_1	g2228.t1_1
g13520.t1_1	g9128.t1_1
g13521.t1_1	g2198.t1_1
g13522.t1_1	g2201.t1_1
g13523.t1_1	g2202.t1_1
g13524.t1_1	g2238.t1_1
g13525.t1_1	g17794.t1_1
g13526.t1_1	g4948.t1_1
g13527.t1_1	g14405.t1_1
g13529.t1_1	g2338.t2_1
g13532.t1_1	g479.t1_1
g13533.t1_1	g421.t1_1
g13534.t1_1	g1598.t1_1
g13535.t1_1	g1876.t1_1
g13538.t1_1	g2353.t1_1
g13539.t1_1	g2336.t1_1
g13540.t2_1	g1608.t2_1
g13541.t1_1	g16978.t1_1
g13543.t1_1	g443.t1_1
g13544.t2_1	g2120.t1_1
g13545.t1_1	g17388.t1_1
g13548.t2_1	g16741.t1_1
g13549.t1_1	g16901.t1_1
g13550.t2_1	g16463.t1_1
g13551.t2_1	g14112.t1_1
g13552.t1_1	g17073.t1_1
g13553.t1_1	g2552.t1_1
g13554.t1_1	g2556.t1_1
g13556.t2_1	g2624.t1_1
g13557.t1_1	g2627.t1_1
g13559.t1_1	g4297.t1_1
g13560.t1_1	g4498.t1_1
g13562.t1_1	g16697.t1_1
g13563.t1_1	g8985.t1_1
g13564.t1_1	g16474.t1_1
g13565.t1_1	g16523.t1_1
g13566.t1_1	g4497.t1_1
g13567.t1_1	g16461.t1_1
g13568.t1_1	g17321.t1_1
g13571.t2_1	g8731.t1_1
g13573.t1_1	g8732.t1_1
g13574.t1_1	g9256.t1_1
g13576.t1_1	g8734.t1_1
g13577.t1_1	g14264.t1_1
g13579.t1_1	g17165.t1_1
g13582.t1_1	g8404.t1_1
g13583.t1_1	g7226.t1_1
g13584.t1_1	g14266.t2_1
g13585.t1_1	g14165.t1_1
g13588.t1_1	g16671.t1_1
g13591.t1_1	g14270.t1_1
g13593.t1_1	g14273.t1_1
g13595.t1_1	g14275.t1_1
g13596.t1_1	g14279.t1_1
g13597.t1_1	g14281.t1_1
g13599.t1_1	g17157.t1_1
g13604.t1_1	g6404.t1_1
g13605.t1_1	g6987.t1_1
g13606.t1_1	g2717.t1_1
g13610.t1_1	g1772.t1_1
g13611.t1_1	g16203.t1_1
g13806.t1_1	g8940.t2_1
g13809.t1_1	g6802.t1_1
g13815.t1_1	g8969.t1_1
g13816.t1_1	g5446.t1_1
g13819.t1_1	g6524.t1_1
g13822.t1_1	g6523.t1_1
g13824.t1_1	g15343.t1_1
g13835.t1_1	g5616.t1_1
g13836.t1_1	g6540.t1_1
g13840.t1_1	g6534.t1_1
g13847.t2_1	g8880.t1_1
g13850.t1_1	g8848.t1_1
g13851.t1_1	g3023.t1_1
g13853.t2_1	g5560.t1_1
g13854.t1_1	g8939.t1_1
g13855.t1_1	g14427.t1_1
g13857.t1_1	g17948.t1_1
g13861.t1_1	g6955.t2_1
g13863.t1_1	g7189.t2_1
g13873.t1_1	g10776.t1_1
g13874.t1_1	g11294.t1_1
g13876.t1_1	g2951.t1_1
g13879.t1_1	g12438.t1_1
g13880.t2_1	g16738.t1_1
g13882.t1_1	g12428.t1_1
g13885.t1_1	g12654.t1_1
g13886.t1_1	g12656.t1_1
g13887.t1_1	g2720.t1_1
g13888.t1_1	g17725.t1_1
g13889.t1_1	g5180.t1_1
g13890.t1_1	g5531.t1_1
g13894.t1_1	g5070.t1_1
g13895.t1_1	g18559.t1_1
g13896.t1_1	g5071.t1_1
g13897.t1_1	g9912.t1_1
g13898.t2_1	g5073.t1_1
g13902.t1_1	g11333.t1_1
g13904.t1_1	g6881.t1_1
g13910.t1_1	g5501.t1_1
g13913.t1_1	g5499.t1_1
g13915.t1_1	g5507.t1_1
g13920.t1_1	g5519.t1_1
g13921.t1_1	g6973.t1_1
g13923.t2_1	g6972.t1_1
g13925.t1_1	g6971.t1_1
g13926.t1_1	g10636.t1_1
g13927.t1_1	g7156.t1_1
g13937.t1_1	g5547.t1_1
g13938.t1_1	g10008.t1_1
g13939.t2_1	g10490.t1_1
g13940.t1_1	g10974.t1_1
g13942.t1_1	g1034.t1_1
g13943.t1_1	g11326.t1_1
g13944.t1_1	g10482.t1_1
g13945.t2_1	g10967.t1_1
g13946.t1_1	g10744.t1_1
g13947.t1_1	g10478.t1_1
g13948.t1_1	g10696.t1_1
g13950.t1_1	g11129.t1_1
g13951.t1_1	g11126.t1_1
g13952.t1_1	g4238.t1_1
g13954.t2_1	g9999.t1_1
g13955.t1_1	g3784.t1_1
g13957.t1_1	g4825.t1_1
g13958.t2_1	g15826.t1_1
g13959.t1_1	g12509.t1_1
g13960.t1_1	g15827.t1_1
g13961.t1_1	g141.t1_1
g13962.t1_1	g4982.t1_1
g13963.t1_1	g5050.t1_1
g13965.t1_1	g7999.t1_1
g13975.t1_1	g5296.t1_1
g13981.t1_1	g4598.t1_1
g13982.t1_1	g3789.t1_1
g13983.t1_1	g3768.t1_1
g13984.t1_1	g4621.t1_1
g13986.t1_1	g4692.t1_1
g13987.t1_1	g4691.t1_1
g13988.t1_1	g17719.t1_1
g13989.t1_1	g4623.t1_1
g13991.t1_1	g16453.t1_1
g13992.t1_1	g4624.t1_1
g13993.t1_1	g4620.t1_1
g13994.t1_1	g4192.t1_1
g13995.t1_1	g3270.t1_1
g13996.t1_1	g3272.t1_1
g13997.t1_1	g4191.t1_1
g13999.t2_1	g5182.t1_1
g14000.t1_1	g5183.t1_1
g14001.t1_1	g5184.t1_1
g14003.t2_1	g16841.t1_1
g14004.t1_1	g18169.t1_1
g14006.t1_1	g4247.t1_1
g14009.t1_1	g4251.t1_1
g14010.t1_1	g13809.t1_1
g14011.t1_1	g14761.t1_1
g14012.t1_1	g14781.t1_1
g14013.t1_1	g14473.t1_1
g14014.t1_1	g14472.t1_1
g14015.t1_1	g14634.t1_1
g14016.t1_1	g14341.t1_1
g14019.t1_1	g12859.t1_1
g14020.t1_1	g16024.t1_1
g14021.t1_1	g13831.t1_1
g14022.t1_1	g15992.t1_1
g14023.t1_1	g12661.t1_1
g14025.t1_1	g12045.t1_1
g14026.t1_1	g9152.t1_1
g14027.t2_1	g1824.t2_1
g14028.t1_1	g2199.t1_1
g14029.t1_1	g1998.t1_1
g14030.t1_1	g1728.t1_1
g14031.t2_1	g2076.t1_1
g14032.t1_1	g4298.t1_1
g14033.t1_1	g4114.t1_1
g14034.t1_1	g3980.t1_1
g14035.t1_1	g10926.t1_1
g14036.t1_1	g10927.t1_1
g14039.t1_1	g10928.t1_1
g14040.t1_1	g12797.t1_1
g14041.t1_1	g6528.t1_1
g14042.t1_1	g13862.t1_1
g14043.t1_1	g13863.t1_1
g14045.t1_1	g14557.t1_1
g14046.t1_1	g12042.t1_1
g14047.t1_1	g13652.t1_1
g14048.t1_1	g13801.t1_1
g14050.t1_1	g4775.t1_1
g14051.t1_1	g16038.t1_1
g14052.t1_1	g12089.t1_1
